problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m
3,2310177,78,0,15,15,3054.59622,203.639748,11382.98110018,115,107,7,0,136,22,3,27859,0,26,25,32,0.1265909,seven_point_per_channel,8,13.02408092752
3,2310178,78,0,10,10,3083.829131,308.3829131,11424.14564712,125,118,2,0,48,18,2,10530,0,9,9,27,0.0409774,seven_point_per_channel,3,0.0007632257129444
3,2310179,78,0,16,16,3061.756042,191.359752625,11693.7802089,105,94,8,0,116,28,1,20824,0,27,27,35,0.0979243,upper_bound_16,3,16.62394790648
3,2310180,78,0,13,13,3280.942141,252.3801646923,12604.71070311,113,106,8,0,142,24,3,29522,0,16,16,34,0.1279624,seven_point_per_channel,2,0.4132565054333
3,2310181,78,0,12,12,3298.180964,274.8484136667,13005.90480624,108,97,0,0,65,12,2,11871,0,17,17,21,0.0592465,seven_point_per_channel,4,10.07038064888
3,2310182,78,0,13,13,3073.058946,236.3891496923,11920.29471664,104,92,4,0,122,19,3,28029,0,18,18,29,0.1212733,seven_point_per_channel,3,0.1071251032245
3,2310183,78,0,11,11,2779.754686,252.7049714545,10033.77341016,120,115,1,0,70,15,1,13512,0,21,21,23,0.0615854,seven_point_per_channel,4,0.1702888651744
3,2310184,78,0,14,14,2766.769989,197.6264277857,10278.84995436,107,100,2,0,147,20,4,31260,0,22,22,31,0.1386552,seven_point_per_channel,7,5.077931880474
3,2310185,78,0,16,16,2945.573101,184.0983188125,11377.8654973,97,87,6,0,220,26,2,47746,0,33,28,33,0.2176253,upper_bound_16,2,5.972162033364
3,2310186,78,0,14,14,3448.184948,246.2989248571,13725.92476178,104,95,6,0,181,22,5,33713,0,20,19,34,0.1495319,seven_point_per_channel,8,57.17727274891
3,2310187,78,0,11,11,2931.390638,266.490058,10776.95318898,119,114,4,0,72,18,3,15036,0,17,17,28,0.0654811,seven_point_per_channel,3,2.175108651531
3,2310188,78,0,10,10,2962.543712,296.2543712,10937.71856405,121,111,3,0,53,17,2,9349,0,11,11,26,0.0756478,seven_point_per_channel,3,0.6268902885295
3,2310189,78,0,10,10,2948.187016,294.8187016,11090.935071,111,104,7,0,115,19,3,21903,0,16,16,29,0.1444141,seven_point_per_channel,5,3.098571493481
3,2310190,78,0,16,16,3373.16093,210.822558125,13370.80463187,102,97,4,0,143,22,5,25773,0,22,22,33,0.125894,upper_bound_16,6,2.737456210767
3,2310191,78,0,12,12,3264.450858,272.0375715,12262.25429119,124,117,5,0,60,17,6,13784,0,13,13,30,0.0535466,seven_point_per_channel,0,0
3,2310192,78,0,15,15,3050.222209,203.3481472667,11831.11104711,101,92,4,0,196,23,2,37550,0,27,27,32,0.1783941,seven_point_per_channel,2,0.2646509725946
3,2310193,78,0,12,12,2955.000966,246.2500805,10680.00483279,125,119,5,0,72,23,3,15306,0,17,16,33,0.0675617,seven_point_per_channel,1,0
3,2310194,78,0,14,14,3356.24127,239.7315192857,12706.20635195,122,111,8,0,142,19,7,24554,0,26,23,33,0.1269316,seven_point_per_channel,8,15.2882162176
3,2310195,78,0,14,14,2808.998629,200.6427592143,10429.99316034,106,96,9,0,235,23,3,44163,0,32,32,33,0.2076167,seven_point_per_channel,6,26.7778673434
3,2310196,78,0,11,11,3014.090512,274.0082283636,11465.45255028,112,106,0,0,67,15,2,11576,0,14,12,24,0.0534155,seven_point_per_channel,2,0.6609430548142
3,2310197,78,0,15,15,3247.785414,216.5190276,12453.92707146,112,104,6,0,173,24,3,35930,0,27,25,34,0.1601827,seven_point_per_channel,5,55.55272178537
3,2310198,78,0,12,12,2677.073456,223.0894546667,9890.367263707,107,101,1,0,100,16,1,21527,0,22,19,24,0.094919,seven_point_per_channel,6,0.5682339942905
3,2310199,78,0,16,16,3626.198086,226.637380375,14470.99043459,107,96,7,0,185,28,4,36865,0,26,26,38,0.1653585,upper_bound_16,4,0.1640469716258
3,2310200,78,0,15,15,3314.870312,220.9913541333,12869.35157305,108,99,9,0,114,22,4,22009,0,22,22,33,0.1022819,seven_point_per_channel,7,43.88970699221
4,2310101,78,0,14,14,5346.674361,381.9053115,19883.37180177,213,202,11,3,392,47,3,107112,0,0,0,71,1.0346692,convex_mesh_per_channel,3,2.326389139089
4,2310102,78,0,13,13,5580.671952,429.2824578462,20498.35975198,232,217,13,3,267,40,3,73911,0,0,0,64,0.7429876,convex_mesh_per_channel,3,11.99069836226
4,2310103,78,0,16,16,4873.097016,304.5685635,18585.48507237,176,160,12,5,303,40,5,79125,0,0,0,62,0.791674,upper_bound_16,2,16.18517580203
4,2310104,78,0,11,11,5691.924868,517.4477152727,20264.62434158,261,246,11,5,151,28,5,40982,0,0,0,54,0.4067463,convex_mesh_per_channel,1,0.06150323692418
4,2310105,78,0,13,13,6531.194358,502.399566,23520.97183598,271,254,51,6,140,36,6,34658,0,0,0,63,0.4231056,convex_mesh_per_channel,2,26.65908089904
4,2310106,78,0,15,15,5403.568642,360.2379094667,21587.84321775,170,152,3,5,384,38,5,105962,0,0,0,64,1.0414248,convex_mesh_per_channel,0,0
4,2310107,78,0,16,16,4713.689962,294.605622625,18313.4498068,160,153,6,4,408,44,4,99858,0,0,0,62,1.0059859,upper_bound_16,0,0
4,2310108,78,0,10,10,6012.721609,601.2721609,21453.60805305,277,263,8,4,159,33,4,48846,0,0,0,58,0.5019124,convex_mesh_per_channel,0,0
4,2310109,78,0,11,11,5663.450701,514.8591546364,20002.25350323,269,257,2,4,191,29,4,50207,0,0,0,54,0.5256705,convex_mesh_per_channel,0,0
4,2310110,78,0,15,15,5305.123911,353.6749274,20345.61956599,190,178,11,2,427,46,2,108887,0,0,0,69,1.0652703,convex_mesh_per_channel,0,0
4,2310111,78,0,16,16,5232.980145,327.0612590625,20304.90071505,178,169,11,2,562,60,2,115622,0,0,0,80,1.2169503,upper_bound_16,1,0
4,2310112,78,0,14,14,5657.740908,404.1243505714,22008.70454759,196,182,8,5,337,35,5,89924,0,0,0,61,0.9027654,convex_mesh_per_channel,0,0
4,2310113,78,0,14,14,5760.089862,411.4349901429,21865.44929675,215,203,13,4,286,45,4,70238,0,0,0,70,0.770402,convex_mesh_per_channel,3,8.598528652565
4,2310114,78,0,12,12,5591.112657,465.92605475,20845.5632828,228,213,3,5,302,32,5,76304,0,0,0,58,0.7378147,convex_mesh_per_channel,1,0
4,2310115,78,0,15,15,5349.238419,356.6158946,20511.19208151,194,181,7,3,398,42,3,119437,0,0,0,66,1.1091748,convex_mesh_per_channel,1,0
4,2310116,78,0,15,15,5750.143733,383.3429155333,21705.71869224,217,204,15,7,336,51,7,86861,0,0,0,79,0.8484039,convex_mesh_per_channel,3,12.50082209197
4,2310117,78,0,15,15,5780.862429,385.3908286,21234.31215862,238,218,17,5,264,55,5,58356,0,0,0,81,0.6586792,convex_mesh_per_channel,1,0.007797362166457
4,2310118,78,0,16,16,4658.062473,291.1289045625,18720.31236597,137,134,5,2,542,49,2,161258,0,0,0,64,1.5602293,upper_bound_16,2,0.4869629706518
4,2310119,78,0,16,16,5225.497728,326.593608,19982.48864275,182,170,23,4,379,49,4,102749,0,0,0,71,1.0294608,upper_bound_16,2,11.33521425262
4,2310120,78,0,13,13,5779.037404,444.5413387692,21395.18703572,238,227,6,2,168,34,2,44174,0,0,0,57,0.43267,convex_mesh_per_channel,0,0
4,2310121,78,0,10,10,5883.773932,588.3773932,20773.86965566,280,267,4,3,126,29,3,31590,0,0,0,53,0.3564729,convex_mesh_per_channel,2,6.755003751601
4,2310122,78,0,11,11,5432.233395,493.8393995455,19276.16698556,254,243,3,4,249,29,4,71861,0,0,0,54,0.6901902,convex_mesh_per_channel,0,0
4,2310123,78,0,16,16,5591.139338,349.446208625,21265.69669818,206,192,12,5,411,46,5,107643,0,0,0,72,1.0849556,upper_bound_16,2,7.775741219542
4,2310124,78,0,10,10,5837.427927,583.7427927,20712.13963355,270,259,12,3,123,26,3,34047,0,0,0,50,0.3556515,convex_mesh_per_channel,0,0
4,2310125,78,0,12,12,5680.74975,473.3958125,20868.7487429,242,228,3,3,288,35,3,75422,0,0,0,59,0.7363581,convex_mesh_per_channel,1,0
4,2310126,78,0,10,10,6052.891345,605.2891345,20379.45673535,317,303,13,4,137,32,4,32124,0,0,0,57,0.3514877,convex_mesh_per_channel,0,0
4,2310127,78,0,12,12,5808.414374,484.0345311667,21852.07186188,230,216,4,2,261,36,2,68485,0,0,0,59,0.7872283,convex_mesh_per_channel,3,4.841682887745
4,2310128,78,0,13,13,5675.042604,436.5417387692,20880.21302945,239,227,4,5,227,35,5,56624,0,0,0,61,0.5828705,convex_mesh_per_channel,1,0.432457946652
4,2310129,78,0,12,12,5965.923391,497.1602825833,20209.6169501,310,293,7,3,147,32,3,41892,0,0,0,56,0.523333,convex_mesh_per_channel,1,6.456556970468
