problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m
4,2340014,56,3,10,10,5631.307545,563.1307545,20736.53774828,236,218,12,3,116,17,3,17723,0,0,0,41,0.2380066,convex_mesh_per_channel,0,0
4,2340015,56,3,11,11,5410.899604,491.899964,19989.49802613,221,202,17,4,97,25,4,18483,0,0,0,50,0.254172,convex_mesh_per_channel,0,0
4,2340016,56,3,10,10,5624.89349,562.489349,20604.4674732,235,216,21,5,60,16,5,11050,0,0,0,42,0.1532075,convex_mesh_per_channel,0,0
4,2340017,56,3,11,11,5425.636733,493.239703,19993.18367962,223,203,18,5,99,26,5,16314,0,0,0,52,0.3044058,convex_mesh_per_channel,0,0
4,2340018,56,3,15,15,5152.283674,343.4855782667,20531.41839597,154,135,22,6,241,43,6,46299,0,0,0,70,0.6492422,convex_mesh_per_channel,0,0
4,2340019,56,3,14,14,5414.740865,386.7672046429,21388.70431188,164,145,34,9,148,26,9,20842,0,0,0,56,0.2940834,convex_mesh_per_channel,0,0
4,2340020,56,3,16,16,1028.122605,64.2576628125,2945.613025078,51,50,18,6,147,26,6,20619,0,0,0,34,0.2718403,upper_bound_16,0,0
4,2340021,56,3,15,15,5142.705433,342.8470288667,20573.52718755,150,131,24,7,232,39,7,48848,0,0,0,67,0.6681377,convex_mesh_per_channel,0,0
4,2340022,56,3,16,16,1223.050074,76.440629625,3560.250370048,52,51,40,11,236,35,11,48322,0,0,0,48,0.6153891,upper_bound_16,0,0
4,2340023,56,3,11,11,5405.160428,491.3782207273,19995.80215287,219,199,19,4,94,24,4,16154,0,0,0,49,0.2448378,convex_mesh_per_channel,0,0
4,2340024,56,3,13,13,5310.346191,408.4881685385,20531.73097433,182,163,22,3,148,33,3,28672,0,0,0,57,0.4176925,convex_mesh_per_channel,0,0
4,2340025,56,3,10,10,5626.411551,562.6411551,20537.0577818,238,219,20,4,75,22,4,13803,0,0,0,47,0.2000432,convex_mesh_per_channel,0,0
4,2340026,56,3,14,14,5296.771493,378.3408209286,20818.85746956,165,145,31,8,183,37,8,36748,0,0,0,66,0.5044355,convex_mesh_per_channel,0,0
4,2340027,56,3,11,11,5407.238048,491.5670952727,19986.19025485,220,201,18,4,90,23,4,18213,0,0,0,48,0.2587692,convex_mesh_per_channel,0,0
4,2340028,56,3,14,14,5227.635059,373.4025042143,20563.17530498,167,147,21,6,153,31,6,25778,0,0,0,58,0.36396,convex_mesh_per_channel,0,0
4,2340029,56,3,16,16,1110.045276,69.37782975,3015.226392589,59,57,25,8,248,42,8,42126,0,0,0,52,0.535152,upper_bound_16,0,0
4,2340030,56,3,16,16,1085.932269,67.8707668125,2979.661356402,57,56,23,6,230,40,6,43714,0,0,0,48,0.543179,upper_bound_16,0,0
4,2340031,56,3,12,12,5308.501098,442.3750915,19992.50550872,201,182,21,4,91,24,4,16834,0,0,0,49,0.2351406,convex_mesh_per_channel,0,0
4,2340032,56,3,13,13,5378.77207,413.7516976923,20723.86035643,187,168,22,5,129,29,5,23684,0,0,0,55,0.3179117,convex_mesh_per_channel,0,0
4,2340033,56,3,11,11,5381.092508,489.190228,20005.46255602,218,199,12,3,66,18,3,10399,0,0,0,42,0.151281,convex_mesh_per_channel,0,0
4,2340034,56,3,14,14,5224.775634,373.1982595714,20763.87818821,164,146,12,4,216,25,4,31655,0,0,0,50,0.4057559,convex_mesh_per_channel,0,0
4,2340035,56,3,16,16,1021.693633,63.8558520625,2943.46817887,51,50,16,6,135,24,6,19944,0,0,0,32,0.2653463,upper_bound_16,0,0
4,2340036,56,3,16,16,1025.614014,64.100875875,2968.070087299,53,51,12,5,164,29,5,29333,0,0,0,36,0.3509603,upper_bound_16,0,0
4,2340037,56,3,13,13,5341.358914,410.8737626154,20556.79458056,185,165,25,5,171,36,5,34981,0,0,0,62,0.4428974,convex_mesh_per_channel,0,0
4,2340038,56,3,12,12,5304.4438,442.0369833333,20052.2190176,200,180,18,4,84,23,4,16311,0,0,0,48,0.2309416,convex_mesh_per_channel,0,0
4,2340039,56,3,10,10,5600.088312,560.0088312,20570.44157609,236,217,13,4,56,15,4,10311,0,0,0,40,0.1454729,convex_mesh_per_channel,0,0
4,2340040,56,3,16,16,1031.947527,64.4967204375,2999.737638075,52,50,14,5,162,30,5,24114,0,0,0,37,0.3266099,upper_bound_16,0,0
