日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-10-20,02:50-03:00,632.0078422873576,632.0078422873576,47.97784228735812,0.0,5.684341886080801e-13,0.0,0.4357,9797.357908082733,9840.537966141355
2025-10-20,03:00-03:10,653.9137833333331,653.9137833333331,67.47831666666671,0.0,3.410605131648481e-13,0.0,0.4374,9840.537966141355,9901.268451141355
2025-10-20,03:10-03:20,631.8282333333344,631.8282333333344,29.688300000002023,0.0,9.094947017729282e-13,0.0,0.4371,9901.268451141355,9927.987921141357
2025-10-20,03:20-03:30,603.9732273624583,603.9732273624583,0.0,3.5184393042089144,0.0,4.547473508864641e-13,0.4356,9927.987921141357,9924.07854413668
2025-10-20,03:30-03:40,615.914420353878,615.914420353878,14.63402035387844,0.0,4.547473508864641e-13,0.0,0.4353,9924.07854413668,9937.249162455171
2025-10-20,03:40-03:50,588.9407311170872,588.9407311170872,0.0,13.737268882912213,5.684341886080801e-13,0.0,0.436,9937.249162455171,9921.985530363047
2025-10-20,03:50-04:00,597.3349999999986,597.3349999999986,0.0,8.395000000002256,0.0,7.958078640513122e-13,0.4378,9921.985530363047,9912.657752585266
2025-10-20,04:00-04:10,604.7809666666677,604.7809666666677,15.534183333333607,0.0,0.0,6.821210263296962e-13,0.4401,9912.657752585266,9926.638517585267
2025-10-20,04:10-04:20,621.8570268776808,621.8570268776808,32.76661021101366,0.0,0.0,4.547473508864641e-13,0.4389,9926.638517585267,9956.128466775179
2025-10-20,04:20-04:30,634.7520817325121,634.7520817325121,27.87874839917802,0.0,0.0,7.958078640513122e-13,0.4364,9956.128466775179,9981.219340334439
2025-10-20,04:30-04:40,659.581280880877,659.581280880877,51.263930880876515,0.0,0.0,5.684341886080801e-13,0.4393,9981.219340334439,10027.356878127228
2025-10-20,04:40-04:50,688.195947798281,688.195947798281,78.77466446494711,0.0,0.0,5.684341886080801e-13,0.4422,10027.356878127228,10098.25407614568
2025-10-20,04:50-05:00,675.2890157402284,675.2890157402284,70.89068240689407,0.0,0.0,1.0231815394945443e-12,0.4395,10098.25407614568,10162.055690311885
2025-10-20,05:00-05:10,646.4687666666681,646.4687666666681,8.827010764572252,0.0,0.0,65.03768923542918,0.4333,10162.055690311885,10170.0
2025-10-20,05:10-05:20,596.8104333333346,596.8104333333346,0.0,-0.0,0.0,26.333466666667846,0.4439,10170.0,10170.0
2025-10-20,05:20-05:30,602.4116666666669,602.4116666666669,0.0,27.0,0.0,25.188333333333503,0.4301,10170.0,10140.0
2025-10-20,05:30-05:40,1394.4229655942413,1394.4229655942413,733.3333333333334,0.0,0.0,29.672915594241204,0.3713,10140.0,10800.0
2025-10-20,05:40-05:50,724.1735872756241,724.1735872756241,0.0,-0.0,0.0,32.42848727562409,0.5708,10800.0,10800.0
2025-10-20,05:50-06:00,8.065,8.065,0.0,766.1749999999993,5.684341886080801e-13,0.0,0.9099,10800.0,9948.694444444445
2025-10-20,06:00-06:10,2.702075593548559,2.7020755935485594,0.0,811.0857744064509,5.684341886080801e-13,0.0,0.9368,9948.694444444445,9047.488028437278
2025-10-20,06:10-06:20,516.227793856304,516.227793856304,0.0,303.4497728103623,4.547473508864641e-13,0.0,0.8758,9047.488028437278,8710.321614203542
2025-10-20,06:20-06:30,0.0,0.0,0.0,804.0850000000002,0.0,1.1368683772161603e-13,0.8759,8710.321614203542,7816.893836425764
2025-10-20,06:30-06:40,746.4709102499108,746.4709102499108,0.0,6.891823083422423,-0.0,0.0,0.8601,7816.893836425764,7809.236255221961
2025-10-20,06:40-06:50,684.7650499999997,684.7650499999999,0.0,3.0554000000000996,1.1368683772161603e-13,0.0,0.8442,7809.236255221961,7805.841366333072
2025-10-20,06:50-07:00,632.3170166666663,632.3170166666663,5.338683333332786,0.0,0.0,1.1368683772161603e-13,0.8334,7805.841366333072,7810.646181333072
2025-10-20,07:00-07:10,632.8989993485696,632.8989993485696,49.013299348569284,0.0,0.0,4.547473508864641e-13,0.8092,7810.646181333072,7854.758150746784
2025-10-20,07:10-07:20,591.7694818322781,591.7694818322781,23.986148498944303,0.0,0.0,4.547473508864641e-13,0.7972,7854.758150746784,7876.345684395834
2025-10-20,07:20-07:30,523.7864464533432,523.7864464533432,8.692696453342958,0.0,0.0,2.2737367544323206e-13,0.7644,7876.345684395834,7884.1691112038425
2025-10-20,07:30-07:40,1224.8167609136833,1209.5198079004965,830.1675412338308,0.0,8.526512829121202e-13,0.0,0.6899,7884.1691112038425,8631.31989831429
2025-10-20,07:40-07:50,583.0103960597862,583.0103960597862,132.89159605978662,0.0,3.410605131648481e-13,0.0,0.86,8631.31989831429,8750.922334768098
2025-10-20,07:50-08:00,0.0,0.0,0.0,642.9308333333335,-0.0,0.0,1.1617,8750.922334768098,8036.554742175505
2025-10-20,08:00-08:10,0.0,0.0,0.0,572.5045999999998,2.2737367544323206e-13,0.0,1.1683,8036.554742175505,7400.4385199532835
2025-10-20,08:10-08:20,0.0,0.0,0.0,473.8105999999999,1.1368683772161603e-13,0.0,1.0956,7400.4385199532835,6873.982297731061
2025-10-20,08:20-08:30,0.0,0.0,0.0,474.9008333333336,0.0,2.8421709430404007e-13,1.0849,6873.982297731061,6346.3147051384685
2025-10-20,08:30-08:40,0.0,0.0,0.0,459.2113166666663,3.410605131648481e-13,0.0,1.061,6346.3147051384685,5836.079908842173
2025-10-20,08:40-08:50,0.0,0.0,0.0,400.9074166666666,-0.0,0.0,1.043,5836.079908842173,5390.627223656988
2025-10-20,08:50-09:00,0.0,0.0,0.0,324.7237500000001,0.0,1.7053025658242404e-13,1.036,5390.627223656988,5029.823056990321
2025-10-20,09:00-09:10,0.0,0.0,0.0,270.3167999999999,-0.0,0.0,1.0147,5029.823056990321,4729.471056990321
2025-10-20,09:10-09:20,0.0,0.0,0.0,237.18918333333323,1.7053025658242404e-13,0.0,0.9922,4729.471056990321,4465.927519953284
2025-10-20,09:20-09:30,0.0,0.0,0.0,213.8254166666664,3.126388037344441e-13,0.0,0.97,4465.927519953284,4228.343723656988
2025-10-20,09:30-09:40,0.0,0.0,0.0,185.93256666666647,2.2737367544323206e-13,0.0,0.9422,4228.343723656988,4021.7519829162475
2025-10-20,09:40-09:50,0.0,0.0,0.0,132.34893333333318,1.7053025658242404e-13,0.0,0.9569,4021.7519829162475,3874.6976125458773
