日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-07-09,05:50-06:00,0.0,0.0,0.0,650.5891666666666,-0.0,0.0,0.9343,10800.0,10077.123148148148
2025-07-09,06:00-06:10,0.0,0.0,0.0,651.3837500000008,0.0,7.958078640513122e-13,0.9568,10077.123148148148,9353.363425925925
2025-07-09,06:10-06:20,0.0,0.0,0.0,618.7444666666669,0.0,2.2737367544323206e-13,0.872,9353.363425925925,8665.869574074073
2025-07-09,06:20-06:30,439.1783333333334,439.1783333333334,0.0,138.43874999999989,-0.0,0.0,0.841,8665.869574074073,8512.04874074074
2025-07-09,06:30-06:40,0.0,0.0,0.0,538.1607999999997,3.410605131648481e-13,0.0,0.8401,8512.04874074074,7914.092296296296
2025-07-09,06:40-06:50,0.0,0.0,0.0,507.8302333333331,1.7053025658242404e-13,0.0,0.8293,7914.092296296296,7349.836481481481
2025-07-09,06:50-07:00,346.4195833333334,346.4195833333334,0.0,114.57208333333347,0.0,2.2737367544323206e-13,0.8042,7349.836481481481,7222.534166666666
2025-07-09,07:00-07:10,305.24194347494716,305.24194347494716,0.0,63.962456525053135,0.0,2.2737367544323206e-13,0.7875,7222.534166666666,7151.464770527718
2025-07-09,07:10-07:20,377.67818521179225,377.67818521179225,60.12121854512568,0.0,-0.0,0.0,0.7619,7151.464770527718,7205.5738672183315
2025-07-09,07:20-07:30,388.2731173344823,388.2731173344823,94.12311733448203,0.0,0.0,3.979039320256561e-13,0.7056,7205.5738672183315,7290.284672819365
2025-07-09,07:30-07:40,1032.1230272266873,1032.1230272266873,801.0322605600211,0.0,3.694822225952521e-13,0.0,0.6634,7290.284672819365,8011.213707323384
2025-07-09,07:40-07:50,0.0,0.0,0.0,324.24073333333365,0.0,2.8421709430404007e-13,0.9028,8011.213707323384,7650.946225841903
2025-07-09,07:50-08:00,0.0,0.0,0.0,491.32541666666697,0.0,2.2737367544323206e-13,1.2418,7650.946225841903,7105.029096212273
2025-07-09,08:00-08:10,0.0,0.0,0.0,433.9844166666668,0.0,1.1368683772161603e-13,1.203,7105.029096212273,6622.824188804865
2025-07-09,08:10-08:20,0.0,0.0,0.0,359.8275333333335,0.0,2.2737367544323206e-13,1.1272,6622.824188804865,6223.015818434495
