problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
3,2620031,84,1,16,16,4758.693216,297.418326,19118.46606566,137,125,15,1,74,28,7,11040,0,21,16,42,0.056557958,upper_bound_16,6,28.63511144056,0,0,0,0,0
3,2620032,84,1,16,16,4798.083588,299.88022425,19270.41794442,137,128,17,1,83,32,5,13678,0,21,19,44,0.074397667,upper_bound_16,9,55.14507965111,0,0,0,0,0
3,2620033,84,1,16,16,4752.540417,297.0337760625,19137.70207833,137,124,12,0,65,27,5,10190,0,22,20,39,0.051264667,upper_bound_16,6,10.33089419332,0,0,0,0,0
3,2620034,84,1,16,16,4780.65108,298.7906925,19213.25538884,137,125,16,2,69,29,5,11579,0,20,19,41,0.057805833,upper_bound_16,7,59.51141871748,0,0,0,0,0
3,2620035,84,1,16,16,4758.163035,297.3851896875,19100.81517574,137,128,15,0,85,32,5,13634,0,23,19,44,0.071801417,upper_bound_16,6,15.27853584618,0,0,0,0,0
3,2620036,84,1,16,16,4786.390278,299.149392375,19176.95140404,139,125,17,0,81,31,5,12805,0,22,18,43,0.05656675,upper_bound_16,7,150.1231531164,0,0,0,0,0
3,2620037,84,1,13,13,4698.781845,361.4447573077,18668.90923237,144,126,18,3,55,27,5,8686,0,17,16,39,0.044451709,seven_point_per_channel,6,21.60964537265,0,0,0,0,0
3,2620038,84,1,11,11,4464.880684,405.898244,17754.40342012,140,123,12,2,44,24,3,6145,0,12,9,34,0.028737084,seven_point_per_channel,3,40.03562272034,0,0,0,0,0
3,2620039,84,1,12,12,4284.477194,357.0397661667,16597.38597534,145,129,17,0,51,25,6,9049,0,19,19,38,0.042215584,seven_point_per_channel,7,5.087678120773,0,0,0,0,0
3,2620040,84,1,11,11,4480.318342,407.3016674545,17691.5917236,145,129,11,1,40,19,6,6312,0,12,9,32,0.030267083,seven_point_per_channel,5,95.9892629223,0,0,0,0,0
4,2620001,84,1,11,11,6974.517088,634.047008,23722.58543463,332,320,65,7,49,16,7,9842,0,0,0,44,1.110922833,convex_mesh_per_channel,0,0,367,5,0,0,0
4,2620002,84,1,11,11,7000.635357,636.4213960909,23808.17678956,334,322,64,7,52,18,7,10366,0,0,0,46,1.149682708,convex_mesh_per_channel,2,16.99871561016,375,5,0,0,0
4,2620003,84,1,10,10,6686.388192,668.6388192,22321.94096291,349,331,32,5,41,18,5,9718,0,0,0,44,1.1019695,convex_mesh_per_channel,3,31.62172518586,375,5,0,0,0
4,2620004,84,1,16,16,7489.606726,468.100420375,26993.0336924,308,291,60,11,70,28,11,12418,0,0,0,60,1.18433675,upper_bound_16,3,10.18108437678,375,5,0,0,0
4,2620005,84,1,10,10,6761.402043,676.1402043,22717.01019958,350,331,29,5,41,18,5,9609,0,0,0,44,1.089670041,convex_mesh_per_channel,2,17.0122825205,375,5,0,0,0
4,2620006,84,1,16,16,7422.600479,463.9125299375,26888.00238609,303,285,55,9,77,28,9,13583,0,0,0,58,1.142289417,upper_bound_16,3,6.553529000939,375,5,0,0,0
4,2620007,84,1,10,10,6987.146835,698.7146835,23570.73415381,352,334,43,5,50,23,5,11877,0,0,0,49,1.098061666,convex_mesh_per_channel,5,11.68131843381,375,5,0,0,0
4,2620008,84,1,14,14,7028.925043,502.0660745,24554.6252348,328,315,31,7,31,20,7,4516,0,0,0,48,1.045432875,convex_mesh_per_channel,3,8.351632259561,375,5,0,0,0
4,2620009,84,1,12,12,8562.469074,713.5390895,30212.34544092,337,313,154,11,67,31,11,10558,0,0,0,63,1.421517292,convex_mesh_per_channel,0,0,377,7,0,0,0
4,2620010,84,1,12,12,8446.77507,703.8979225,29628.87542749,334,314,159,12,60,26,12,9223,0,0,0,59,1.388708208,convex_mesh_per_channel,0,0,377,7,0,0,0
4,2620011,84,1,12,12,7958.789667,663.23247225,27808.94832979,332,311,122,11,49,22,11,7287,0,0,0,54,1.346352542,convex_mesh_per_channel,0,0,376,6,0,0,0
4,2620012,84,1,16,16,8105.67438,506.60464875,28793.37192234,338,325,84,10,86,27,10,20086,0,0,0,58,1.349495542,upper_bound_16,4,34.32771464594,374,4,0,0,0
4,2620013,84,1,14,14,7308.712045,522.0508603571,24983.56014306,352,338,48,6,52,24,6,10754,0,0,0,51,1.393216958,convex_mesh_per_channel,5,35.76883902541,374,4,0,0,0
4,2620014,84,1,11,11,6827.855419,620.714129,23179.27714743,334,323,48,6,50,18,6,9717,0,0,0,45,1.163138833,convex_mesh_per_channel,2,18.30180820782,375,5,0,0,0
4,2620015,84,1,13,13,7158.22583,550.6327561538,24826.12915198,331,320,51,6,30,20,6,4353,0,0,0,47,1.054199209,convex_mesh_per_channel,4,29.88133018124,375,5,0,0,0
4,2620016,84,1,11,11,7009.163146,637.1966496364,23870.81578797,333,320,65,5,51,21,5,9654,0,0,0,47,1.185350958,convex_mesh_per_channel,2,13.01896274292,375,5,0,0,0
4,2620017,84,1,13,13,7062.534371,543.2718746923,24012.67179404,351,338,34,8,48,20,8,8304,0,0,0,49,1.326206417,convex_mesh_per_channel,3,0.1874467829766,374,4,0,0,0
4,2620018,84,1,16,16,7613.097102,475.818568875,27705.48549937,304,286,62,8,81,31,8,13172,0,0,0,60,1.188692292,upper_bound_16,4,17.86424579983,375,5,0,0,0
4,2620019,84,1,14,14,7997.817899,571.2727070714,27574.08956155,348,337,112,9,49,18,9,7569,0,0,0,48,1.347177416,convex_mesh_per_channel,3,22.11798995417,374,4,0,0,0
4,2620020,84,1,11,11,6825.874869,620.534079,23189.37438057,333,321,49,6,48,17,6,9390,0,0,0,44,1.136693083,convex_mesh_per_channel,2,35.85039151921,367,5,0,0,0
4,2620021,84,1,15,15,8055.956649,537.0637766,31279.78323781,266,248,49,7,179,40,7,27289,0,0,0,68,1.238955292,convex_mesh_per_channel,3,4.744956576993,374,4,0,0,0
4,2620022,84,1,16,16,7797.066642,487.316665125,27435.3332472,336,322,76,9,83,26,9,8421,0,0,0,56,1.219766667,upper_bound_16,5,32.35246418406,374,4,0,0,0
4,2620023,84,1,10,10,6662.22993,666.222993,22301.14967392,348,331,27,7,39,14,7,10201,0,0,0,42,1.155673667,convex_mesh_per_channel,1,8.431996901407,375,5,0,0,0
4,2620024,84,1,16,16,7820.041623,488.7526014375,27655.20812199,339,325,63,8,86,29,8,13624,0,0,0,58,1.279654042,upper_bound_16,6,41.89222492696,374,4,0,0,0
4,2620025,84,1,16,16,7242.854551,452.6784094375,25959.272739,307,289,49,8,70,29,8,12300,0,0,0,58,1.162138417,upper_bound_16,3,1.555747372895,375,5,0,0,0
4,2620026,84,1,10,10,6705.121017,670.5121017,22495.60514549,349,333,26,4,40,18,4,9975,0,0,0,43,1.098316125,convex_mesh_per_channel,3,23.79295242805,375,5,0,0,0
4,2620027,84,1,10,10,6671.439827,667.1439827,22252.19912758,348,329,34,7,39,14,7,8857,0,0,0,42,1.128662166,convex_mesh_per_channel,2,15.53766874256,375,5,0,0,0
4,2620028,84,1,14,14,6959.358956,497.0970682857,24251.7947075,328,312,29,8,34,20,8,5780,0,0,0,49,1.057877208,convex_mesh_per_channel,2,9.311994287753,375,5,0,0,0
4,2620029,84,1,16,16,7377.110559,461.0694099375,26515.5527948,306,290,58,12,66,25,12,11785,0,0,0,58,1.178435792,upper_bound_16,2,15.47446578218,375,5,0,0,0
4,2620030,84,1,14,14,7765.427751,554.6734107857,27182.13870911,332,314,95,8,37,23,8,5432,0,0,0,52,1.10463425,convex_mesh_per_channel,5,16.32158482951,375,5,0,0,0
4,2620031,84,1,16,16,7685.693558,480.355847375,27118.46782058,337,323,58,10,85,26,10,16302,0,0,0,57,1.356165416,upper_bound_16,4,34.77886986405,374,4,0,0,0
4,2620032,84,1,16,16,7729.898158,483.118634875,27874.49078535,307,291,83,11,69,27,11,12389,0,0,0,59,1.201635917,upper_bound_16,3,13.09949496113,375,5,0,0,0
4,2620033,84,1,16,16,7313.060654,457.066290875,26230.30331455,306,289,56,9,66,28,9,11764,0,0,0,58,1.204939041,upper_bound_16,3,14.04523300091,375,5,0,0,0
4,2620034,84,1,16,16,8092.100696,505.7562935,28680.50351142,339,326,85,8,87,30,8,15117,0,0,0,59,1.259391333,upper_bound_16,4,12.66168578084,374,4,0,0,0
4,2620035,84,1,16,16,7447.514678,465.469667375,26782.57339155,307,290,62,9,70,29,9,12453,0,0,0,59,1.161986625,upper_bound_16,3,12.53722243238,375,5,0,0,0
4,2620036,84,1,16,16,7109.703539,444.3564711875,25463.51771987,303,287,45,9,59,24,9,10914,0,0,0,54,1.124990375,upper_bound_16,2,7.195072091523,375,5,0,0,0
4,2620037,84,1,13,13,7093.446474,545.6497287692,24167.23238129,350,334,37,6,44,19,6,5088,0,0,0,46,1.238507458,convex_mesh_per_channel,4,30.4538542738,374,4,0,0,0
4,2620038,84,1,11,11,7032.680811,639.3346191818,23968.40409317,334,322,64,6,52,19,6,10234,0,0,0,46,1.21137325,convex_mesh_per_channel,1,13.019555289,375,5,0,0,0
4,2620039,84,1,12,12,8035.397229,669.61643575,28026.98618644,332,317,131,11,45,20,11,6149,0,0,0,52,1.353395041,convex_mesh_per_channel,0,0,376,6,0,0,0
4,2620040,84,1,11,11,6831.560207,621.0509279091,23227.80101222,333,319,49,5,48,19,5,9726,0,0,0,45,1.360642375,convex_mesh_per_channel,1,8.164507660316,374,4,0,0,0
