problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,19,0,0,0,13,13,1,4564.731864,351.133220308,19583.6593297,98,93,0,0,28,0.0004863,seven_point_per_channel
3,20,0,0,0,10,10,1,4252.785296,425.2785296,17858.9264792,106,101,0,0,23,0.0003991,seven_point_per_channel
3,21,0,0,0,10,10,1,3865.765834,386.5765834,15673.8291759,114,111,0,0,21,0.0003671,seven_point_per_channel
3,22,0,0,0,14,14,1,4812.297925,343.735566071,21351.4896343,80,69,1,0,34,0.0006075,seven_point_per_channel
3,23,0,0,0,15,15,1,4713.964638,314.2643092,20279.8231903,98,93,0,0,33,0.0005978,seven_point_per_channel
3,24,0,0,0,15,15,1,4864.157206,324.277147067,21345.7860285,88,80,0,0,34,0.0006163,seven_point_per_channel
3,25,0,0,0,14,14,1,4742.92559,338.780399286,20264.6279787,104,100,0,0,29,0.0005171,seven_point_per_channel
3,26,0,0,0,10,10,1,4133.37098,413.337098,17251.8549068,106,103,0,0,20,0.0003527,seven_point_per_channel
3,27,0,0,0,14,14,1,4722.633561,337.330968643,20438.1678128,95,90,0,0,30,0.0005377,seven_point_per_channel
3,28,0,0,0,12,12,1,3986.44738,332.203948333,16757.2368967,97,90,0,0,28,0.0004962,seven_point_per_channel
3,29,0,0,0,15,15,1,4952.988386,330.199225733,21369.9419333,101,96,1,0,33,0.0006743,seven_point_per_channel
3,30,0,0,0,14,14,1,4983.29112,355.949365714,21586.4556048,100,93,1,0,32,0.0005629,seven_point_per_channel
3,31,0,0,0,15,15,1,4063.166587,270.877772467,17260.8329446,90,86,0,0,32,0.0005574,seven_point_per_channel
