problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,40063,0,1,1,15,15,1,5795.599881,386.3733254,25137.9994051,116,113,0,0,30,0.0002796,seven_point_per_channel
3,40064,0,1,1,11,11,1,5079.997505,461.817955,21389.9875326,125,122,0,0,22,0.0001963,seven_point_per_channel
3,40065,0,1,1,14,14,1,5507.300646,393.378617571,23681.5032384,117,113,1,0,29,0.0002582,seven_point_per_channel
3,40066,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.0001804,seven_point_per_channel
3,40067,0,1,1,13,13,1,5377.864098,413.681853692,23034.3204977,118,116,0,0,26,0.0002336,seven_point_per_channel
3,40068,0,1,1,16,16,1,6042.593848,377.6621155,26402.9692472,114,112,0,0,32,0.0002978,upper_bound_16
3,40069,0,1,1,15,15,1,5796.599881,386.439992067,25137.9994051,116,114,0,0,30,0.000266,seven_point_per_channel
3,40070,0,1,1,13,13,1,5377.864098,413.681853692,23034.3204977,118,116,0,0,26,0.0002323,seven_point_per_channel
3,40071,0,1,1,12,12,1,4640.341587,386.69513225,19256.707941,122,119,0,0,24,0.0002135,seven_point_per_channel
3,40072,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002127,seven_point_per_channel
3,40073,0,1,1,14,14,1,5508.300646,393.450046143,23681.5032384,117,114,1,0,29,0.0002559,seven_point_per_channel
3,40074,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.0001779,seven_point_per_channel
3,40075,0,1,1,16,16,1,6041.593848,377.5996155,26402.9692472,114,111,0,0,32,0.0003168,upper_bound_16
3,40076,0,1,1,16,16,1,6042.593848,377.6621155,26402.9692472,114,112,0,0,32,0.0002888,upper_bound_16
3,40077,0,1,1,10,10,1,4536.174405,453.6174405,18695.8720448,125,122,0,0,20,0.0001809,seven_point_per_channel
