problem,seed,method,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,plans,exact_plans,local_plans,nonlocal_plans,max_route_gap_m,mean_route_gap_m,weighted_gap_ratio,max_relative_gap,skipped,runtime_s,certificate
4,510108,0,11,11,7926.159789,720.5599808182,30090.79897762,283,258,60,2,0,0,0,0,0,0,0,0,0,0.0041343,convex_mesh_per_channel
4,510108,1,11,11,9067.803077,824.3457342727,34764.01540837,280,258,134,2,0,0,0,0,0,0,0,0,0,0.0040631,convex_mesh_per_channel
4,510108,2,11,11,9795.427126,890.4933750909,38402.13566127,280,258,134,2,0,0,0,0,0,0,0,0,0,0.004213,convex_mesh_per_channel
4,510108,3,11,11,7926.159789,720.5599808182,30090.79897762,283,258,60,2,0,0,0,0,0,0,0,0,0,0.0042451,convex_mesh_per_channel
4,510108,4,11,11,7926.159789,720.5599808182,30090.79897762,283,258,60,2,32,15,32,0,784.5798134217,178.4857758844,0.01661256949897,0.0535756837952,0,0.0142435,convex_mesh_per_channel
4,510108,5,11,11,8125.451689,738.6774262727,30237.25837396,277,248,130,3,32,14,32,0,710.134469141,190.6101318632,0.01848881719162,0.06018658700309,0,0.0156025,convex_mesh_per_channel
4,510109,0,16,16,6299.74253,393.733908125,25088.71265358,182,163,43,2,0,0,0,0,0,0,0,0,0,0.008417,upper_bound_16
4,510109,1,16,16,7112.699385,444.5437115625,28403.49693125,179,163,98,2,0,0,0,0,0,0,0,0,0,0.0083915,upper_bound_16
4,510109,2,16,16,6748.24506,421.76531625,27736.22531626,179,163,21,1,0,0,0,0,0,0,0,0,0,0.0084257,upper_bound_16
4,510109,3,16,16,6299.74253,393.733908125,25088.71265358,182,163,43,2,0,0,0,0,0,0,0,0,4,0.0084255,upper_bound_16
4,510109,4,16,16,6299.74253,393.733908125,25088.71265358,182,163,43,2,33,10,33,0,803.7520782103,288.9244159802,0.02478832254817,0.04768487756435,4,0.0254178,upper_bound_16
4,510109,5,16,16,7117.755579,444.8597236875,27518.77788965,248,222,24,1,37,18,37,0,525.5310653722,159.3485958085,0.0159763483592,0.05841659743567,0,0.0186004,upper_bound_16
4,510110,0,16,16,6852.129959,428.2581224375,27685.64985013,178,150,65,3,0,0,0,0,0,0,0,0,0,0.0071316,upper_bound_16
4,510110,1,16,16,8334.649423,520.9155889375,33798.24721334,182,150,145,4,0,0,0,0,0,0,0,0,0,0.0071795,upper_bound_16
4,510110,2,16,16,9115.392625,569.7120390625,37691.96320473,183,150,144,4,0,0,0,0,0,0,0,0,0,0.00713,upper_bound_16
4,510110,3,16,16,6666.231795,416.6394871875,27781.15902626,144,124,62,2,0,0,0,0,0,0,0,0,10,0.0061931,upper_bound_16
4,510110,4,16,16,6248.460421,390.5287763125,25937.30213678,149,125,37,2,27,9,27,0,1044.032679409,403.0703523562,0.03477548537346,0.06819103895495,10,0.0178951,upper_bound_16
4,510110,5,16,16,5239.261309,327.4538318125,19751.30654642,203,179,5,1,31,7,31,0,992.1057423434,394.1003157276,0.03436166038049,0.08560112872076,6,0.0181499,upper_bound_16
4,510111,0,16,16,7970.528574,498.158035875,31662.64271364,195,160,141,4,0,0,0,0,0,0,0,0,0,0.0063371,upper_bound_16
4,510111,1,16,16,8944.120763,559.0075476875,35375.60362988,186,160,233,3,0,0,0,0,0,0,0,0,0,0.0063112,upper_bound_16
4,510111,2,16,16,9632.158723,602.0099201875,38840.79343529,185,160,233,3,0,0,0,0,0,0,0,0,0,0.0062562,upper_bound_16
4,510111,3,16,16,7838.996475,489.9372796875,31404.98222727,182,148,140,4,0,0,0,0,0,0,0,0,8,0.0061381,upper_bound_16
4,510111,4,16,16,7838.996475,489.9372796875,31404.98222727,182,148,140,4,29,8,29,0,701.079566602,280.6924671865,0.0257071305455,0.04530398157297,8,0.0160374,upper_bound_16
4,510111,5,16,16,6394.424903,399.6515564375,25417.12451066,206,177,8,2,31,10,31,0,701.3379172943,180.4907251907,0.01548329860623,0.03694880943068,6,0.018163,upper_bound_16
4,510112,0,12,12,6742.743481,561.8952900833,26828.71738681,218,197,10,1,0,0,0,0,0,0,0,0,0,0.0076091,convex_mesh_per_channel
4,510112,1,12,12,7738.535836,644.8779863333,30412.67900744,221,197,98,1,0,0,0,0,0,0,0,0,0,0.0077035,convex_mesh_per_channel
4,510112,2,12,12,8033.968023,669.49733525,31969.83995088,219,197,96,1,0,0,0,0,0,0,0,0,0,0.0076368,convex_mesh_per_channel
4,510112,3,12,12,6742.743481,561.8952900833,26828.71738681,218,197,10,1,0,0,0,0,0,0,0,0,0,0.0078022,convex_mesh_per_channel
4,510112,4,12,12,6742.743481,561.8952900833,26828.71738681,218,197,10,1,33,12,33,0,829.864895673,310.2991245064,0.02940200169658,0.0664408719212,0,0.0231216,convex_mesh_per_channel
4,510112,5,12,12,6726.800865,560.56673875,25824.00424954,235,207,40,2,33,12,33,0,792.5648673901,328.6546103933,0.03331930415764,0.08297613313455,0,0.0216496,convex_mesh_per_channel
4,510113,0,12,12,6454.581715,537.8818095833,24492.90858693,252,236,0,0,0,0,0,0,0,0,0,0,0,0.0044066,convex_mesh_per_channel
4,510113,1,12,12,6796.888438,566.4073698333,26229.44219088,251,236,0,0,0,0,0,0,0,0,0,0,0,0.0043575,convex_mesh_per_channel
4,510113,2,12,12,7419.11646,618.259705,29275.58231608,253,236,1,0,0,0,0,0,0,0,0,0,0,0.0044212,convex_mesh_per_channel
4,510113,3,12,12,6454.581715,537.8818095833,24492.90858693,252,236,0,0,0,0,0,0,0,0,0,0,0,0.0045104,convex_mesh_per_channel
4,510113,4,12,12,6454.581715,537.8818095833,24492.90858693,252,236,0,0,33,12,33,0,745.6573328672,345.0147698862,0.03567746366346,0.08489708227,0,0.0137147,convex_mesh_per_channel
4,510113,5,12,12,6342.976744,528.5813953333,23754.88372636,258,230,4,2,33,13,33,0,1163.026755616,406.3648503946,0.03937884692387,0.08655469735451,0,0.0157775,convex_mesh_per_channel
4,510114,0,15,15,6023.919938,401.5946625333,24194.59968631,188,170,0,0,0,0,0,0,0,0,0,0,0,0.0078892,convex_mesh_per_channel
4,510114,1,15,15,6428.043441,428.5362294,26190.217213,189,170,0,0,0,0,0,0,0,0,0,0,0,0.0077411,convex_mesh_per_channel
4,510114,2,15,15,6701.320683,446.7547122,27556.60341676,189,170,0,0,0,0,0,0,0,0,0,0,0,0.0078301,convex_mesh_per_channel
4,510114,3,15,15,6023.919938,401.5946625333,24194.59968631,188,170,0,0,0,0,0,0,0,0,0,0,0,0.0079215,convex_mesh_per_channel
4,510114,4,15,15,6023.919938,401.5946625333,24194.59968631,188,170,0,0,36,13,36,0,879.3767314002,336.7289052417,0.03017094168823,0.05533121499342,0,0.0232572,convex_mesh_per_channel
4,510114,5,15,15,6174.672651,411.6448434,25268.36327363,177,161,0,0,36,12,36,0,704.8624329409,231.5228909494,0.01853963626323,0.03913217944872,0,0.0355614,convex_mesh_per_channel
4,510115,0,13,13,6012.172642,462.4748186154,23080.86321329,224,208,1,0,0,0,0,0,0,0,0,0,0,0.0072748,convex_mesh_per_channel
4,510115,1,13,13,6096.485766,468.9604435385,23502.42882991,224,208,1,0,0,0,0,0,0,0,0,0,0,0.0075163,convex_mesh_per_channel
4,510115,2,13,13,6251.120991,480.8554608462,24275.60495685,224,208,1,0,0,0,0,0,0,0,0,0,0,0.0074519,convex_mesh_per_channel
4,510115,3,13,13,6012.172642,462.4748186154,23080.86321329,224,208,1,0,0,0,0,0,0,0,0,0,0,0.0075417,convex_mesh_per_channel
4,510115,4,13,13,6012.172642,462.4748186154,23080.86321329,224,208,1,0,34,12,34,0,1057.062346837,392.3106784777,0.03754403930581,0.09918498307957,0,0.0221461,convex_mesh_per_channel
4,510115,5,13,13,5734.16432,441.0895630769,22185.82160558,208,192,0,0,34,12,34,0,1111.573724488,297.4142884935,0.02473452390652,0.06813504362198,0,0.0248905,convex_mesh_per_channel
4,510116,0,15,15,6533.533029,435.5688686,25707.66520256,204,183,38,1,0,0,0,0,0,0,0,0,0,0.0080267,convex_mesh_per_channel
4,510116,1,15,15,7009.503095,467.3002063333,27612.51557352,205,183,68,1,0,0,0,0,0,0,0,0,0,0.0080631,convex_mesh_per_channel
4,510116,2,15,15,7297.797311,486.5198207333,29028.98665329,206,183,68,1,0,0,0,0,0,0,0,0,0,0.00798,convex_mesh_per_channel
4,510116,3,15,15,6533.533029,435.5688686,25707.66520256,204,183,38,1,0,0,0,0,0,0,0,0,0,0.0079903,convex_mesh_per_channel
4,510116,4,15,15,6533.533029,435.5688686,25707.66520256,204,183,38,1,36,13,36,0,1209.198043112,394.9249903324,0.03944609259847,0.09194867161132,0,0.0275167,convex_mesh_per_channel
4,510116,5,15,15,6664.78656,444.319104,26438.93285235,200,176,42,2,36,13,36,0,963.8733530428,434.1651514009,0.04243851352707,0.09694679361656,0,0.0331878,convex_mesh_per_channel
4,510117,0,11,11,8274.766176,752.2514705455,32273.83082768,263,240,70,3,0,0,0,0,0,0,0,0,0,0.0048987,convex_mesh_per_channel
4,510117,1,11,11,10150.763193,922.7966539091,39258.81577253,264,240,228,3,0,0,0,0,0,0,0,0,0,0.0049219,convex_mesh_per_channel
4,510117,2,11,11,9940.830722,903.7118838182,39434.15346271,263,240,148,2,0,0,0,0,0,0,0,0,0,0.0049278,convex_mesh_per_channel
4,510117,3,11,11,8274.766176,752.2514705455,32273.83082768,263,240,70,3,0,0,0,0,0,0,0,0,0,0.0050321,convex_mesh_per_channel
4,510117,4,11,11,8274.766176,752.2514705455,32273.83082768,263,240,70,3,32,14,32,0,590.6908886823,228.6547494557,0.02220590619405,0.03779792599796,0,0.017201,convex_mesh_per_channel
4,510117,5,11,11,7834.266326,712.2060296364,29921.33159091,268,245,70,3,32,13,32,0,912.6062361429,194.6735552895,0.01810383039618,0.05615868308077,0,0.0186161,convex_mesh_per_channel
4,510118,0,14,14,6422.829387,458.7735276429,25209.14694028,217,193,11,1,0,0,0,0,0,0,0,0,0,0.006325,convex_mesh_per_channel
4,510118,1,14,14,6634.278762,473.8770544286,26266.3938194,217,193,11,1,0,0,0,0,0,0,0,0,0,0.0065513,convex_mesh_per_channel
4,510118,2,14,14,6926.238992,494.7313565714,27726.19496792,217,193,11,1,0,0,0,0,0,0,0,0,0,0.0070078,convex_mesh_per_channel
4,510118,3,14,14,6422.829387,458.7735276429,25209.14694028,217,193,11,1,0,0,0,0,0,0,0,0,0,0.0068348,convex_mesh_per_channel
4,510118,4,14,14,6422.829387,458.7735276429,25209.14694028,217,193,11,1,35,13,35,0,804.2905454605,268.2470034152,0.02411531195335,0.08103417975602,0,0.0200952,convex_mesh_per_channel
4,510118,5,14,14,6029.494894,430.6782067143,23567.47446332,210,196,0,0,35,12,35,0,1240.275820543,281.8507787873,0.02535488806788,0.06616503290185,0,0.0232549,convex_mesh_per_channel
4,510119,0,12,12,7757.371647,646.44763725,28606.85823052,302,280,62,1,0,0,0,0,0,0,0,0,0,0.0034911,convex_mesh_per_channel
4,510119,1,12,12,8505.130012,708.7608343333,32295.65006194,304,280,62,1,0,0,0,0,0,0,0,0,0,0.0035122,convex_mesh_per_channel
4,510119,2,12,12,8981.279564,748.4399636667,34701.3977935,303,280,62,1,0,0,0,0,0,0,0,0,0,0.003476,convex_mesh_per_channel
4,510119,3,12,12,7757.371647,646.44763725,28606.85823052,302,280,62,1,0,0,0,0,0,0,0,0,0,0.0034854,convex_mesh_per_channel
4,510119,4,12,12,7757.371647,646.44763725,28606.85823052,302,280,62,1,33,18,33,0,268.2058221755,31.42954992195,0.003277417677147,0.01499853159218,0,0.0117944,convex_mesh_per_channel
4,510119,5,12,12,7174.957922,597.9131601667,27114.78959003,255,231,62,1,33,13,33,0,836.7479584838,287.0374492382,0.02555066830183,0.05785668713183,0,0.0163439,convex_mesh_per_channel
4,510120,0,10,10,8007.687467,800.7687467,29008.43736315,314,283,101,3,0,0,0,0,0,0,0,0,0,0.0038828,convex_mesh_per_channel
4,510120,1,10,10,8521.050553,852.1050553,31245.25285767,308,283,133,2,0,0,0,0,0,0,0,0,0,0.0038954,convex_mesh_per_channel
4,510120,2,10,10,9027.221138,902.7221138,33776.10578226,308,283,133,2,0,0,0,0,0,0,0,0,0,0.0039369,convex_mesh_per_channel
4,510120,3,10,10,8007.687467,800.7687467,29008.43736315,314,283,101,3,0,0,0,0,0,0,0,0,0,0.0038452,convex_mesh_per_channel
4,510120,4,10,10,8007.687467,800.7687467,29008.43736315,314,283,101,3,31,15,31,0,745.2580975283,214.9431428417,0.02297660001598,0.04684981859582,0,0.0122707,convex_mesh_per_channel
4,510120,5,10,10,7438.590096,743.8590096,26237.9505132,312,290,97,2,31,16,31,0,470.5462613525,137.8366641421,0.01353690227558,0.03174084203217,0,0.0115783,convex_mesh_per_channel
4,510121,0,13,13,5965.33272,458.8717476923,23196.663617,213,193,1,0,0,0,0,0,0,0,0,0,0,0.0088617,convex_mesh_per_channel
4,510121,1,13,13,6160.803924,473.9079941538,24174.01963665,213,193,1,0,0,0,0,0,0,0,0,0,0,0.0088191,convex_mesh_per_channel
4,510121,2,13,13,6408.770395,492.9823380769,25413.85199413,213,193,1,0,0,0,0,0,0,0,0,0,0,0.008871,convex_mesh_per_channel
4,510121,3,13,13,5965.33272,458.8717476923,23196.663617,213,193,1,0,0,0,0,0,0,0,0,0,0,0.0088374,convex_mesh_per_channel
4,510121,4,13,13,5975.475854,459.6519887692,23247.37928228,213,193,1,0,34,13,34,0,1033.888221023,335.5806853813,0.0352287586092,0.07746783665796,0,0.0272846,convex_mesh_per_channel
4,510121,5,13,13,5667.894985,435.9919219231,22319.47493021,192,179,0,0,34,12,34,0,1011.895712133,231.4406034409,0.02039812761344,0.06662703580395,0,0.0262355,convex_mesh_per_channel
4,510122,0,14,14,6801.655205,485.8325146429,26503.27603375,234,207,18,2,0,0,0,0,0,0,0,0,0,0.0059142,convex_mesh_per_channel
4,510122,1,14,14,7971.715237,569.4082312143,30668.57622261,227,207,142,2,0,0,0,0,0,0,0,0,0,0.0057931,convex_mesh_per_channel
4,510122,2,14,14,8605.450086,614.6750061429,33812.25046915,228,207,142,2,0,0,0,0,0,0,0,0,0,0.0057917,convex_mesh_per_channel
4,510122,3,14,14,6801.655205,485.8325146429,26503.27603375,234,207,18,2,0,0,0,0,0,0,0,0,0,0.0059432,convex_mesh_per_channel
4,510122,4,14,14,6801.655205,485.8325146429,26503.27603375,234,207,18,2,35,13,35,0,955.1413911853,206.4044694008,0.02002642434721,0.05791354680222,0,0.0178539,convex_mesh_per_channel
4,510122,5,14,14,6651.971162,475.1407972857,25899.8558124,230,201,17,2,35,13,35,0,812.9451140002,334.628022747,0.02906636143527,0.05665997417097,0,0.0245337,convex_mesh_per_channel
4,510123,0,11,11,7813.782509,710.3438644545,29528.91259501,264,236,99,4,0,0,0,0,0,0,0,0,0,0.0063692,convex_mesh_per_channel
4,510123,1,11,11,9044.85314,822.2593763636,33974.26583253,264,236,213,4,0,0,0,0,0,0,0,0,0,0.0063369,convex_mesh_per_channel
4,510123,2,11,11,9522.813089,865.7102808182,36364.06558352,264,236,213,4,0,0,0,0,0,0,0,0,0,0.0063915,convex_mesh_per_channel
4,510123,3,11,11,7813.782509,710.3438644545,29528.91259501,264,236,99,4,0,0,0,0,0,0,0,0,0,0.0062662,convex_mesh_per_channel
4,510123,4,11,11,7813.782509,710.3438644545,29528.91259501,264,236,99,4,32,12,32,0,588.8789352985,264.8059328343,0.02706709445824,0.04808404271841,0,0.0192438,convex_mesh_per_channel
4,510123,5,11,11,7317.745118,665.2495561818,27123.72561897,275,247,72,3,32,12,32,0,771.6088216149,206.3332286582,0.02181580330356,0.04952172223217,0,0.017864,convex_mesh_per_channel
4,510124,0,10,10,6134.525045,613.4525045,22632.6252195,246,226,34,1,0,0,0,0,0,0,0,0,0,0.006297,convex_mesh_per_channel
4,510124,1,10,10,7241.914987,724.1914987,26749.57492702,247,226,127,2,0,0,0,0,0,0,0,0,0,0.0061548,convex_mesh_per_channel
4,510124,2,10,10,7407.25662,740.725662,27616.28309569,246,226,126,2,0,0,0,0,0,0,0,0,0,0.0061196,convex_mesh_per_channel
4,510124,3,10,10,6134.525045,613.4525045,22632.6252195,246,226,34,1,0,0,0,0,0,0,0,0,0,0.0060694,convex_mesh_per_channel
4,510124,4,10,10,6134.525045,613.4525045,22632.6252195,246,226,34,1,31,12,31,0,702.0274485294,112.8602391682,0.009724551333326,0.03840392295636,0,0.0189371,convex_mesh_per_channel
4,510124,5,10,10,5967.334802,596.7334802,21906.67401015,242,224,34,1,31,12,31,0,434.5528695208,152.5027961437,0.01427048592824,0.02793799192336,0,0.025645,convex_mesh_per_channel
4,510125,0,10,10,6927.678341,692.7678341,26013.39172791,271,245,25,2,0,0,0,0,0,0,0,0,0,0.0045322,convex_mesh_per_channel
4,510125,1,10,10,7277.3931,727.73931,27761.96552679,271,245,25,2,0,0,0,0,0,0,0,0,0,0.0045733,convex_mesh_per_channel
4,510125,2,10,10,7937.256602,793.7256602,31036.28304407,272,245,25,2,0,0,0,0,0,0,0,0,0,0.0045192,convex_mesh_per_channel
4,510125,3,10,10,6927.678341,692.7678341,26013.39172791,271,245,25,2,0,0,0,0,0,0,0,0,0,0.004498,convex_mesh_per_channel
4,510125,4,10,10,6927.678341,692.7678341,26013.39172791,271,245,25,2,31,12,31,0,642.948412593,174.1765651766,0.01567164151497,0.03556881120886,0,0.0141152,convex_mesh_per_channel
4,510125,5,10,10,5987.132148,598.7132148,22015.66075195,258,241,1,0,31,12,31,0,550.4353318905,288.2894233737,0.0270008109256,0.05393053055225,0,0.0147305,convex_mesh_per_channel
4,510126,0,12,12,6264.900755,522.0750629167,23864.50377508,242,222,0,0,0,0,0,0,0,0,0,0,0,0.0054072,convex_mesh_per_channel
4,510126,1,12,12,6753.69161,562.8076341667,26283.45805864,243,222,0,0,0,0,0,0,0,0,0,0,0,0.0054389,convex_mesh_per_channel
4,510126,2,12,12,6971.526557,580.9605464167,27397.6327967,242,222,0,0,0,0,0,0,0,0,0,0,0,0.0055211,convex_mesh_per_channel
4,510126,3,12,12,6264.900755,522.0750629167,23864.50377508,242,222,0,0,0,0,0,0,0,0,0,0,0,0.0056223,convex_mesh_per_channel
4,510126,4,12,12,6264.900755,522.0750629167,23864.50377508,242,222,0,0,33,14,33,0,741.9548120834,206.0139371003,0.01912331875901,0.04235751239734,0,0.017913,convex_mesh_per_channel
4,510126,5,12,12,6188.579027,515.7149189167,23407.89513662,244,227,0,0,33,14,33,0,633.469684423,96.93152582565,0.008266200604922,0.04583843200962,0,0.0176798,convex_mesh_per_channel
4,510127,0,15,15,5890.800887,392.7200591333,23504.00444619,188,175,0,0,0,0,0,0,0,0,0,0,0,0.0079036,convex_mesh_per_channel
4,510127,1,15,15,6093.548349,406.2365566,24542.74175654,187,175,0,0,0,0,0,0,0,0,0,0,0,0.0079633,convex_mesh_per_channel
4,510127,2,15,15,6388.865512,425.9243674667,26019.32756465,187,175,0,0,0,0,0,0,0,0,0,0,0,0.0081041,convex_mesh_per_channel
4,510127,3,15,15,5890.800887,392.7200591333,23504.00444619,188,175,0,0,0,0,0,0,0,0,0,0,0,0.0079972,convex_mesh_per_channel
4,510127,4,15,15,5890.800887,392.7200591333,23504.00444619,188,175,0,0,36,13,36,0,783.7519929427,313.1039661524,0.03169178189963,0.07980939781069,0,0.0232513,convex_mesh_per_channel
4,510127,5,15,15,5785.647832,385.7098554667,23163.23917484,182,168,0,0,36,12,36,0,1303.446265401,418.2328888045,0.03659163871628,0.07404487317149,0,0.0336043,convex_mesh_per_channel
4,510128,0,11,11,7746.705135,704.2459213636,28933.52568815,305,281,33,2,0,0,0,0,0,0,0,0,0,0.0028075,convex_mesh_per_channel
4,510128,1,11,11,8552.878274,777.5343885455,31939.39131727,304,281,103,2,0,0,0,0,0,0,0,0,0,0.0027457,convex_mesh_per_channel
4,510128,2,11,11,9198.782637,836.252967,35143.91313779,305,281,103,2,0,0,0,0,0,0,0,0,0,0.0027143,convex_mesh_per_channel
4,510128,3,11,11,7746.705135,704.2459213636,28933.52568815,305,281,33,2,0,0,0,0,0,0,0,0,0,0.0027334,convex_mesh_per_channel
4,510128,4,11,11,7746.705135,704.2459213636,28933.52568815,305,281,33,2,32,17,32,0,264.7114953638,45.69365034869,0.004486862580577,0.01480029944852,0,0.010021,convex_mesh_per_channel
4,510128,5,11,11,7122.989522,647.544502,26139.94762243,292,260,40,3,32,14,32,0,1020.281396107,274.3776821525,0.02703765779088,0.06524258688913,0,0.013971,convex_mesh_per_channel
4,510129,0,12,12,5873.994426,489.4995355,21384.97213934,259,242,0,0,0,0,0,0,0,0,0,0,0,0.0045549,convex_mesh_per_channel
4,510129,1,12,12,5964.219981,497.01833175,21861.09991965,258,242,0,0,0,0,0,0,0,0,0,0,0,0.004516,convex_mesh_per_channel
4,510129,2,12,12,6117.253547,509.7711289167,22586.26774815,259,242,1,0,0,0,0,0,0,0,0,0,0,0.0044692,convex_mesh_per_channel
4,510129,3,12,12,5873.994426,489.4995355,21384.97213934,259,242,0,0,0,0,0,0,0,0,0,0,0,0.0044236,convex_mesh_per_channel
4,510129,4,12,12,5873.994426,489.4995355,21384.97213934,259,242,0,0,33,13,33,0,654.2622774842,194.6467852599,0.02164629236171,0.08260244084667,0,0.014712,convex_mesh_per_channel
4,510129,5,12,12,6044.770065,503.73083875,22463.85032743,249,229,6,1,33,13,33,0,922.1963479716,256.4675656997,0.02513898902187,0.05183215156833,0,0.0237273,convex_mesh_per_channel
4,510130,0,14,14,6520.861518,465.7758227143,26024.30753293,188,171,45,1,0,0,0,0,0,0,0,0,0,0.0088192,convex_mesh_per_channel
4,510130,1,14,14,6975.938014,498.2812867143,28004.68998025,189,171,63,1,0,0,0,0,0,0,0,0,0,0.0087637,convex_mesh_per_channel
4,510130,2,14,14,7248.136132,517.7240094286,29365.68056876,189,171,63,1,0,0,0,0,0,0,0,0,0,0.0086658,convex_mesh_per_channel
4,510130,3,14,14,6520.861518,465.7758227143,26024.30753293,188,171,45,1,0,0,0,0,0,0,0,0,0,0.0094938,convex_mesh_per_channel
4,510130,4,14,14,6520.861518,465.7758227143,26024.30753293,188,171,45,1,35,12,35,0,850.6122760383,257.1905090687,0.02337391037134,0.06501003465621,0,0.0275358,convex_mesh_per_channel
4,510130,5,14,14,6584.187301,470.2990929286,25315.93640955,214,192,63,1,35,13,35,0,934.0429789079,339.1375828003,0.03218297538767,0.07651321586475,0,0.0351984,convex_mesh_per_channel
4,510131,0,11,11,8806.279364,800.5708512727,33851.3968725,289,269,89,4,0,0,0,0,0,0,0,0,0,0.0043207,convex_mesh_per_channel
4,510131,1,11,11,11379.354334,1034.486757636,43266.77179977,289,269,319,4,0,0,0,0,0,0,0,0,0,0.0042634,convex_mesh_per_channel
4,510131,2,11,11,11865.511661,1078.682878273,45722.55844511,288,269,319,4,0,0,0,0,0,0,0,0,0,0.0043033,convex_mesh_per_channel
4,510131,3,11,11,8806.279364,800.5708512727,33851.3968725,289,269,89,4,0,0,0,0,0,0,0,0,0,0.0043161,convex_mesh_per_channel
4,510131,4,11,11,8806.279364,800.5708512727,33851.3968725,289,269,89,4,32,16,32,0,556.5654204992,113.1552140243,0.01103952628103,0.04353675190591,0,0.0137704,convex_mesh_per_channel
4,510131,5,11,11,8063.334338,733.0303943636,29891.67174454,299,271,88,5,32,16,32,0,482.8192443816,145.9019904564,0.01427755306414,0.04008294931411,0,0.0168097,convex_mesh_per_channel
4,510132,0,11,11,7515.446818,683.222438,27597.23406827,301,283,51,2,0,0,0,0,0,0,0,0,0,0.0038592,convex_mesh_per_channel
4,510132,1,11,11,8789.161851,799.0147137273,32410.80931928,302,283,153,2,0,0,0,0,0,0,0,0,0,0.0037939,convex_mesh_per_channel
4,510132,2,11,11,9213.608378,837.6007616364,34533.04195687,302,283,153,2,0,0,0,0,0,0,0,0,0,0.0039709,convex_mesh_per_channel
4,510132,3,11,11,7515.446818,683.222438,27597.23406827,301,283,51,2,0,0,0,0,0,0,0,0,0,0.0042389,convex_mesh_per_channel
4,510132,4,11,11,7515.446818,683.222438,27597.23406827,301,283,51,2,32,16,32,0,441.0911351325,123.0296818542,0.01213688952244,0.02692828325228,0,0.0141318,convex_mesh_per_channel
4,510132,5,11,11,8688.929399,789.9026726364,32744.64691551,296,257,116,4,32,13,32,0,504.1925449845,113.4519406386,0.01088062953997,0.04656683708849,0,0.0144053,convex_mesh_per_channel
4,510133,0,12,12,6476.382132,539.698511,24821.91065053,238,217,15,1,0,0,0,0,0,0,0,0,0,0.0081664,convex_mesh_per_channel
4,510133,1,12,12,7442.255261,620.1879384167,28521.27615296,237,217,92,1,0,0,0,0,0,0,0,0,0,0.0082451,convex_mesh_per_channel
4,510133,2,12,12,7554.683026,629.5569188333,29108.41498996,236,217,92,1,0,0,0,0,0,0,0,0,0,0.0082079,convex_mesh_per_channel
4,510133,3,12,12,6476.382132,539.698511,24821.91065053,238,217,15,1,0,0,0,0,0,0,0,0,0,0.0083546,convex_mesh_per_channel
4,510133,4,12,12,6476.382132,539.698511,24821.91065053,238,217,15,1,33,15,33,0,958.0384434907,291.2887009778,0.025934004846,0.05639810390532,0,0.0267473,convex_mesh_per_channel
4,510133,5,12,12,6573.223721,547.7686434167,25216.11858354,241,223,14,1,33,14,33,0,196.3363294986,29.88891833335,0.00284382688064,0.01279514915958,0,0.0256947,convex_mesh_per_channel
4,510134,0,10,10,7037.654388,703.7654388,26208.27193203,272,254,44,2,0,0,0,0,0,0,0,0,0,0.0045024,convex_mesh_per_channel
4,510134,1,10,10,8303.894903,830.3894903,30924.47446517,273,254,150,3,0,0,0,0,0,0,0,0,0,0.0044351,convex_mesh_per_channel
4,510134,2,10,10,8141.767506,814.1767506,30973.83749991,271,254,96,2,0,0,0,0,0,0,0,0,0,0.0044302,convex_mesh_per_channel
4,510134,3,10,10,7037.654388,703.7654388,26208.27193203,272,254,44,2,0,0,0,0,0,0,0,0,0,0.0044668,convex_mesh_per_channel
4,510134,4,10,10,7037.654388,703.7654388,26208.27193203,272,254,44,2,31,12,31,0,573.6266359136,182.9285053655,0.01709741058068,0.04428815504032,0,0.0136971,convex_mesh_per_channel
4,510134,5,10,10,5894.119254,589.4119254,21470.59626933,261,245,0,0,31,12,31,0,1127.21163463,300.1477771887,0.02672722895467,0.06979031301993,0,0.0170131,convex_mesh_per_channel
4,510135,0,11,11,7977.240724,725.2037021818,29851.20362312,291,269,76,2,0,0,0,0,0,0,0,0,0,0.0041832,convex_mesh_per_channel
4,510135,1,11,11,8982.814873,816.6195339091,33734.07430845,290,269,154,2,0,0,0,0,0,0,0,0,0,0.0040484,convex_mesh_per_channel
4,510135,2,11,11,9350.669044,850.0608221818,35598.34516681,289,269,154,2,0,0,0,0,0,0,0,0,0,0.00409,convex_mesh_per_channel
4,510135,3,11,11,7977.240724,725.2037021818,29851.20362312,291,269,76,2,0,0,0,0,0,0,0,0,0,0.0040617,convex_mesh_per_channel
4,510135,4,11,11,7977.240724,725.2037021818,29851.20362312,291,269,76,2,32,16,32,0,411.8957026117,158.6335780634,0.01615062037782,0.03791802828052,0,0.0129764,convex_mesh_per_channel
4,510135,5,11,11,6750.25587,613.6596245455,24541.27935228,266,241,72,2,32,13,32,0,960.9192006673,364.8394334443,0.03495462516981,0.06187468309104,0,0.0188927,convex_mesh_per_channel
4,510136,0,11,11,6539.533036,594.5030032727,24512.66520125,256,236,22,1,0,0,0,0,0,0,0,0,0,0.0057726,convex_mesh_per_channel
4,510136,1,11,11,7298.210691,663.4736991818,27406.05350783,256,236,82,1,0,0,0,0,0,0,0,0,0,0.0057474,convex_mesh_per_channel
