case_id,problem,seed,n,nd,nb,geometry,radius,error,outward,eigen_ratio,method,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,runtime_s,certificate
1419,4,711420,10,8,0,2,1000,4,1,0.232719014239,0,10,8932.067787,893.2067787,34315.33874523,244,220,193,4,0.0063798,convex_mesh_per_channel
1419,4,711420,10,8,0,2,1000,4,1,0.232719014239,5,10,6182.418915,618.2418915,22747.09458601,268,243,0,0,0.0213067,convex_mesh_per_channel
1420,4,711421,10,8,0,2,1250,0,0,0.7777310129686,0,10,6782.374245,678.2374245,25701.87123508,240,212,60,2,0.0082302,convex_mesh_per_channel
1420,4,711421,10,8,0,2,1250,0,0,0.7777310129686,5,10,6843.551453,684.3551453,25877.75726811,245,213,60,2,0.0290802,convex_mesh_per_channel
1421,4,711422,10,8,0,2,1500,1,1,0.1634656785624,0,10,11932.449052,1193.2449052,45712.24499818,249,220,425,8,0.0066744,convex_mesh_per_channel
1421,4,711422,10,8,0,2,1500,1,1,0.1634656785624,5,10,9943.582546,994.3582546,36457.91255884,289,263,298,4,0.0149768,convex_mesh_per_channel
1422,4,711423,10,8,0,2,1000,2,0,0.2292312149885,0,10,7947.236251,794.7236251,29976.18109051,251,224,141,2,0.0055069,convex_mesh_per_channel
1422,4,711423,10,8,0,2,1000,2,0,0.2292312149885,5,10,9274.624388,927.4624388,34843.12167126,272,242,218,4,0.0176672,convex_mesh_per_channel
1423,4,711424,10,8,0,2,1250,3,1,0.2061518168474,0,10,7383.311054,738.3311054,28676.55527364,264,236,14,1,0.0056919,convex_mesh_per_channel
1423,4,711424,10,8,0,2,1250,3,1,0.2061518168474,5,10,6670.00673,667.000673,25135.03364663,263,236,14,1,0.0184178,convex_mesh_per_channel
1424,4,711425,10,8,0,2,1500,4,0,0.2944568824115,0,10,7707.250748,770.7250748,30161.25373514,238,213,74,2,0.0056815,convex_mesh_per_channel
1424,4,711425,10,8,0,2,1500,4,0,0.2944568824115,5,10,5901.134126,590.1134126,21675.67063585,253,218,11,2,0.0316899,convex_mesh_per_channel
1425,4,711426,10,8,0,2,1000,0,1,0.4604393740452,0,10,6780.013516,678.0013516,26425.06758698,245,220,0,0,0.0074216,convex_mesh_per_channel
1425,4,711426,10,8,0,2,1000,0,1,0.4604393740452,5,10,6534.007781,653.4007781,24930.03891423,254,228,0,0,0.0260878,convex_mesh_per_channel
1426,4,711427,10,8,0,2,1250,1,0,0.3679199222054,0,10,6779.788644,677.9788644,25738.94321908,253,230,29,1,0.0061625,convex_mesh_per_channel
1426,4,711427,10,8,0,2,1250,1,0,0.3679199222054,5,10,6697.613629,669.7613629,25188.06813943,258,230,30,1,0.0239074,convex_mesh_per_channel
1427,4,711428,10,8,0,2,1500,2,1,0.2599391423807,0,10,7398.963972,739.8963972,28729.81986337,270,235,6,0,0.0068466,convex_mesh_per_channel
1427,4,711428,10,8,0,2,1500,2,1,0.2599391423807,5,10,6899.795946,689.9795946,26198.97973536,272,235,5,0,0.0231491,convex_mesh_per_channel
1428,4,711429,10,8,0,2,1000,3,0,0.1587432035376,0,10,9563.538677,956.3538677,36422.6932037,250,220,253,4,0.0060528,convex_mesh_per_channel
1428,4,711429,10,8,0,2,1000,3,0,0.1587432035376,5,10,8839.407424,883.9407424,32682.03695837,272,242,217,4,0.0214774,convex_mesh_per_channel
1429,4,711430,10,8,0,2,1250,4,1,0.2690319274228,0,10,11652.871057,1165.2871057,44859.35473988,246,219,394,8,0.005573,convex_mesh_per_channel
1429,4,711430,10,8,0,2,1250,4,1,0.2690319274228,5,10,7771.303231,777.1303231,28226.51596178,289,262,123,3,0.0147813,convex_mesh_per_channel
1430,4,711431,10,8,0,2,1500,0,0,0.6930522448987,0,10,7708.479466,770.8479466,30427.39729571,261,229,13,1,0.0048724,convex_mesh_per_channel
1430,4,711431,10,8,0,2,1500,0,0,0.6930522448987,5,10,6596.402325,659.6402325,25067.01159985,252,222,17,2,0.0200901,convex_mesh_per_channel
1431,4,711432,10,8,0,2,1000,1,1,0.8232248347739,0,10,8420.998216,842.0998216,31189.9909989,283,256,154,4,0.0050429,convex_mesh_per_channel
1431,4,711432,10,8,0,2,1000,1,1,0.8232248347739,5,10,7686.64604,768.664604,28973.23013064,249,222,125,3,0.0229126,convex_mesh_per_channel
1432,4,711433,10,8,0,2,1250,2,0,0.1850205499268,0,10,9035.625886,903.5625886,34993.12944087,240,214,191,3,0.0057077,convex_mesh_per_channel
1432,4,711433,10,8,0,2,1250,2,0,0.1850205499268,5,10,7084.697584,708.4697584,26023.4879306,266,230,90,2,0.0290335,convex_mesh_per_channel
1433,4,711434,10,8,0,2,1500,3,1,0.06221623067194,0,10,7331.061371,733.1061371,27905.30686489,280,252,16,1,0.0047048,convex_mesh_per_channel
1433,4,711434,10,8,0,2,1500,3,1,0.06221623067194,5,10,6890.74331,689.074331,25728.71655334,279,252,16,1,0.0177045,convex_mesh_per_channel
1434,4,711435,10,8,0,2,1000,4,0,0.6235919942671,0,10,7666.397608,766.6397608,29316.98803721,243,217,107,2,0.00698,convex_mesh_per_channel
1434,4,711435,10,8,0,2,1000,4,0,0.6235919942671,5,10,5518.846442,551.8846442,20084.23222016,245,221,2,0,0.0211635,convex_mesh_per_channel
1435,4,711436,10,8,0,2,1250,0,1,0.8068560571297,0,10,9059.361653,905.9361653,35301.80815751,249,218,162,4,0.0066849,convex_mesh_per_channel
1435,4,711436,10,8,0,2,1250,0,1,0.8068560571297,5,10,6443.990392,644.3990392,24484.95196286,254,227,0,0,0.0242273,convex_mesh_per_channel
1436,4,711437,10,8,0,2,1500,1,0,0.1827568539647,0,10,8314.772932,831.4772932,31808.86466282,245,219,153,3,0.005858,convex_mesh_per_channel
1436,4,711437,10,8,0,2,1500,1,0,0.1827568539647,5,10,7492.96241,749.296241,28104.81205644,245,219,126,2,0.0273267,convex_mesh_per_channel
1437,4,711438,10,8,0,2,1000,2,1,0.3124518029161,0,10,10998.724311,1099.8724311,41288.62120579,254,227,398,6,0.0065846,convex_mesh_per_channel
1437,4,711438,10,8,0,2,1000,2,1,0.3124518029161,5,10,6932.681426,693.2681426,25813.40693879,246,220,90,1,0.0287878,convex_mesh_per_channel
1438,4,711439,10,8,0,2,1250,3,0,0.3181286714791,0,10,8410.289344,841.0289344,32561.44660167,241,217,142,2,0.0048829,convex_mesh_per_channel
1438,4,711439,10,8,0,2,1250,3,0,0.3181286714791,5,10,6512.57895,651.257895,24852.8947682,253,227,0,0,0.0244537,convex_mesh_per_channel
1439,4,711440,10,8,0,2,1500,4,1,0.1514254607593,0,10,11576.031518,1157.6031518,43975.15719634,248,219,424,7,0.0071949,convex_mesh_per_channel
1439,4,711440,10,8,0,2,1500,4,1,0.1514254607593,5,10,8221.270408,822.1270408,30426.35183507,255,229,194,2,0.0218663,convex_mesh_per_channel
1440,4,711441,10,8,5,0,1000,0,0,0.5324816842868,0,10,8221.819112,822.1819112,30159.09553172,323,306,73,2,0.0029884,convex_mesh_per_channel
1440,4,711441,10,8,5,0,1000,0,0,0.5324816842868,5,10,7579.632638,757.9632638,26323.16309324,324,300,115,3,0.0104997,convex_mesh_per_channel
1441,4,711442,10,8,5,0,1250,1,1,0.4113285272758,0,10,8622.355408,862.2355408,32336.77705023,341,319,27,3,0.002765,convex_mesh_per_channel
1441,4,711442,10,8,5,0,1250,1,1,0.4113285272758,5,10,8624.00459,862.400459,31725.02297773,367,334,20,4,0.0090715,convex_mesh_per_channel
1442,4,711443,10,8,5,0,1500,2,0,0.8637497340813,0,10,6917.819699,691.7819699,24999.09850141,313,288,5,0,0.0034651,convex_mesh_per_channel
1442,4,711443,10,8,5,0,1500,2,0,0.8637497340813,5,10,6421.706843,642.1706843,23538.53421795,280,255,3,0,0.0167115,convex_mesh_per_channel
1443,4,711444,10,8,5,0,1000,3,1,0.6539509814091,0,10,8178.767356,817.8767356,30123.83677788,345,322,19,2,0.0024462,convex_mesh_per_channel
1443,4,711444,10,8,5,0,1000,3,1,0.6539509814091,5,10,7645.748958,764.5748958,27653.74479159,344,324,7,1,0.0084568,convex_mesh_per_channel
1444,4,711445,10,8,5,0,1250,4,0,0.6690989307204,0,10,7512.041395,751.2041395,27510.20698535,328,299,7,0,0.0027576,convex_mesh_per_channel
1444,4,711445,10,8,5,0,1250,4,0,0.6690989307204,5,10,7156.630333,715.6630333,26143.15164696,294,270,46,1,0.0119139,convex_mesh_per_channel
1445,4,711446,10,8,5,0,1500,0,1,0.5127025409406,0,10,8054.831066,805.4831066,29729.15534619,337,314,20,2,0.0025435,convex_mesh_per_channel
1445,4,711446,10,8,5,0,1500,0,1,0.5127025409406,5,10,8271.959018,827.1959018,29759.79510152,372,335,25,4,0.0089226,convex_mesh_per_channel
1446,4,711447,10,8,5,0,1000,1,0,0.458986939768,0,10,7859.39534,785.939534,28906.97671672,333,303,20,2,0.0030782,convex_mesh_per_channel
1446,4,711447,10,8,5,0,1000,1,0,0.458986939768,5,10,7012.606588,701.2606588,25858.0329667,296,275,12,1,0.0111478,convex_mesh_per_channel
1447,4,711448,10,8,5,0,1250,2,1,0.7064492035114,0,10,8226.919984,822.6919984,29779.5998907,348,319,54,2,0.002627,convex_mesh_per_channel
1447,4,711448,10,8,5,0,1250,2,1,0.7064492035114,5,10,8534.221917,853.4221917,31086.10959313,354,323,58,4,0.0087071,convex_mesh_per_channel
1448,4,711449,10,8,5,0,1500,3,0,0.6679261289305,0,10,7693.715518,769.3715518,28348.57762239,278,254,110,2,0.0044857,convex_mesh_per_channel
1448,4,711449,10,8,5,0,1500,3,0,0.6679261289305,5,10,7042.893305,704.2893305,26069.46653368,293,272,14,2,0.0151492,convex_mesh_per_channel
1449,4,711450,10,8,5,0,1000,4,1,0.3903836244728,0,10,8539.504517,853.9504517,31422.52258219,351,330,40,3,0.0022595,convex_mesh_per_channel
1449,4,711450,10,8,5,0,1000,4,1,0.3903836244728,5,10,8063.347416,806.3347416,29471.73712125,335,312,44,3,0.009153,convex_mesh_per_channel
1450,4,711451,10,8,5,0,1250,0,0,0.5405066001357,0,10,7059.919357,705.9919357,25279.59678831,330,298,2,1,0.0034866,convex_mesh_per_channel
1450,4,711451,10,8,5,0,1250,0,0,0.5405066001357,5,10,6767.93114,676.793114,24289.65569741,314,284,2,1,0.0115152,convex_mesh_per_channel
1451,4,711452,10,8,5,0,1500,1,1,0.2436696951804,0,10,8590.505236,859.0505236,31082.52618994,366,335,53,3,0.002259,convex_mesh_per_channel
1451,4,711452,10,8,5,0,1500,1,1,0.2436696951804,5,10,7508.45922,750.845922,26077.29609853,372,335,16,3,0.0083835,convex_mesh_per_channel
1452,4,711453,10,8,5,0,1000,2,0,0.1325518348846,0,10,7435.47919,743.547919,27202.39597793,308,288,39,2,0.0035389,convex_mesh_per_channel
1452,4,711453,10,8,5,0,1000,2,0,0.1325518348846,5,10,7444.968871,744.4968871,27479.84438124,301,271,41,3,0.0134914,convex_mesh_per_channel
1453,4,711454,10,8,5,0,1250,3,1,0.4977359742429,0,10,7643.67463,764.367463,27573.37316225,341,320,18,2,0.0022004,convex_mesh_per_channel
1453,4,711454,10,8,5,0,1250,3,1,0.4977359742429,5,10,7093.227605,709.3227605,24731.13804247,351,330,4,1,0.0081818,convex_mesh_per_channel
1454,4,711455,10,8,5,0,1500,4,0,0.4821646059197,0,10,7538.134619,753.8134619,27820.67297715,284,261,81,1,0.0045678,convex_mesh_per_channel
1454,4,711455,10,8,5,0,1500,4,0,0.4821646059197,5,10,7000.619742,700.0619742,25918.09872219,296,269,6,2,0.0170656,convex_mesh_per_channel
1455,4,711456,10,8,5,0,1000,0,1,0.6270859136537,0,10,8030.28856,803.028856,30051.44279284,322,303,19,2,0.0025454,convex_mesh_per_channel
1455,4,711456,10,8,5,0,1000,0,1,0.6270859136537,5,10,7638.416757,763.8416757,27237.08378156,357,338,6,1,0.0095446,convex_mesh_per_channel
1456,4,711457,10,8,5,0,1250,1,0,0.4058623566954,0,10,8039.615351,803.9615351,29818.07677332,316,287,53,3,0.0035075,convex_mesh_per_channel
1456,4,711457,10,8,5,0,1250,1,0,0.4058623566954,5,10,7144.188155,714.4188155,25570.94080004,314,287,41,2,0.0113881,convex_mesh_per_channel
1457,4,711458,10,8,5,0,1500,2,1,0.9537896704316,0,10,8049.677104,804.9677104,29758.38553791,343,315,6,1,0.002706,convex_mesh_per_channel
1457,4,711458,10,8,5,0,1500,2,1,0.9537896704316,5,10,7260.806353,726.0806353,26659.03177272,315,289,5,1,0.0113374,convex_mesh_per_channel
1458,4,711459,10,8,5,0,1000,3,0,0.3940708931802,0,10,6753.606511,675.3606511,25568.03255755,269,245,0,0,0.0043343,convex_mesh_per_channel
1458,4,711459,10,8,5,0,1000,3,0,0.3940708931802,5,10,6137.397884,613.7397884,21996.98943144,285,263,0,0,0.0136137,convex_mesh_per_channel
1459,4,711460,10,8,5,0,1250,4,1,0.7669473847837,0,10,7310.807118,731.0807118,26529.03554887,318,302,21,1,0.0025424,convex_mesh_per_channel
1459,4,711460,10,8,5,0,1250,4,1,0.7669473847837,5,10,6937.17597,693.717597,24810.87986239,323,301,3,0,0.0091579,convex_mesh_per_channel
1460,4,711461,10,8,5,0,1500,0,0,0.4957339459506,0,10,6426.449488,642.6449488,23772.24743879,274,252,0,0,0.0048235,convex_mesh_per_channel
1460,4,711461,10,8,5,0,1500,0,0,0.4957339459506,5,10,6855.410845,685.5410845,24982.05423756,296,269,20,2,0.0128682,convex_mesh_per_channel
1461,4,711462,10,8,5,0,1000,1,1,0.5551681504581,0,10,10251.557552,1025.1557552,37657.78755118,343,313,214,5,0.0025718,convex_mesh_per_channel
1461,4,711462,10,8,5,0,1000,1,1,0.5551681504581,5,10,8947.789512,894.7789512,32363.94753143,343,320,130,4,0.0096481,convex_mesh_per_channel
1462,4,711463,10,8,5,0,1250,2,0,0.3466921522625,0,10,7240.734418,724.0734418,26478.67204294,283,258,74,2,0.0049987,convex_mesh_per_channel
1462,4,711463,10,8,5,0,1250,2,0,0.3466921522625,5,10,7361.105932,736.1105932,27260.52967232,308,277,14,2,0.0145809,convex_mesh_per_channel
1463,4,711464,10,8,5,0,1500,3,1,0.4376290881257,0,10,8147.048937,814.7048937,30070.24466116,335,306,34,4,0.0024923,convex_mesh_per_channel
1463,4,711464,10,8,5,0,1500,3,1,0.4376290881257,5,10,8471.660817,847.1660817,31558.30406948,340,308,34,4,0.0089659,convex_mesh_per_channel
1464,4,711465,10,8,5,0,1000,4,0,0.406882910697,0,10,6914.122226,691.4122226,25785.61118537,265,241,47,1,0.0056271,convex_mesh_per_channel
1464,4,711465,10,8,5,0,1000,4,0,0.406882910697,5,10,7389.497571,738.9497571,26807.4878732,301,278,65,1,0.0108945,convex_mesh_per_channel
1465,4,711466,10,8,5,0,1250,0,1,0.3329464700969,0,10,8631.813607,863.1813607,31914.06789515,327,306,86,3,0.0031109,convex_mesh_per_channel
1465,4,711466,10,8,5,0,1250,0,1,0.3329464700969,5,10,7988.577013,798.8577013,29242.88507191,338,313,29,3,0.008351,convex_mesh_per_channel
1466,4,711467,10,8,5,0,1500,1,0,0.5615090824578,0,10,8812.839789,881.2839789,32339.19885329,311,290,150,3,0.0033397,convex_mesh_per_channel
1466,4,711467,10,8,5,0,1500,1,0,0.5615090824578,5,10,6888.980756,688.8980756,24914.90376741,305,280,17,1,0.0144985,convex_mesh_per_channel
1467,4,711468,10,8,5,0,1000,2,1,0.5590778779042,0,10,8949.893636,894.9893636,32394.4681389,372,336,75,3,0.0021682,convex_mesh_per_channel
1467,4,711468,10,8,5,0,1000,2,1,0.5590778779042,5,10,8592.382704,859.2382704,31041.91350042,365,338,57,2,0.0077251,convex_mesh_per_channel
1468,4,711469,10,8,5,0,1250,3,0,0.1887460277098,0,10,7476.469551,747.6469551,27882.34776024,286,261,53,3,0.0045102,convex_mesh_per_channel
1468,4,711469,10,8,5,0,1250,3,0,0.1887460277098,5,10,7021.79993,702.179993,24988.99965209,310,292,44,2,0.0127276,convex_mesh_per_channel
1469,4,711470,10,8,5,0,1500,4,1,0.6007490743018,0,10,8184.498685,818.4498685,29662.49342121,369,339,6,2,0.0023366,convex_mesh_per_channel
1469,4,711470,10,8,5,0,1500,4,1,0.6007490743018,5,10,7927.55752,792.755752,29057.78759566,347,319,4,2,0.009253,convex_mesh_per_channel
1470,4,711471,10,8,5,1,1000,0,0,7.019499888572e-05,0,10,7497.382596,749.7382596,27826.91296665,281,258,73,3,0.0033441,convex_mesh_per_channel
1470,4,711471,10,8,5,1,1000,0,0,7.019499888572e-05,5,10,7212.002737,721.2002737,26565.01368647,312,289,0,0,0.0128841,convex_mesh_per_channel
1471,4,711472,10,8,5,1,1250,1,1,4.370235260544e-05,0,10,8848.770959,884.8770959,33958.85483556,282,255,114,3,0.0044597,convex_mesh_per_channel
1471,4,711472,10,8,5,1,1250,1,1,4.370235260544e-05,5,10,7747.188649,774.7188649,27810.94323758,311,283,99,1,0.0122531,convex_mesh_per_channel
1472,4,711473,10,8,5,1,1500,2,0,5.009114723391e-05,0,10,6719.384139,671.9384139,25046.92073364,271,239,22,2,0.0047653,convex_mesh_per_channel
1472,4,711473,10,8,5,1,1500,2,0,5.009114723391e-05,5,10,6939.33143,693.933143,25876.65716001,289,254,5,1,0.0230318,convex_mesh_per_channel
1473,4,711474,10,8,5,1,1000,3,1,6.408402548539e-05,0,10,8714.34459,871.434459,32731.72294213,344,320,26,5,0.0024192,convex_mesh_per_channel
1473,4,711474,10,8,5,1,1000,3,1,6.408402548539e-05,5,10,8593.458785,859.3458785,32307.2939269,338,314,26,5,0.0095995,convex_mesh_per_channel
1474,4,711475,10,8,5,1,1250,4,0,7.454088864935e-05,0,10,7371.065198,737.1065198,27510.32602654,293,258,32,1,0.0041589,convex_mesh_per_channel
1474,4,711475,10,8,5,1,1250,4,0,7.454088864935e-05,5,10,7593.189087,759.3189087,28470.94537419,298,269,30,1,0.0130969,convex_mesh_per_channel
1475,4,711476,10,8,5,1,1500,0,1,5.749889690715e-05,0,10,7697.327689,769.7327689,29351.63844254,271,248,58,3,0.0038469,convex_mesh_per_channel
1475,4,711476,10,8,5,1,1500,0,1,5.749889690715e-05,5,10,7616.284957,761.6284957,27986.42474727,321,298,22,3,0.0133036,convex_mesh_per_channel
1476,4,711477,10,8,5,1,1000,1,0,0.0001202919256386,0,10,7324.50519,732.450519,27302.52590665,288,257,39,2,0.0044839,convex_mesh_per_channel
1476,4,711477,10,8,5,1,1000,1,0,0.0001202919256386,5,10,7060.049379,706.0049379,26385.24686152,273,248,40,1,0.017892,convex_mesh_per_channel
1477,4,711478,10,8,5,1,1250,2,1,5.507983085285e-05,0,10,8573.801433,857.3801433,33144.00718471,301,273,39,5,0.0041186,convex_mesh_per_channel
1477,4,711478,10,8,5,1,1250,2,1,5.507983085285e-05,5,10,8462.496242,846.2496242,30957.48122037,364,338,21,4,0.0084733,convex_mesh_per_channel
1478,4,711479,10,8,5,1,1500,3,0,1.541211710768e-05,0,10,6472.551481,647.2551481,24037.75741217,272,255,0,0,0.004289,convex_mesh_per_channel
1478,4,711479,10,8,5,1,1500,3,0,1.541211710768e-05,5,10,6891.80926,689.180926,25364.04630642,298,273,2,1,0.0126315,convex_mesh_per_channel
1479,4,711480,10,8,5,1,1000,4,1,6.815525574195e-05,0,10,7083.09479,708.309479,26600.47395084,290,263,0,0,0.003948,convex_mesh_per_channel
1479,4,711480,10,8,5,1,1000,4,1,6.815525574195e-05,5,10,7077.626365,707.7626365,24288.13183003,365,330,5,1,0.0092695,convex_mesh_per_channel
1480,4,711481,10,8,5,1,1250,0,0,2.523446336112e-05,0,10,7204.241251,720.4241251,26881.20626612,300,278,0,0,0.00321,convex_mesh_per_channel
1480,4,711481,10,8,5,1,1250,0,0,2.523446336112e-05,5,10,7683.06145,768.306145,28125.30724849,324,295,31,2,0.0128099,convex_mesh_per_channel
1481,4,711482,10,8,5,1,1500,1,1,9.238979300543e-05,0,10,7910.163455,791.0163455,28890.81728737,346,304,16,2,0.0026279,convex_mesh_per_channel
1481,4,711482,10,8,5,1,1500,1,1,9.238979300543e-05,5,10,8127.94435,812.794435,29304.72177007,366,321,22,3,0.0131136,convex_mesh_per_channel
1482,4,711483,10,8,5,1,1000,2,0,5.728311878077e-05,0,10,7295.875287,729.5875287,27284.37644042,294,268,17,1,0.004511,convex_mesh_per_channel
1482,4,711483,10,8,5,1,1000,2,0,5.728311878077e-05,5,10,8025.585463,802.5585463,30077.92727012,303,280,55,2,0.0127475,convex_mesh_per_channel
1483,4,711484,10,8,5,1,1250,3,1,1.2838346045e-05,0,10,7213.915199,721.3915199,27149.57600476,293,269,0,0,0.0038384,convex_mesh_per_channel
1483,4,711484,10,8,5,1,1250,3,1,1.2838346045e-05,5,10,6971.000485,697.1000485,25615.00242994,304,278,0,0,0.0147816,convex_mesh_per_channel
1484,4,711485,10,8,5,1,1500,4,0,7.438139710697e-05,0,10,6639.53515,663.953515,24992.67576702,268,242,3,0,0.005181,convex_mesh_per_channel
1484,4,711485,10,8,5,1,1500,4,0,7.438139710697e-05,5,10,6764.765779,676.4765779,25498.82891237,272,249,2,0,0.0191898,convex_mesh_per_channel
1485,4,711486,10,8,5,1,1000,0,1,2.839970235727e-05,0,10,9390.815086,939.0815086,35014.07541584,345,319,98,6,0.0028798,convex_mesh_per_channel
1485,4,711486,10,8,5,1,1000,0,1,2.839970235727e-05,5,10,8316.491317,831.6491317,31647.45661058,314,289,26,5,0.0134692,convex_mesh_per_channel
1486,4,711487,10,8,5,1,1250,1,0,7.397302861161e-05,0,10,7800.009893,780.0009893,29565.04941204,284,255,54,2,0.0041281,convex_mesh_per_channel
1486,4,711487,10,8,5,1,1250,1,0,7.397302861161e-05,5,10,7511.273947,751.1273947,27791.36968182,296,273,50,2,0.0129092,convex_mesh_per_channel
1487,4,711488,10,8,5,1,1500,2,1,4.467131901144e-05,0,10,8567.526298,856.7526298,31792.63149066,334,309,60,5,0.0023642,convex_mesh_per_channel
1487,4,711488,10,8,5,1,1500,2,1,4.467131901144e-05,5,10,7517.538743,751.7538743,26802.69373084,342,319,26,3,0.0104011,convex_mesh_per_channel
1488,4,711489,10,8,5,1,1000,3,0,0.0001541714761141,0,10,7202.36022,720.236022,26246.80112345,285,262,72,1,0.0036274,convex_mesh_per_channel
1488,4,711489,10,8,5,1,1000,3,0,0.0001541714761141,5,10,7222.853688,722.2853688,26164.26846063,291,263,74,2,0.0121942,convex_mesh_per_channel
1489,4,711490,10,8,5,1,1250,4,1,6.92030477542e-05,0,10,7003.037257,700.3037257,24615.18627391,342,320,0,0,0.0024406,convex_mesh_per_channel
1489,4,711490,10,8,5,1,1250,4,1,6.92030477542e-05,5,10,6825.142934,682.5142934,23600.71467374,346,319,2,0,0.0099492,convex_mesh_per_channel
1490,4,711491,10,8,5,1,1500,0,0,3.522605953469e-05,0,10,8711.337658,871.1337658,32076.68835466,324,287,113,5,0.0031851,convex_mesh_per_channel
1490,4,711491,10,8,5,1,1500,0,0,3.522605953469e-05,5,10,8419.80604,841.980604,30774.03027287,325,302,96,3,0.0097083,convex_mesh_per_channel
1491,4,711492,10,8,5,1,1000,1,1,6.860814300754e-05,0,10,8467.868966,846.7868966,31009.3448586,344,313,61,2,0.0027083,convex_mesh_per_channel
1491,4,711492,10,8,5,1,1000,1,1,6.860814300754e-05,5,10,6941.201497,694.1201497,24631.00749318,331,307,1,0,0.0107249,convex_mesh_per_channel
1492,4,711493,10,8,5,1,1250,2,0,9.774588066465e-05,0,10,8637.130057,863.7130057,32250.65028559,314,276,97,4,0.0039215,convex_mesh_per_channel
1492,4,711493,10,8,5,1,1250,2,0,9.774588066465e-05,5,10,8010.519074,801.0519074,30492.5953652,274,243,83,2,0.0229745,convex_mesh_per_channel
1493,4,711494,10,8,5,1,1500,3,1,0.000144806847611,0,10,7553.226573,755.3226573,27916.13286802,323,293,4,1,0.0028149,convex_mesh_per_channel
1493,4,711494,10,8,5,1,1500,3,1,0.000144806847611,5,10,7553.226573,755.3226573,27916.13286802,323,293,4,1,0.0104787,convex_mesh_per_channel
1494,4,711495,10,8,5,1,1000,4,0,6.258763746991e-05,0,10,7807.902717,780.7902717,29654.51358163,270,237,80,2,0.006008,convex_mesh_per_channel
1494,4,711495,10,8,5,1,1000,4,0,6.258763746991e-05,5,10,8031.681657,803.1681657,29013.40828529,329,294,80,2,0.0114339,convex_mesh_per_channel
1495,4,711496,10,8,5,1,1250,0,1,7.454455034049e-05,0,10,8506.530581,850.6530581,32272.6528904,324,292,30,5,0.0033605,convex_mesh_per_channel
1495,4,711496,10,8,5,1,1250,0,1,7.454455034049e-05,5,10,8168.620358,816.8620358,30188.10176517,336,302,33,6,0.0112841,convex_mesh_per_channel
1496,4,711497,10,8,5,1,1500,1,0,8.285768740612e-05,0,10,7454.392761,745.4392761,28541.96379277,278,249,19,3,0.0039924,convex_mesh_per_channel
1496,4,711497,10,8,5,1,1500,1,0,8.285768740612e-05,5,10,7123.756911,712.3756911,26833.78454582,280,250,19,3,0.0177057,convex_mesh_per_channel
1497,4,711498,10,8,5,1,1000,2,1,6.640247650131e-05,0,10,7684.317511,768.4317511,28451.58756713,327,294,5,0,0.0031755,convex_mesh_per_channel
1497,4,711498,10,8,5,1,1000,2,1,6.640247650131e-05,5,10,7482.439949,748.2439949,26757.19975409,350,322,3,0,0.0088403,convex_mesh_per_channel
1498,4,711499,10,8,5,1,1250,3,0,3.906623855384e-05,0,10,8106.640926,810.6640926,29973.20457528,315,286,67,3,0.0032615,convex_mesh_per_channel
1498,4,711499,10,8,5,1,1250,3,0,3.906623855384e-05,5,10,6847.209825,684.7209825,25271.04912278,293,263,5,2,0.0177453,convex_mesh_per_channel
1499,4,711500,10,8,5,1,1500,4,1,0.0001079754983929,0,10,8315.092844,831.5092844,31520.46423231,311,283,41,5,0.0033101,convex_mesh_per_channel
1499,4,711500,10,8,5,1,1500,4,1,0.0001079754983929,5,10,8412.420487,841.2420487,32112.10247227,303,272,51,5,0.0136256,convex_mesh_per_channel
1500,4,711501,10,8,5,2,1000,0,0,0.06603703031271,0,10,7115.709782,711.5709782,27738.54886835,243,219,28,1,0.0047048,convex_mesh_per_channel
1500,4,711501,10,8,5,2,1000,0,0,0.06603703031271,5,10,6179.917193,617.9917193,23404.58596561,245,224,0,0,0.0200133,convex_mesh_per_channel
1501,4,711502,10,8,5,2,1250,1,1,0.06102362526951,0,10,6759.303722,675.9303722,24276.51863779,309,288,7,1,0.0038895,convex_mesh_per_channel
1501,4,711502,10,8,5,2,1250,1,1,0.06102362526951,5,10,7231.320484,723.1320484,25591.60243454,344,319,8,1,0.0093352,convex_mesh_per_channel
1502,4,711503,10,8,5,2,1500,2,0,0.02435406671723,0,10,6735.312542,673.5312542,25211.56270743,276,248,5,0,0.0048699,convex_mesh_per_channel
1502,4,711503,10,8,5,2,1500,2,0,0.02435406671723,5,10,7201.763774,720.1763774,26738.81887548,290,261,31,1,0.0142593,convex_mesh_per_channel
1503,4,711504,10,8,5,2,1000,3,1,0.03193563300136,0,10,8947.97416,894.797416,33264.87061341,287,261,183,3,0.0041278,convex_mesh_per_channel
1503,4,711504,10,8,5,2,1000,3,1,0.03193563300136,5,10,6669.28662,666.928662,23876.43309376,311,289,0,0,0.0113077,convex_mesh_per_channel
1504,4,711505,10,8,5,2,1250,4,0,0.01883283835516,0,10,7216.412167,721.6412167,27002.06083771,285,254,29,1,0.0040982,convex_mesh_per_channel
1504,4,711505,10,8,5,2,1250,4,0,0.01883283835516,5,10,6715.391928,671.5391928,24526.95962853,294,257,11,2,0.0128159,convex_mesh_per_channel
1505,4,711506,10,8,5,2,1500,0,1,0.01189162685675,0,10,9617.123383,961.7123383,35750.61689185,315,290,184,6,0.0031967,convex_mesh_per_channel
