case_id,problem,seed,n,nd,nb,geometry,radius,error,outward,eigen_ratio,method,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,runtime_s,certificate
1613,4,211614,10,8,10,2,1500,3,1,0.04699007486085,1,10,9154.319626,915.4319626,30971.59812742,487,457,6,3,0.0035433,convex_mesh_per_channel
1613,4,211614,10,8,10,2,1500,3,1,0.04699007486085,2,10,7223.661381,722.3661381,25588.30691513,342,316,10,2,0.0027375,convex_mesh_per_channel
1614,4,211615,10,8,10,2,1000,4,0,0.04630210250414,0,10,11710.399585,1171.0399585,44811.99794822,447,412,17,2,0.0004277,convex_mesh_per_channel
1614,4,211615,10,8,10,2,1000,4,0,0.04630210250414,1,10,10436.543953,1043.6543953,36967.71978953,467,436,74,5,0.0035713,convex_mesh_per_channel
1614,4,211615,10,8,10,2,1000,4,0,0.04630210250414,2,10,6861.612325,686.1612325,25833.0616375,277,251,3,0,0.0039964,convex_mesh_per_channel
1615,4,211616,10,8,10,2,1250,0,1,0.05401866692566,0,10,11863.199888,1186.3199888,41940.99944167,578,535,0,0,0.0004876,convex_mesh_per_channel
1615,4,211616,10,8,10,2,1250,0,1,0.05401866692566,1,10,8472.264943,847.2264943,32936.32473111,303,278,14,1,0.0096478,convex_mesh_per_channel
1615,4,211616,10,8,10,2,1250,0,1,0.05401866692566,2,10,7167.589505,716.7589505,26387.94752727,311,285,0,0,0.0036802,convex_mesh_per_channel
1616,4,211617,10,8,10,2,1500,1,0,0.05805385756292,0,10,10371.438312,1037.1438312,40652.19156507,371,330,2,2,0.000451,convex_mesh_per_channel
1616,4,211617,10,8,10,2,1500,1,0,0.05805385756292,1,10,8698.303399,869.8303399,33821.51698977,310,280,18,2,0.0110865,convex_mesh_per_channel
1616,4,211617,10,8,10,2,1500,1,0,0.05805385756292,2,10,7137.092083,713.7092083,25360.46046753,319,291,43,2,0.003039,convex_mesh_per_channel
1617,4,211618,10,8,10,2,1000,2,1,0.1545387443318,0,10,12451.736463,1245.1736463,49823.68235835,397,359,31,7,0.0003818,convex_mesh_per_channel
1617,4,211618,10,8,10,2,1000,2,1,0.1545387443318,1,10,9375.568817,937.5568817,33407.84410758,438,406,16,4,0.0037968,convex_mesh_per_channel
1617,4,211618,10,8,10,2,1000,2,1,0.1545387443318,2,10,9088.684083,908.8684083,33143.42045564,390,358,34,6,0.0020642,convex_mesh_per_channel
1618,4,211619,10,8,10,2,1250,3,0,0.06977283062207,0,10,9872.468591,987.2468591,38532.34295668,351,319,14,1,0.0004198,convex_mesh_per_channel
1618,4,211619,10,8,10,2,1250,3,0,0.06977283062207,1,10,8871.440497,887.1440497,33677.20249028,354,316,0,0,0.0084295,convex_mesh_per_channel
1618,4,211619,10,8,10,2,1250,3,0,0.06977283062207,2,10,6443.315591,644.3315591,22201.57795144,329,308,0,0,0.0030593,convex_mesh_per_channel
1619,4,211620,10,8,10,2,1500,4,1,0.1077297151536,0,10,10361.261432,1036.1261432,40746.30717899,367,327,0,0,0.0004631,convex_mesh_per_channel
1619,4,211620,10,8,10,2,1500,4,1,0.1077297151536,1,10,8538.742862,853.8742862,32668.71431332,327,290,10,1,0.0084156,convex_mesh_per_channel
1619,4,211620,10,8,10,2,1500,4,1,0.1077297151536,2,10,8679.857098,867.9857098,30614.28550867,414,383,18,3,0.0019649,convex_mesh_per_channel
1620,4,211621,13,3,0,0,1000,0,0,0.6950721937592,0,13,11154.138705,858.0106696154,43280.69348929,390,363,40,2,0.0004786,convex_mesh_per_channel
1620,4,211621,13,3,0,0,1000,0,0,0.6950721937592,1,13,8884.590139,683.4300106923,34437.95072454,304,277,45,2,0.010105,convex_mesh_per_channel
1620,4,211621,13,3,0,0,1000,0,0,0.6950721937592,2,13,6424.674381,494.2057216154,24928.37184547,218,197,29,1,0.0073122,convex_mesh_per_channel
1621,4,211622,13,3,0,0,1250,1,1,0.2561162971747,0,13,10700.895104,823.1457772308,43594.47552845,308,269,36,2,0.0005336,convex_mesh_per_channel
1621,4,211622,13,3,0,0,1250,1,1,0.2561162971747,1,13,7193.575831,553.351987,27757.87914187,263,232,10,2,0.013371,convex_mesh_per_channel
1621,4,211622,13,3,0,0,1250,1,1,0.2561162971747,2,13,6225.591965,478.8916896154,24282.95982223,218,193,7,1,0.0073523,convex_mesh_per_channel
1622,4,211623,13,3,0,0,1500,2,0,0.8383977058526,0,13,11005.196182,846.5535524615,46740.98091662,271,231,2,0,0.0005907,convex_mesh_per_channel
1622,4,211623,13,3,0,0,1500,2,0,0.8383977058526,1,13,7270.945103,559.3034694615,29214.72553476,228,196,9,1,0.0187106,convex_mesh_per_channel
1622,4,211623,13,3,0,0,1500,2,0,0.8383977058526,2,13,6347.419672,488.2630516923,25417.09836507,197,163,17,2,0.013533,convex_mesh_per_channel
1623,4,211624,13,3,0,0,1000,3,1,0.3783013367959,0,13,10722.231638,824.7870490769,43296.15820931,337,313,0,0,0.0005058,convex_mesh_per_channel
1623,4,211624,13,3,0,0,1000,3,1,0.3783013367959,1,13,8268.640724,636.0492864615,31433.20359601,315,294,16,1,0.0087229,convex_mesh_per_channel
1623,4,211624,13,3,0,0,1000,3,1,0.3783013367959,2,13,6482.443156,498.6494735385,25252.21577519,231,212,0,0,0.0057484,convex_mesh_per_channel
1624,4,211625,13,3,0,0,1250,4,0,0.4230349091114,0,13,11327.269295,871.3284073077,46741.34644426,310,274,30,1,0.0008337,convex_mesh_per_channel
1624,4,211625,13,3,0,0,1250,4,0,0.4230349091114,1,13,8436.063227,648.9279405385,33455.31619551,264,234,42,1,0.012498,convex_mesh_per_channel
1624,4,211625,13,3,0,0,1250,4,0,0.4230349091114,2,13,6507.981745,500.6139803846,25324.90873397,232,212,2,0,0.0055748,convex_mesh_per_channel
1625,4,211626,13,3,0,0,1500,0,1,0.4224943910518,0,13,10469.716442,805.3628032308,43718.58221192,282,251,0,0,0.0005259,convex_mesh_per_channel
1625,4,211626,13,3,0,0,1500,0,1,0.4224943910518,1,13,7108.748509,546.8268083846,28563.74255471,226,201,0,0,0.0171801,convex_mesh_per_channel
1625,4,211626,13,3,0,0,1500,0,1,0.4224943910518,2,13,7764.774339,597.2903337692,30688.87163565,214,192,100,1,0.0083789,convex_mesh_per_channel
1626,4,211627,13,3,0,0,1000,1,0,0.6013908180224,0,13,11363.233545,874.0948880769,46321.16770394,329,299,30,2,0.0005202,convex_mesh_per_channel
1626,4,211627,13,3,0,0,1000,1,0,0.6013908180224,1,13,7629.946077,586.918929,29599.73036583,266,237,26,1,0.013367,convex_mesh_per_channel
1626,4,211627,13,3,0,0,1000,1,0,0.6013908180224,2,13,7193.785292,553.3680993846,26518.926389,268,251,78,1,0.0044045,convex_mesh_per_channel
1627,4,211628,13,3,0,0,1250,2,1,0.7447872624167,0,13,10239.677232,787.6674793846,41878.38617192,304,273,2,0,0.0005578,convex_mesh_per_channel
1627,4,211628,13,3,0,0,1250,2,1,0.7447872624167,1,13,7314.176108,562.6289313846,28195.8805541,270,242,6,1,0.0146005,convex_mesh_per_channel
1627,4,211628,13,3,0,0,1250,2,1,0.7447872624167,2,13,6615.746814,508.9036010769,25863.73407958,232,212,2,0,0.0060523,convex_mesh_per_channel
1628,4,211629,13,3,0,0,1500,3,0,0.4489625710787,0,13,10099.596933,776.8920717692,42747.98468333,253,220,0,0,0.0005567,convex_mesh_per_channel
1628,4,211629,13,3,0,0,1500,3,0,0.4489625710787,1,13,7648.167334,588.3205641538,30710.83666641,244,221,0,0,0.0152668,convex_mesh_per_channel
1628,4,211629,13,3,0,0,1500,3,0,0.4489625710787,2,13,5793.310608,445.6392775385,23066.55304601,189,170,0,0,0.0107345,convex_mesh_per_channel
1629,4,211630,13,3,0,0,1000,4,1,0.7034050942666,0,13,11871.469008,913.1899236923,48032.34504763,322,290,100,1,0.0005456,convex_mesh_per_channel
1629,4,211630,13,3,0,0,1000,4,1,0.7034050942666,1,13,7253.027494,557.9251918462,27730.13746994,276,256,2,0,0.0107379,convex_mesh_per_channel
1629,4,211630,13,3,0,0,1000,4,1,0.7034050942666,2,13,8628.517952,663.7321501538,32942.5896436,236,216,193,2,0.0055998,convex_mesh_per_channel
1630,4,211631,13,3,0,0,1250,0,0,0.6200119633579,0,13,10928.242785,840.6340603846,45261.21389685,296,265,22,1,0.0005702,convex_mesh_per_channel
1630,4,211631,13,3,0,0,1250,0,0,0.6200119633579,1,13,8391.427115,645.4943934615,32522.13560485,282,256,52,2,0.0122807,convex_mesh_per_channel
1630,4,211631,13,3,0,0,1250,0,0,0.6200119633579,2,13,6319.237948,486.0952267692,24776.18976565,203,185,33,1,0.0083573,convex_mesh_per_channel
1631,4,211632,13,3,0,0,1500,1,1,0.8931970072779,0,13,12074.897399,928.8382614615,50394.48681964,283,249,89,1,0.0005726,convex_mesh_per_channel
1631,4,211632,13,3,0,0,1500,1,1,0.8931970072779,1,13,7914.842069,608.8340053077,31944.21034208,240,207,18,1,0.0173211,convex_mesh_per_channel
1631,4,211632,13,3,0,0,1500,1,1,0.8931970072779,2,13,6229.479351,479.1907193077,24447.39676157,214,190,5,1,0.0113037,convex_mesh_per_channel
1632,4,211633,13,3,0,0,1000,2,0,0.8009305852616,0,13,10958.367936,842.9513796923,46361.83970023,274,242,3,0,0.0005367,convex_mesh_per_channel
1632,4,211633,13,3,0,0,1000,2,0,0.8009305852616,1,13,8626.590282,663.5838678462,34732.95139316,236,207,76,1,0.013619,convex_mesh_per_channel
1632,4,211633,13,3,0,0,1000,2,0,0.8009305852616,2,13,5991.459057,460.8814659231,23502.29529809,206,184,4,0,0.0109592,convex_mesh_per_channel
1633,4,211634,13,3,0,0,1250,3,1,0.538308367643,0,13,11865.520877,912.7323751538,47792.6043722,329,297,100,2,0.0005188,convex_mesh_per_channel
1633,4,211634,13,3,0,0,1250,3,1,0.538308367643,1,13,7569.127705,582.2405926923,29630.63852877,267,243,0,0,0.0103871,convex_mesh_per_channel
1633,4,211634,13,3,0,0,1250,3,1,0.538308367643,2,13,6294.463645,484.1895111538,24467.31825626,215,195,22,1,0.0097742,convex_mesh_per_channel
1634,4,211635,13,3,0,0,1500,4,0,0.4352316402006,0,13,11039.647978,849.2036906154,46998.23989866,268,229,2,1,0.0006112,convex_mesh_per_channel
1634,4,211635,13,3,0,0,1500,4,0,0.4352316402006,1,13,7651.482437,588.5755720769,30672.41219181,245,209,6,1,0.0171689,convex_mesh_per_channel
1634,4,211635,13,3,0,0,1500,4,0,0.4352316402006,2,13,6507.629734,500.5869026154,26068.14866942,207,173,7,2,0.0112436,convex_mesh_per_channel
1635,4,211636,13,3,0,0,1000,0,1,0.6044885158994,0,13,10278.414229,790.6472483846,41367.07113569,328,300,0,0,0.0005005,convex_mesh_per_channel
1635,4,211636,13,3,0,0,1000,0,1,0.6044885158994,1,13,8748.655564,672.9735049231,33913.27774232,277,252,88,2,0.0116563,convex_mesh_per_channel
1635,4,211636,13,3,0,0,1000,0,1,0.6044885158994,2,13,7462.587212,574.0451701538,28402.93601312,243,226,92,2,0.0051376,convex_mesh_per_channel
1636,4,211637,13,3,0,0,1250,1,0,0.378793042137,0,13,10713.084645,824.0834342308,44120.42323298,308,278,2,0,0.0005365,convex_mesh_per_channel
1636,4,211637,13,3,0,0,1250,1,0,0.378793042137,1,13,7670.73612,590.0566246154,30938.68060332,239,208,5,1,0.0130963,convex_mesh_per_channel
1636,4,211637,13,3,0,0,1250,1,0,0.378793042137,2,13,7461.795534,573.9842718462,28663.9774983,236,214,90,1,0.006298,convex_mesh_per_channel
1637,4,211638,13,3,0,0,1500,2,1,0.3967452151861,0,13,11334.034358,871.8487967692,47780.17180591,290,251,4,0,0.0006524,convex_mesh_per_channel
1637,4,211638,13,3,0,0,1500,2,1,0.3967452151861,1,13,8376.855515,644.3735011538,33709.27745941,233,207,66,1,0.0177462,convex_mesh_per_channel
1637,4,211638,13,3,0,0,1500,2,1,0.3967452151861,2,13,7161.548708,550.8883621538,28982.74355354,219,187,6,1,0.0081191,convex_mesh_per_channel
1638,4,211639,13,3,0,0,1000,3,0,0.3510922732357,0,13,10701.912752,823.2240578462,44149.56377026,296,267,20,1,0.0005022,convex_mesh_per_channel
1638,4,211639,13,3,0,0,1000,3,0,0.3510922732357,1,13,8175.592061,628.891697,32172.96032714,263,235,42,2,0.0124382,convex_mesh_per_channel
1638,4,211639,13,3,0,0,1000,3,0,0.3510922732357,2,13,6828.128627,525.2406636154,26925.64314509,212,192,42,2,0.0080992,convex_mesh_per_channel
1639,4,211640,13,3,0,0,1250,4,1,0.4357891723918,0,13,10542.289813,810.9453702308,43526.4490742,299,268,3,0,0.0005425,convex_mesh_per_channel
1639,4,211640,13,3,0,0,1250,4,1,0.4357891723918,1,13,7471.839789,574.7569068462,28404.19894242,290,264,4,0,0.0121836,convex_mesh_per_channel
1639,4,211640,13,3,0,0,1250,4,1,0.4357891723918,2,13,6382.768291,490.9821762308,24718.84147164,232,208,2,0,0.0074045,convex_mesh_per_channel
1640,4,211641,13,3,0,0,1500,0,0,0.3188287377846,0,13,9679.877338,744.6059490769,40269.38670851,266,231,0,0,0.0005425,convex_mesh_per_channel
1640,4,211641,13,3,0,0,1500,0,0,0.3188287377846,1,13,8128.997013,625.3074625385,32364.98507021,248,219,44,1,0.014517,convex_mesh_per_channel
1640,4,211641,13,3,0,0,1500,0,0,0.3188287377846,2,13,5739.312953,441.4856117692,22646.56476538,194,175,0,0,0.0114174,convex_mesh_per_channel
1641,4,211642,13,3,0,0,1000,1,1,0.803691411561,0,13,11746.175637,903.5519720769,48800.87819972,310,275,32,1,0.0005206,convex_mesh_per_channel
1641,4,211642,13,3,0,0,1000,1,1,0.803691411561,1,13,7583.969038,583.3822336923,29399.84519574,275,252,4,1,0.0144286,convex_mesh_per_channel
1641,4,211642,13,3,0,0,1000,1,1,0.803691411561,2,13,7063.3486,543.3345076923,27041.74298784,260,233,19,2,0.0049286,convex_mesh_per_channel
1642,4,211643,13,3,0,0,1250,2,0,0.6620336944201,0,13,10389.892081,799.2224677692,42104.46041352,302,268,42,1,0.0005286,convex_mesh_per_channel
1642,4,211643,13,3,0,0,1250,2,0,0.6620336944201,1,13,7714.638575,593.4337365385,31218.19288023,216,185,47,1,0.0248821,convex_mesh_per_channel
1642,4,211643,13,3,0,0,1250,2,0,0.6620336944201,2,13,6312.255018,485.5580783077,25141.27509446,185,162,44,2,0.0102563,convex_mesh_per_channel
1643,4,211644,13,3,0,0,1500,3,1,0.2027287000633,0,13,11489.207915,883.7852242308,47606.03953176,308,267,32,2,0.0005971,convex_mesh_per_channel
1643,4,211644,13,3,0,0,1500,3,1,0.2027287000633,1,13,7331.24362,563.9418169231,29646.21810919,227,202,0,0,0.0177661,convex_mesh_per_channel
1643,4,211644,13,3,0,0,1500,3,1,0.2027287000633,2,13,8132.232859,625.5563737692,31781.16420427,214,179,154,3,0.0092739,convex_mesh_per_channel
1644,4,211645,13,3,0,0,1000,4,0,0.2989500429099,0,13,11560.504713,889.2695933077,46387.52355859,306,277,137,2,0.0005047,convex_mesh_per_channel
1644,4,211645,13,3,0,0,1000,4,0,0.2989500429099,1,13,8656.588937,665.8914566923,33517.94468426,248,222,142,2,0.0120969,convex_mesh_per_channel
1644,4,211645,13,3,0,0,1000,4,0,0.2989500429099,2,13,7280.312237,560.0240182308,27636.56117803,216,191,139,3,0.0086335,convex_mesh_per_channel
1645,4,211646,13,3,0,0,1250,0,1,0.5780858385609,0,13,10996.933224,845.9179403077,45389.66609378,296,266,36,1,0.0005253,convex_mesh_per_channel
1645,4,211646,13,3,0,0,1250,0,1,0.5780858385609,1,13,8623.557666,663.3505896923,33482.7881965,267,236,97,2,0.018117,convex_mesh_per_channel
1645,4,211646,13,3,0,0,1250,0,1,0.5780858385609,2,13,6079.213434,467.6318026154,23651.06717456,217,196,1,1,0.0081079,convex_mesh_per_channel
1646,4,211647,13,3,0,0,1500,1,0,0.2864372028514,0,13,12060.878051,927.7598500769,50609.39026967,284,247,69,3,0.0005563,convex_mesh_per_channel
1646,4,211647,13,3,0,0,1500,1,0,0.2864372028514,1,13,7477.930913,575.2254548462,29734.65455749,246,212,8,2,0.0156198,convex_mesh_per_channel
1646,4,211647,13,3,0,0,1500,1,0,0.2864372028514,2,13,6150.200593,473.0923533077,24471.00295834,201,180,2,0,0.0111752,convex_mesh_per_channel
1647,4,211648,13,3,0,0,1000,2,1,0.3321141221407,0,13,11953.134998,919.4719229231,46785.67501737,366,335,122,3,0.0005095,convex_mesh_per_channel
1647,4,211648,13,3,0,0,1000,2,1,0.3321141221407,1,13,9094.12475,699.5480576923,34465.62366839,305,284,109,2,0.007702,convex_mesh_per_channel
1647,4,211648,13,3,0,0,1000,2,1,0.3321141221407,2,13,6880.146387,529.2420297692,25905.73194542,257,238,37,1,0.0047103,convex_mesh_per_channel
1648,4,211649,13,3,0,0,1250,3,0,0.4102701182491,0,13,11177.172162,859.782474,45480.86057833,280,244,124,2,0.000532,convex_mesh_per_channel
1648,4,211649,13,3,0,0,1250,3,0,0.4102701182491,1,13,7836.549857,602.8115274615,30862.74929496,251,224,40,1,0.0126791,convex_mesh_per_channel
1648,4,211649,13,3,0,0,1250,3,0,0.4102701182491,2,13,7128.718354,548.3629503077,27673.59152934,196,174,125,2,0.0087513,convex_mesh_per_channel
1649,4,211650,13,3,0,0,1500,4,1,0.3416669558153,0,13,11370.40955,874.6468884615,48187.04775095,282,240,6,2,0.000634,convex_mesh_per_channel
1649,4,211650,13,3,0,0,1500,4,1,0.3416669558153,1,13,7815.775938,601.2135336923,31053.87967748,257,222,11,3,0.0141662,convex_mesh_per_channel
1649,4,211650,13,3,0,0,1500,4,1,0.3416669558153,2,13,6739.688191,518.4375531538,26928.44095231,212,178,17,3,0.0109066,convex_mesh_per_channel
1650,4,211651,13,3,0,1,1000,0,0,5.791391683081e-05,0,13,11173.787196,859.522092,43808.93598025,349,320,94,1,0.0005106,convex_mesh_per_channel
1650,4,211651,13,3,0,1,1000,0,0,5.791391683081e-05,1,13,8069.268609,620.7129699231,31841.34301367,266,240,22,1,0.0162483,convex_mesh_per_channel
1650,4,211651,13,3,0,1,1000,0,0,5.791391683081e-05,2,13,7861.233592,604.7102763077,31721.16796403,198,180,94,1,0.0066159,convex_mesh_per_channel
1651,4,211652,13,3,0,1,1250,1,1,8.293146461669e-05,0,13,10734.12986,825.7022969231,44525.64929893,277,247,44,2,0.0005236,convex_mesh_per_channel
1651,4,211652,13,3,0,1,1250,1,1,8.293146461669e-05,1,13,8866.724299,682.0557153077,35393.62153326,260,231,64,2,0.0143461,convex_mesh_per_channel
1651,4,211652,13,3,0,1,1250,1,1,8.293146461669e-05,2,13,6737.776169,518.2904745385,26183.88083988,243,209,4,2,0.0063036,convex_mesh_per_channel
1652,4,211653,13,3,0,1,1500,2,0,4.434768770461e-05,0,13,10579.252904,813.7886849231,43721.26453636,300,255,5,1,0.000617,convex_mesh_per_channel
1652,4,211653,13,3,0,1,1500,2,0,4.434768770461e-05,1,13,8270.424986,636.1865373846,34367.12494498,226,199,1,0,0.0175539,convex_mesh_per_channel
1652,4,211653,13,3,0,1,1500,2,0,4.434768770461e-05,2,13,7654.863872,588.8356824615,31094.31936843,195,168,76,1,0.0104507,convex_mesh_per_channel
1653,4,211654,13,3,0,1,1000,3,1,8.54546408048e-05,0,13,10928.887517,840.6836551538,44349.43748471,287,259,100,1,0.0004987,convex_mesh_per_channel
1653,4,211654,13,3,0,1,1000,3,1,8.54546408048e-05,1,13,8139.925781,626.148137,31774.62890921,291,265,0,0,0.0126395,convex_mesh_per_channel
1653,4,211654,13,3,0,1,1000,3,1,8.54546408048e-05,2,13,7327.892979,563.6840753077,29724.46489062,209,189,28,2,0.007494,convex_mesh_per_channel
1654,4,211655,13,3,0,1,1250,4,0,0.0001291638263533,0,13,10343.227791,795.632907,42076.13895937,313,274,8,1,0.0005631,convex_mesh_per_channel
1654,4,211655,13,3,0,1,1250,4,0,0.0001291638263533,1,13,8240.126937,633.8559182308,32090.63469859,295,264,6,0,0.0113891,convex_mesh_per_channel
1654,4,211655,13,3,0,1,1250,4,0,0.0001291638263533,2,13,7494.811639,576.5239722308,29464.05820108,212,183,98,2,0.0083413,convex_mesh_per_channel
1655,4,211656,13,3,0,1,1500,0,1,4.094135519811e-05,0,13,11783.953708,906.4579775385,49134.76847192,287,241,72,2,0.0006163,convex_mesh_per_channel
1655,4,211656,13,3,0,1,1500,0,1,4.094135519811e-05,1,13,8011.246508,616.2497313846,33071.23254968,227,197,0,0,0.0163357,convex_mesh_per_channel
1655,4,211656,13,3,0,1,1500,0,1,4.094135519811e-05,2,13,7200.21287,553.8625284615,29726.06434819,203,175,0,0,0.0079075,convex_mesh_per_channel
1656,4,211657,13,3,0,1,1000,1,0,7.296406412463e-05,0,13,11275.699057,867.3614659231,47323.49529323,293,260,7,0,0.0005682,convex_mesh_per_channel
1656,4,211657,13,3,0,1,1000,1,0,7.296406412463e-05,1,13,8602.589784,661.7376756923,34217.94892273,285,254,5,1,0.0124915,convex_mesh_per_channel
1656,4,211657,13,3,0,1,1000,1,0,7.296406412463e-05,2,13,7407.265538,569.7896567692,28571.32771683,246,218,60,2,0.005818,convex_mesh_per_channel
1657,4,211658,13,3,0,1,1250,2,1,9.632230952741e-05,0,13,12128.636719,932.9720553077,50343.18358824,289,250,100,1,0.0005713,convex_mesh_per_channel
1657,4,211658,13,3,0,1,1250,2,1,9.632230952741e-05,1,13,8419.952006,647.6886158462,31979.76004703,330,291,6,1,0.0090862,convex_mesh_per_channel
1657,4,211658,13,3,0,1,1250,2,1,9.632230952741e-05,2,13,7601.670345,584.7438726923,30853.35178646,212,186,40,2,0.0070921,convex_mesh_per_channel
1658,4,211659,13,3,0,1,1500,3,0,0.0001756161740312,0,13,10504.45189,808.0347607692,44727.25945408,255,219,0,0,0.0005618,convex_mesh_per_channel
1658,4,211659,13,3,0,1,1500,3,0,0.0001756161740312,1,13,9449.495428,726.8842636923,40007.47719402,221,185,31,2,0.01647,convex_mesh_per_channel
1658,4,211659,13,3,0,1,1500,3,0,0.0001756161740312,2,13,7735.848676,595.0652827692,32189.24339352,210,180,1,0,0.008527,convex_mesh_per_channel
1659,4,211660,13,3,0,1,1000,4,1,8.846792840811e-05,0,13,12046.963252,926.6894809231,48124.81610467,319,285,159,2,0.0005202,convex_mesh_per_channel
1659,4,211660,13,3,0,1,1000,4,1,8.846792840811e-05,1,13,8340.332615,641.5640473077,31941.6630513,300,276,37,1,0.0096468,convex_mesh_per_channel
1659,4,211660,13,3,0,1,1000,4,1,8.846792840811e-05,2,13,7658.465986,589.1127681538,30617.32994897,219,195,60,2,0.0063933,convex_mesh_per_channel
1660,4,211661,13,3,0,1,1250,0,0,4.499871740264e-05,0,13,11003.589593,846.4299686923,46377.94799319,270,238,25,1,0.0005306,convex_mesh_per_channel
1660,4,211661,13,3,0,1,1250,0,0,4.499871740264e-05,1,13,7753.388355,596.4144888462,30921.94176524,254,231,1,0,0.0143592,convex_mesh_per_channel
1660,4,211661,13,3,0,1,1250,0,0,4.499871740264e-05,2,13,7122.415715,547.8781319231,28652.07854847,212,186,27,1,0.0090324,convex_mesh_per_channel
1661,4,211662,13,3,0,1,1500,1,1,3.128199495873e-05,0,13,11534.110083,887.2392371538,48130.55025146,268,233,90,1,0.0005615,convex_mesh_per_channel
1661,4,211662,13,3,0,1,1500,1,1,3.128199495873e-05,1,13,9430.766196,725.4435535385,37823.83083619,252,211,110,3,0.0164017,convex_mesh_per_channel
1661,4,211662,13,3,0,1,1500,1,1,3.128199495873e-05,2,13,8233.194486,633.3226527692,33120.97237901,214,186,96,3,0.0082308,convex_mesh_per_channel
1662,4,211663,13,3,0,1,1000,2,0,6.539745204928e-05,0,13,11224.288263,863.4067894615,46501.44142074,285,251,61,2,0.0005086,convex_mesh_per_channel
1662,4,211663,13,3,0,1,1000,2,0,6.539745204928e-05,1,13,8828.131499,679.0870383846,35110.6575014,264,238,61,2,0.0101928,convex_mesh_per_channel
1662,4,211663,13,3,0,1,1000,2,0,6.539745204928e-05,2,13,6944.264718,534.1742090769,27461.32360747,225,208,18,1,0.005769,convex_mesh_per_channel
1663,4,211664,13,3,0,1,1250,3,1,0.0001276699838451,0,13,11106.393598,854.3379690769,44456.96799306,316,282,96,1,0.0005336,convex_mesh_per_channel
1663,4,211664,13,3,0,1,1250,3,1,0.0001276699838451,1,13,8367.570228,643.6592483077,32282.85106581,270,238,86,1,0.0113403,convex_mesh_per_channel
1663,4,211664,13,3,0,1,1250,3,1,0.0001276699838451,2,13,7198.333569,553.7179668462,28801.66779373,214,192,37,1,0.0079516,convex_mesh_per_channel
1664,4,211665,13,3,0,1,1500,4,0,9.846526658574e-05,0,13,11066.032071,851.2332362308,45535.16033533,312,274,20,2,0.000538,convex_mesh_per_channel
1664,4,211665,13,3,0,1,1500,4,0,9.846526658574e-05,1,13,7772.441405,597.8801080769,31282.20702381,246,218,1,1,0.0152442,convex_mesh_per_channel
1664,4,211665,13,3,0,1,1500,4,0,9.846526658574e-05,2,13,7648.839605,588.3722773077,31339.19804698,210,179,29,2,0.0096952,convex_mesh_per_channel
1665,4,211666,13,3,0,1,1000,0,1,7.584629434238e-05,0,13,11279.480228,867.6523252308,47092.40114324,284,256,40,2,0.0004773,convex_mesh_per_channel
1665,4,211666,13,3,0,1,1000,0,1,7.584629434238e-05,1,13,8398.913327,646.0702559231,33249.56665809,278,252,14,1,0.0114089,convex_mesh_per_channel
1665,4,211666,13,3,0,1,1000,0,1,7.584629434238e-05,2,13,7787.587183,599.0451679231,30282.93580509,224,201,115,3,0.0075579,convex_mesh_per_channel
1666,4,211667,13,3,0,1,1250,1,0,6.383300727559e-05,0,13,10996.127722,845.8559786154,45755.63862506,301,266,3,0,0.0005538,convex_mesh_per_channel
1666,4,211667,13,3,0,1,1250,1,0,6.383300727559e-05,1,13,7795.813398,599.6779536923,31849.06698263,230,202,3,0,0.0159538,convex_mesh_per_channel
1666,4,211667,13,3,0,1,1250,1,0,6.383300727559e-05,2,13,6375.710837,490.4392951538,25083.55418357,219,196,1,1,0.0065977,convex_mesh_per_channel
1667,4,211668,13,3,0,1,1500,2,1,4.795615068681e-05,0,13,12174.506429,936.5004945385,50352.53209321,257,220,178,3,0.0005321,convex_mesh_per_channel
1667,4,211668,13,3,0,1,1500,2,1,4.795615068681e-05,1,13,10036.507141,772.0390108462,41627.5354885,216,185,127,3,0.0162176,convex_mesh_per_channel
1667,4,211668,13,3,0,1,1500,2,1,4.795615068681e-05,2,13,7545.986772,580.4605209231,30454.93385114,235,203,4,0,0.0076004,convex_mesh_per_channel
1668,4,211669,13,3,0,1,1000,3,0,8.341959245221e-05,0,13,9660.825523,743.1404248462,38549.12761751,319,291,0,0,0.0004988,convex_mesh_per_channel
1668,4,211669,13,3,0,1,1000,3,0,8.341959245221e-05,1,13,8704.281986,669.5601527692,32641.409971,337,309,39,1,0.0086033,convex_mesh_per_channel
1668,4,211669,13,3,0,1,1000,3,0,8.341959245221e-05,2,13,6421.062353,493.9278733077,25870.31176862,200,182,0,0,0.0087817,convex_mesh_per_channel
1669,4,211670,13,3,0,1,1250,4,1,2.430480892683e-05,0,13,10186.330686,783.5638989231,41701.65343578,293,262,18,1,0.0005063,convex_mesh_per_channel
1669,4,211670,13,3,0,1,1250,4,1,2.430480892683e-05,1,13,8934.005006,687.2311543077,35340.02484229,249,217,113,2,0.0141917,convex_mesh_per_channel
1669,4,211670,13,3,0,1,1250,4,1,2.430480892683e-05,2,13,7062.658335,543.2814103846,28103.29164029,219,192,30,1,0.007349,convex_mesh_per_channel
1670,4,211671,13,3,0,1,1500,0,0,7.078256389499e-05,0,13,10851.484716,834.7295935385,46172.42359139,262,215,9,2,0.000578,convex_mesh_per_channel
