日期,1月固定候选,在线候选,在线当日费用_元,历史窗口内各候选费用_JSON
2025-11-11,affine_saa_mpc,affine_saa_mpc,54203.237826517325,"[1115840.4229291384, 1304847.4183791482, 1142796.7390819187, 1306218.7804821378, 1095087.838251829, 1124550.9810114342]"
2025-11-12,affine_saa_mpc,affine_saa_mpc,54539.32578867385,"[1128295.780253607, 1305675.8554516328, 1152462.100174549, 1307016.8544352618, 1107337.476479172, 1134319.5276730475]"
2025-11-13,affine_saa_mpc,affine_saa_mpc,55747.85517462867,"[1140927.985255436, 1308542.4334431542, 1159092.2570380934, 1307817.7847395388, 1119564.8309642186, 1141968.3721677314]"
2025-11-14,affine_saa_mpc,affine_saa_mpc,15596.543215380736,"[1148582.5708161925, 1308370.3113449814, 1164391.6416018344, 1307956.1659774955, 1129588.149296875, 1147102.4008205386]"
2025-11-15,affine_saa_mpc,affine_saa_mpc,15912.773982190285,"[1150106.7011650023, 1308712.230017014, 1165967.3985714973, 1308281.186080284, 1130998.6851389625, 1148509.7360904834]"
2025-11-16,affine_saa_mpc,affine_saa_mpc,56763.05039787722,"[1152147.4900449985, 1309064.4753413622, 1167851.295949387, 1308449.9588167525, 1132946.0735081665, 1150476.3027014532]"
2025-11-17,affine_saa_mpc,affine_saa_mpc,57307.8866868446,"[1162597.8677138404, 1311875.974188323, 1176431.7338236526, 1310507.4662227444, 1144471.4499913324, 1160968.1377915572]"
2025-11-18,affine_saa_mpc,affine_saa_mpc,57049.22059994189,"[1173535.9924125408, 1315217.4186342151, 1184477.5275831965, 1312543.149807039, 1156171.0625733375, 1170738.8559737802]"
2025-11-19,affine_saa_mpc,affine_saa_mpc,57694.97365865761,"[1183735.194134063, 1322126.751355207, 1192644.5096083705, 1318778.7187390288, 1166126.2645539232, 1179874.207949584]"
2025-11-20,affine_saa_mpc,affine_saa_mpc,57271.29397761184,"[1191531.479249699, 1324865.4682186372, 1200182.210407765, 1320466.925675073, 1174735.4265732274, 1186699.9187740774]"
2025-11-21,affine_saa_mpc,affine_saa_mpc,16347.025627662073,"[1201907.61709579, 1334283.1752934584, 1210642.4530479042, 1329643.3958032997, 1184801.0467038334, 1196776.9655936623]"
2025-11-22,affine_saa_mpc,affine_saa_mpc,16617.78311776815,"[1204413.3092508232, 1333139.6676208496, 1212293.5005939729, 1328313.9370406785, 1186931.344849652, 1198491.014237867]"
2025-11-23,affine_saa_mpc,affine_saa_mpc,58732.69573252357,"[1207049.6547991163, 1332786.4746840852, 1213761.8286123706, 1327541.4332708134, 1189182.039307441, 1200087.4102305986]"
2025-11-24,affine_saa_mpc,affine_saa_mpc,58099.15289038575,"[1217481.683838809, 1345347.311355671, 1224749.1809081987, 1340364.9925867664, 1199473.5246575396, 1210413.5390328853]"
2025-11-25,affine_saa_mpc,affine_saa_mpc,58308.5017808834,"[1227677.7413509206, 1349575.9777382032, 1234216.067126511, 1344471.0827777816, 1209610.8981992009, 1220897.041824643]"
2025-11-26,affine_saa_mpc,affine_saa_mpc,59221.197720071184,"[1237771.9238960727, 1355216.3846418892, 1244143.4596525403, 1350772.758512047, 1219552.7085295066, 1230977.0700799199]"
2025-11-27,affine_saa_mpc,affine_saa_mpc,59312.28311075163,"[1248597.4935188708, 1355810.1402354527, 1249342.8798186253, 1350776.6249854995, 1227441.3265614263, 1235427.676318453]"
2025-11-28,affine_saa_mpc,affine_saa_mpc,16391.73064389077,"[1259150.2086272885, 1365757.239159184, 1259829.7263155996, 1360186.9317647812, 1237620.1732224838, 1245585.3490545384]"
2025-11-29,affine_saa_mpc,affine_saa_mpc,16893.66427735819,"[1260918.9694480395, 1366996.6180909777, 1261634.0530125743, 1360758.553971906, 1239104.45466263, 1247109.3021686347]"
2025-11-30,affine_saa_mpc,affine_saa_mpc,60513.97456729699,"[1263637.61920001, 1374799.2656881611, 1269138.5514017877, 1368578.4567735358, 1241413.796333972, 1250717.3076517868]"
2025-12-01,affine_saa_mpc,affine_saa_mpc,90552.53281111101,"[1274011.1800306784, 1389206.6765081172, 1281513.048596184, 1385674.5228888395, 1251726.2605805707, 1263747.6785236148]"
2025-12-02,affine_saa_mpc,affine_saa_mpc,98728.91000124373,"[1311251.0207684797, 1433776.9543165388, 1318225.291835065, 1430146.19227068, 1290591.22952544, 1303984.8161840886]"
2025-12-03,affine_saa_mpc,affine_saa_mpc,82512.75837226909,"[1357850.8554946098, 1477561.0978502112, 1362973.5006616064, 1474747.0229146532, 1337896.8176634437, 1354922.2341225075]"
2025-12-04,affine_saa_mpc,affine_saa_mpc,78632.73243372384,"[1385312.7364272221, 1510405.23939639, 1393579.3745277538, 1510199.4211307596, 1367875.2951817375, 1389252.179927136]"
2025-12-05,affine_saa_mpc,affine_saa_mpc,24313.495149570696,"[1410868.0878279796, 1538582.1852197745, 1419985.182387867, 1538415.213601112, 1390980.1625217306, 1416953.1849461456]"
2025-12-06,affine_saa_mpc,affine_saa_mpc,27183.285466912952,"[1420537.9654609535, 1551898.3503855648, 1429696.5560014583, 1552491.5784555662, 1400218.9809519914, 1428829.7685709638]"
2025-12-07,affine_saa_mpc,affine_saa_mpc,70974.36466751262,"[1430303.8141081173, 1570150.2897517919, 1443716.7233618, 1571134.915093603, 1412328.4243892885, 1444656.3955264168]"
2025-12-08,affine_saa_mpc,affine_saa_mpc,76662.70988075342,"[1447108.0439465637, 1593045.8333010993, 1462723.0207707305, 1592042.948676181, 1429771.7787272064, 1464369.4812801967]"
2025-12-09,affine_saa_mpc,affine_saa_mpc,76384.30178894677,"[1468803.095106471, 1608955.2016123983, 1482485.3464071425, 1606030.7018205859, 1452084.9595600131, 1484636.1197323655]"
2025-12-10,affine_saa_mpc,affine_saa_mpc,76641.99009660645,"[1490394.1627038163, 1630322.5733899237, 1504603.6111006008, 1628273.4570911117, 1474266.0235224427, 1506795.2704180777]"
2025-12-11,affine_saa_mpc,affine_saa_mpc,75992.01281057917,"[1511974.5799147652, 1651844.4625578197, 1526539.7193791305, 1652068.3050941771, 1496368.6878303755, 1528858.5454073467]"
2025-12-12,affine_saa_mpc,affine_saa_mpc,26053.829931840097,"[1531643.238941098, 1666078.0524621215, 1545284.788460985, 1666388.208000132, 1516612.845466326, 1549085.0743549985]"
2025-12-13,affine_saa_mpc,affine_saa_mpc,26844.37149670977,"[1541957.9309553644, 1674962.5131231367, 1555909.1149218387, 1676638.5912532033, 1527070.1321827853, 1559514.2711824018]"
2025-12-14,affine_saa_mpc,affine_saa_mpc,78354.42280577592,"[1552804.9339733892, 1684892.697740932, 1566487.307744075, 1687125.4694562906, 1538001.7296973048, 1570335.5535206045]"
2025-12-15,affine_saa_mpc,affine_saa_mpc,77689.6171739225,"[1573758.444130007, 1703765.2931261992, 1586915.8876660566, 1706951.8276807694, 1559593.1021052033, 1591838.70568093]"
2025-12-16,affine_saa_mpc,affine_saa_mpc,77670.40486241253,"[1593612.9538252444, 1726211.0257330362, 1607302.0203421232, 1730673.5114016717, 1579974.832592281, 1612211.6192964795]"
2025-12-17,affine_saa_mpc,affine_saa_mpc,77542.0372489849,"[1613820.6944930102, 1743278.694434246, 1627054.8069495112, 1746594.203042077, 1600596.0168547516, 1632821.554020997]"
2025-12-18,affine_saa_mpc,affine_saa_mpc,76385.10248707641,"[1632972.5199721735, 1758768.7156154155, 1645509.9022748037, 1762487.361000763, 1620443.080445079, 1652482.1042620651]"
2025-12-19,affine_saa_mpc,affine_saa_mpc,26540.418364374375,"[1651482.800945754, 1777463.2545418916, 1664119.9842598021, 1781112.3430176582, 1639556.8889545435, 1671584.9873526793]"
2025-12-20,affine_saa_mpc,affine_saa_mpc,26481.42519606399,"[1661266.3366320336, 1787563.5306925618, 1673923.7999554956, 1792018.8602167, 1649750.2816912557, 1681759.9542065505]"
2025-12-21,affine_saa_mpc,affine_saa_mpc,77712.31397174214,"[1670607.1320363057, 1796908.4809274368, 1683834.7072670702, 1801761.3625061645, 1659613.9237695518, 1691545.7095764189]"
2025-12-22,affine_saa_mpc,affine_saa_mpc,78288.7296039895,"[1689035.963549782, 1813213.0373975337, 1702000.5960791663, 1818270.0637435857, 1678593.5420087702, 1710484.9018668653]"
2025-12-23,affine_saa_mpc,affine_saa_mpc,77592.41291569879,"[1708628.507209238, 1831588.4443446156, 1721631.966561422, 1836506.5279001081, 1698783.118722374, 1730462.884874843]"
2025-12-24,affine_saa_mpc,affine_saa_mpc,77090.73495984031,"[1727303.1196515942, 1848996.9634503457, 1740595.497837236, 1853645.8061847794, 1718067.0298571892, 1749593.740265544]"
2025-12-25,affine_saa_mpc,affine_saa_mpc,77226.5025351691,"[1744280.845981663, 1866095.2716509928, 1758619.2693690998, 1869483.076504482, 1735936.5670969584, 1767546.7347086577]"
2025-12-26,affine_saa_mpc,affine_saa_mpc,26523.743547294238,"[1761295.6460326137, 1882202.5851660937, 1776248.541515338, 1886803.2935647331, 1753850.786521376, 1785549.0933295672]"
2025-12-27,affine_saa_mpc,affine_saa_mpc,25893.624379413974,"[1770943.3764531994, 1891675.758537116, 1785896.8119851658, 1896925.3127780461, 1763982.7994247796, 1795555.6650024683]"
2025-12-28,affine_saa_mpc,affine_saa_mpc,76759.49573512358,"[1779321.0288604111, 1894177.9292547193, 1789309.8533579481, 1899158.2003483728, 1772982.759526835, 1803239.5920487565]"
2025-12-29,affine_saa_mpc,affine_saa_mpc,76672.60043941985,"[1794763.924850914, 1901767.3925250953, 1802610.745188368, 1904394.0833794659, 1789228.280694662, 1816619.3455538847]"
2025-12-30,affine_saa_mpc,affine_saa_mpc,74231.30570593572,"[1781557.011767234, 1880869.8050873184, 1789900.4930649847, 1884382.5188440797, 1775348.3483229708, 1801297.7165973624]"
2025-12-31,affine_saa_mpc,affine_saa_mpc,73372.42780895984,"[1757008.4394371628, 1859142.037818283, 1766944.6436613437, 1862117.5098619666, 1750850.7440276626, 1772616.53032959]"
