日期,1月固定候选,在线候选,在线当日费用_元,历史窗口内各候选费用_JSON
2025-06-28,affine_saa_mpc,affine_saa_mpc,21842.995822820274,"[1250116.412335485, 1497049.285185383, 1290989.5130932594, 1499560.263610232, 1240089.1097287694, 1251906.7547735306]"
2025-06-29,affine_saa_mpc,affine_saa_mpc,50620.189989734004,"[1254834.9644032337, 1504022.8470520696, 1295772.7346493981, 1505858.787183976, 1244626.791471066, 1256468.5979971583]"
2025-06-30,affine_saa_mpc,affine_saa_mpc,51388.130402002855,"[1251803.3248472167, 1487270.1613494554, 1284699.5964582479, 1488823.8066948398, 1238886.9111484361, 1250099.7607392096]"
2025-07-01,affine_saa_mpc,affine_saa_mpc,59999.65889059811,"[1251399.6418750528, 1480782.5781249986, 1276735.1401300782, 1483117.41152219, 1236251.607086727, 1246569.3298520064]"
2025-07-02,affine_saa_mpc,affine_saa_mpc,55435.24788344173,"[1260674.9218979261, 1486424.5203891261, 1286154.996481817, 1485691.5318531052, 1244787.0417165372, 1255701.5396868284]"
2025-07-03,affine_saa_mpc,affine_saa_mpc,60669.12070056879,"[1263102.8238202713, 1488508.5502093213, 1291435.0926609505, 1485068.5360473078, 1247882.6006773997, 1259396.3030442968]"
2025-07-04,affine_saa_mpc,affine_saa_mpc,34270.10402439846,"[1270428.5529356236, 1497344.176148419, 1299889.7778405335, 1492362.2737009812, 1256049.6886015697, 1266688.652189411]"
2025-07-05,affine_saa_mpc,affine_saa_mpc,31670.79955378308,"[1279793.1975623427, 1496949.1757203252, 1307386.754208169, 1494710.228421815, 1266847.1475682457, 1277014.5593749646]"
2025-07-06,affine_saa_mpc,affine_saa_mpc,61949.833614726995,"[1285258.5836355963, 1503898.7893212861, 1316666.7644865096, 1503522.508067952, 1274285.7333990592, 1285302.1095000072]"
2025-07-07,affine_saa_mpc,affine_saa_mpc,51885.92461381927,"[1297028.9688696484, 1522845.0822992865, 1333274.891292627, 1519689.160254702, 1287260.6305176693, 1299381.795284935]"
2025-07-08,affine_saa_mpc,affine_saa_mpc,59137.39249099499,"[1294714.2232474193, 1524857.9724071734, 1334584.6260936144, 1520440.0143804522, 1284351.2829608098, 1299573.3769733629]"
2025-07-09,affine_saa_mpc,affine_saa_mpc,58340.762749183545,"[1301898.9976292648, 1531257.392565473, 1341470.703819303, 1525819.1037926127, 1291636.0326438434, 1306485.1973351631]"
2025-07-10,affine_saa_mpc,affine_saa_mpc,55860.16118493315,"[1303192.9119538937, 1530315.8074644068, 1342325.6198943213, 1523369.2972806762, 1292763.4778888724, 1307721.6345877736]"
2025-07-11,affine_saa_mpc,affine_saa_mpc,30825.15861263031,"[1304732.1418281822, 1532498.5343224243, 1344094.9281320933, 1526100.1909536796, 1293873.6461996878, 1308876.3444795927]"
2025-07-12,affine_saa_mpc,affine_saa_mpc,29674.295261391133,"[1310872.467382256, 1539561.187970772, 1350615.3456383916, 1534739.7736397213, 1300405.3396507981, 1315408.0379307033]"
2025-07-13,affine_saa_mpc,affine_saa_mpc,57099.702732702994,"[1315343.1040958941, 1542847.3592373263, 1355939.694465905, 1537221.3678318036, 1305395.0143826108, 1320428.7469861824]"
2025-07-14,affine_saa_mpc,affine_saa_mpc,55510.69670742209,"[1320556.5465682212, 1550573.44504239, 1360675.5511275632, 1545124.879768028, 1309959.1835720423, 1324607.1769902012]"
2025-07-15,affine_saa_mpc,affine_saa_mpc,56291.138225221934,"[1322426.9899975748, 1553087.0312303496, 1362414.1297220434, 1546785.7903943034, 1311917.1139285734, 1326561.2935234043]"
2025-07-16,affine_saa_mpc,affine_saa_mpc,56048.52536416254,"[1324513.3732037717, 1558091.8990879848, 1364341.9552505075, 1551459.0253801793, 1314056.8071934332, 1329013.982160601]"
2025-07-17,affine_saa_mpc,affine_saa_mpc,55306.64151414018,"[1326964.4161324792, 1562860.453954016, 1366330.6115704798, 1555406.6286266486, 1316582.4517211993, 1331439.6197742706]"
2025-07-18,affine_saa_mpc,affine_saa_mpc,30744.362327570234,"[1329833.4302489553, 1568828.974266086, 1368753.5191867827, 1559379.832133369, 1319456.7411046417, 1333668.8550112413]"
2025-07-19,affine_saa_mpc,affine_saa_mpc,30863.68198559242,"[1337635.375792338, 1581251.576605249, 1376829.3164698314, 1572291.275276667, 1326927.1885400838, 1341144.1606934026]"
2025-07-20,affine_saa_mpc,affine_saa_mpc,57152.098580987535,"[1345745.1400870597, 1588642.3083502532, 1384788.3074235413, 1580819.0868023224, 1334813.6292639216, 1349237.0768370081]"
2025-07-21,affine_saa_mpc,affine_saa_mpc,58518.89338607436,"[1354022.5988200312, 1595853.7568317198, 1392200.88213334, 1585446.1819833019, 1343281.3271319808, 1357584.1644107178]"
2025-07-22,affine_saa_mpc,affine_saa_mpc,56802.24242037284,"[1362917.0844123822, 1600900.8404581265, 1400242.0881368422, 1589635.442609905, 1351376.2649816214, 1365661.248924972]"
2025-07-23,affine_saa_mpc,affine_saa_mpc,60238.307744641286,"[1362649.6455104284, 1604540.6628306173, 1399197.2420753168, 1591478.8052503392, 1350697.1100901943, 1364824.7939785277]"
2025-07-24,affine_saa_mpc,affine_saa_mpc,59952.84278668722,"[1372037.1530972202, 1611099.7654831954, 1407630.2948896876, 1598944.2706394412, 1359966.7415404024, 1374141.6455213355]"
2025-07-25,affine_saa_mpc,affine_saa_mpc,28453.576508090933,"[1382178.203738564, 1618509.3948219742, 1417447.9993740397, 1605072.556276666, 1370153.808059431, 1384076.4529369315]"
2025-07-26,affine_saa_mpc,affine_saa_mpc,29564.68822275842,"[1388538.524023946, 1615892.297074075, 1423706.705277684, 1603106.3186123422, 1376552.486078693, 1390459.995518423]"
2025-07-27,affine_saa_mpc,affine_saa_mpc,56112.70231029715,"[1396616.0273720399, 1621072.8419166189, 1431351.3156719569, 1609387.6464367902, 1384274.1784786314, 1398178.414190357]"
2025-07-28,affine_saa_mpc,affine_saa_mpc,58244.07760804889,"[1402008.9173133064, 1628824.4015968158, 1436333.459586786, 1616545.2279000923, 1389766.6907991944, 1403416.4615758082]"
2025-07-29,affine_saa_mpc,affine_saa_mpc,57280.2251174343,"[1408773.5697773003, 1637178.2240315487, 1443221.318144805, 1621917.299601614, 1396622.6380052406, 1410151.7588944521]"
2025-07-30,affine_saa_mpc,affine_saa_mpc,54029.20593743019,"[1407007.9145236318, 1633401.0598834942, 1434901.0770678492, 1619488.7064332992, 1393903.2042320766, 1405432.6502506633]"
2025-07-31,affine_saa_mpc,affine_saa_mpc,52972.60012519815,"[1407227.1614432952, 1628120.4838779243, 1428332.2161317244, 1616857.5731699576, 1392497.1622860655, 1402472.3518821003]"
2025-08-01,affine_saa_mpc,affine_saa_mpc,26047.9318221891,"[1402387.4908032161, 1623046.7604594587, 1416356.9894320432, 1611105.7201158102, 1384800.6417106949, 1394147.551962083]"
2025-08-02,affine_saa_mpc,affine_saa_mpc,26589.796228536223,"[1395929.6301193812, 1614833.570380411, 1406418.0295445798, 1600215.0150780706, 1376578.4695084854, 1385335.630039784]"
2025-08-03,affine_saa_mpc,affine_saa_mpc,45676.71266669688,"[1393041.1453727786, 1605015.1128559832, 1398108.1124723377, 1589516.642940091, 1371497.4661832384, 1379090.5712189581]"
2025-08-04,affine_saa_mpc,affine_saa_mpc,47551.4326102826,"[1379033.1463567195, 1583451.6145734547, 1378364.9838698294, 1568353.9918594807, 1355224.3452352083, 1362222.2728852604]"
2025-08-05,affine_saa_mpc,affine_saa_mpc,46978.81594773175,"[1374993.76891542, 1579460.6911476883, 1371342.272772578, 1562978.1821146444, 1350889.8532316715, 1355152.2474958862]"
2025-08-06,affine_saa_mpc,affine_saa_mpc,50507.04744105654,"[1363605.0616469202, 1566031.135434319, 1359432.5164434712, 1548525.807642559, 1338731.276688408, 1343317.9990326026]"
2025-08-07,affine_saa_mpc,affine_saa_mpc,48931.884164512114,"[1356573.4178938146, 1557707.906063148, 1352148.024549615, 1540391.6123116512, 1330897.5613802813, 1335806.891296422]"
2025-08-08,affine_saa_mpc,affine_saa_mpc,24507.235427479078,"[1350869.5827646204, 1545988.971500141, 1345710.4014942925, 1526402.0984234777, 1323969.2843598602, 1329005.4584034793]"
2025-08-09,affine_saa_mpc,affine_saa_mpc,24229.328146487213,"[1345043.762294589, 1538712.8198795852, 1339492.4607238015, 1517304.3429680893, 1317651.361174709, 1322734.4111136638]"
2025-08-10,affine_saa_mpc,affine_saa_mpc,47623.206449973186,"[1340230.9912828805, 1531381.5020731564, 1334774.2319056804, 1509635.850913681, 1312206.3940598052, 1317529.0256159876]"
2025-08-11,affine_saa_mpc,affine_saa_mpc,47516.36669177209,"[1331397.3190797642, 1520046.2734330883, 1324625.965909459, 1495892.2360667724, 1302729.8977770754, 1308136.87238522]"
2025-08-12,affine_saa_mpc,affine_saa_mpc,49360.71076774417,"[1324568.2336655995, 1511692.6454479767, 1317142.638367036, 1486735.6205787994, 1294735.5677614254, 1300706.3050724855]"
2025-08-13,affine_saa_mpc,affine_saa_mpc,45844.260337332846,"[1318483.3697063425, 1504187.0088828423, 1310612.8298617308, 1476236.514719613, 1287805.1403039477, 1294194.803211892]"
2025-08-14,affine_saa_mpc,affine_saa_mpc,47983.77098148591,"[1309495.4527644957, 1493293.37584284, 1301385.4726630757, 1464216.9718937962, 1277600.8752771178, 1284801.7963609814]"
2025-08-15,affine_saa_mpc,affine_saa_mpc,24468.902140654765,"[1303608.5621055397, 1485171.0354896162, 1295001.2151275235, 1455478.4947831451, 1270278.0047444636, 1278372.5999675146]"
2025-08-16,affine_saa_mpc,affine_saa_mpc,25430.35082103659,"[1297406.216036913, 1476624.9082307958, 1289024.320713526, 1446734.4176136823, 1264002.5445575484, 1272607.0772939378]"
2025-08-17,affine_saa_mpc,affine_saa_mpc,47465.641739869425,"[1291963.7631935803, 1472577.956357333, 1284238.2896734579, 1442314.9477422195, 1258569.2133929925, 1267807.5604284923]"
2025-08-18,affine_saa_mpc,affine_saa_mpc,47218.95081096816,"[1283679.4793299546, 1461222.9961049126, 1275088.896997777, 1430828.7197918931, 1248882.7565518746, 1258745.4427239264]"
2025-08-19,affine_saa_mpc,affine_saa_mpc,47007.72072568249,"[1273465.398588032, 1453962.9175753274, 1264080.1704465311, 1421281.5297767983, 1237582.8139767682, 1247652.9272027973]"
2025-08-20,affine_saa_mpc,affine_saa_mpc,50659.63156445639,"[1264733.9853881926, 1440410.1497182476, 1255013.7890819102, 1406841.8111109585, 1227788.292282078, 1238251.5337752046]"
2025-08-21,affine_saa_mpc,affine_saa_mpc,47909.62981946464,"[1256253.787384543, 1437602.9616862927, 1246523.7285580426, 1399751.0184184466, 1218209.6161018927, 1229566.5883195042]"
2025-08-22,affine_saa_mpc,affine_saa_mpc,24640.798176700468,"[1244711.052812504, 1426955.2357871544, 1235154.2953605528, 1386304.194563234, 1206166.4031346703, 1217747.1571262574]"
2025-08-23,affine_saa_mpc,affine_saa_mpc,24669.042170799614,"[1241299.7429609408, 1425699.3709376112, 1233278.3035487111, 1385024.7265361582, 1202353.6248032795, 1214631.40168977]"
2025-08-24,affine_saa_mpc,affine_saa_mpc,47332.164980211775,"[1236309.8168936775, 1422540.0249268783, 1228717.1434035334, 1381420.4942351128, 1197457.978751321, 1209758.6671588449]"
2025-08-25,affine_saa_mpc,affine_saa_mpc,55516.68139108676,"[1227664.415394902, 1409820.805664819, 1219882.7338851227, 1367564.1191003956, 1188677.4414212354, 1200880.919866872]"
2025-08-26,affine_saa_mpc,affine_saa_mpc,47966.05716131642,"[1225636.3124847405, 1404482.5889510254, 1216922.959311008, 1362127.290168253, 1185950.0452042732, 1198255.348256639]"
2025-08-27,affine_saa_mpc,affine_saa_mpc,50193.66667726314,"[1216290.3022296145, 1389556.6686964391, 1207278.7955753556, 1347156.338610439, 1176635.8772481557, 1188859.6373135303]"
2025-08-28,affine_saa_mpc,affine_saa_mpc,50136.56663253058,"[1212611.738292272, 1381162.5660054488, 1201709.2882298538, 1338135.6710760044, 1172800.3379879885, 1185109.0172497174]"
2025-08-29,affine_saa_mpc,affine_saa_mpc,26489.251912014064,"[1210040.6293499912, 1371441.6690659726, 1199039.6016678913, 1327832.0593722938, 1169964.304495321, 1182833.3042515824]"
2025-08-30,affine_saa_mpc,affine_saa_mpc,25410.575997532866,"[1210402.5518060967, 1369575.2571061277, 1199135.9445212276, 1326123.7131960425, 1170405.624585146, 1183269.9347711627]"
2025-08-31,affine_saa_mpc,affine_saa_mpc,47702.76172917333,"[1208640.3814561027, 1366559.481553761, 1197975.1182010313, 1322783.3458815992, 1169226.4043541425, 1182119.5718925777]"
2025-09-01,affine_saa_mpc,affine_saa_mpc,50109.492674459514,"[1210587.2675243989, 1371115.1684449934, 1200589.5103635383, 1326972.0577737282, 1171252.453416619, 1184075.388853047]"
2025-09-02,affine_saa_mpc,affine_saa_mpc,45007.80109713573,"[1213139.175545421, 1364703.4345823263, 1201531.0930284362, 1320642.7672785297, 1173810.5134807958, 1186115.596366371]"
2025-09-03,affine_saa_mpc,affine_saa_mpc,46106.89005216047,"[1210840.2296480562, 1365536.6087247976, 1198885.4757232503, 1320776.4103239137, 1171839.4986301998, 1183680.9878986904]"
2025-09-04,affine_saa_mpc,affine_saa_mpc,46043.42199692783,"[1206817.8400269798, 1359227.242043665, 1193818.3098902027, 1313737.4501375067, 1167439.3412413038, 1178721.9049493405]"
2025-09-05,affine_saa_mpc,affine_saa_mpc,22588.1211110336,"[1203292.9394287304, 1358886.098011163, 1189475.0462255138, 1314102.1954012003, 1164550.8790737195, 1175566.8269300237]"
2025-09-06,affine_saa_mpc,affine_saa_mpc,23325.687045979284,"[1201474.014943613, 1358291.803247305, 1187668.0039967233, 1314177.4603543275, 1162631.7647572742, 1173611.6292123927]"
2025-09-07,affine_saa_mpc,affine_saa_mpc,44088.3011771109,"[1200656.8864512853, 1357579.1348596122, 1185836.4657746956, 1313654.8076599587, 1161728.123656766, 1172437.2646163234]"
2025-09-08,affine_saa_mpc,affine_saa_mpc,41701.28298409775,"[1197204.7653871, 1353065.5639330698, 1182429.4223145628, 1310712.3626278946, 1158193.218383904, 1168765.2694745285]"
2025-09-09,affine_saa_mpc,affine_saa_mpc,38580.681027459024,"[1190828.4426974459, 1352262.4973779942, 1177382.5259080718, 1308150.8066592733, 1152378.1346762297, 1162672.009297794]"
2025-09-10,affine_saa_mpc,affine_saa_mpc,42897.859693937724,"[1179157.648248622, 1343081.4739984253, 1167058.3737476878, 1298419.4398008313, 1141598.1049359443, 1151981.7858137581]"
2025-09-11,affine_saa_mpc,affine_saa_mpc,40693.0278803554,"[1175465.1088894724, 1341922.2633965618, 1163737.337366869, 1299389.5186906783, 1138651.7042925493, 1149083.317687317]"
2025-09-12,affine_saa_mpc,affine_saa_mpc,18615.20371367888,"[1167107.948058251, 1335172.340185548, 1156252.019284224, 1294222.963251603, 1131360.9611914188, 1141132.3862191145]"
2025-09-13,affine_saa_mpc,affine_saa_mpc,18400.392507920493,"[1160847.0539651173, 1327190.2083699426, 1150052.9890951912, 1285611.3083037708, 1125507.2627644432, 1135259.342677237]"
2025-09-14,affine_saa_mpc,affine_saa_mpc,44117.85012612051,"[1153666.1584767269, 1324020.9535852438, 1143630.3215403557, 1282711.3404304136, 1118477.3044513268, 1127742.6156840504]"
2025-09-15,affine_saa_mpc,affine_saa_mpc,40704.95207496133,"[1149000.1040538207, 1327437.9756534598, 1141556.2920926868, 1286673.91829695, 1115129.5128375778, 1125272.5295663045]"
2025-09-16,affine_saa_mpc,affine_saa_mpc,44112.68549094675,"[1139611.7903569855, 1320432.217659716, 1136075.552574194, 1281772.3950567287, 1108615.514101571, 1120149.5734831798]"
2025-09-17,affine_saa_mpc,affine_saa_mpc,42835.65917291268,"[1135666.8134202242, 1318858.370487748, 1133787.3624666338, 1283804.871270987, 1105720.4788668354, 1117614.4455646055]"
2025-09-18,affine_saa_mpc,affine_saa_mpc,41974.478375115155,"[1126830.748496193, 1311301.6845273762, 1125631.885795321, 1278390.0551761237, 1097896.5064752914, 1109582.0411339388]"
2025-09-19,affine_saa_mpc,affine_saa_mpc,18947.70343339208,"[1121042.7485887732, 1311982.6026247577, 1120565.0193960264, 1280142.4704442206, 1091961.355030942, 1104729.327419542]"
2025-09-20,affine_saa_mpc,affine_saa_mpc,18969.269200885712,"[1114959.35446515, 1306959.9757165438, 1113400.4354297344, 1275424.365599204, 1086268.2602876336, 1098613.0566740576]"
2025-09-21,affine_saa_mpc,affine_saa_mpc,43145.82357140622,"[1108893.6023550758, 1304137.4479270857, 1108630.6140342322, 1272779.703252442, 1080568.4873177197, 1093409.0736072385]"
2025-09-22,affine_saa_mpc,affine_saa_mpc,44839.61443376567,"[1104606.1242465847, 1302430.5731114086, 1104820.8427560278, 1272927.9024599383, 1076382.1459089143, 1089953.5936343353]"
2025-09-23,affine_saa_mpc,affine_saa_mpc,44885.92518073357,"[1092708.4356439095, 1296397.2398699329, 1095757.3914232976, 1267863.971385102, 1065705.078951593, 1080070.8902739647]"
2025-09-24,affine_saa_mpc,affine_saa_mpc,42587.57184322477,"[1089463.0376342689, 1297167.0688753882, 1092917.6761664972, 1270335.6997247315, 1062624.9469710102, 1077213.8352514203]"
2025-09-25,affine_saa_mpc,affine_saa_mpc,44010.22651203259,"[1080774.5482978104, 1294145.5451857815, 1086901.8726854424, 1267681.2761356696, 1055018.852136972, 1070471.3605675858]"
2025-09-26,affine_saa_mpc,affine_saa_mpc,19282.469808313283,"[1073557.4107362973, 1291550.8796590809, 1080423.472020436, 1265374.7302436405, 1048892.512016474, 1063584.9799145302]"
2025-09-27,affine_saa_mpc,affine_saa_mpc,19700.295754199047,"[1066130.2231920012, 1287152.559908308, 1073698.4782667675, 1261655.9260128187, 1041685.7299127731, 1056867.2902864562]"
2025-09-28,affine_saa_mpc,affine_saa_mpc,44960.94230812017,"[1059819.4962246628, 1283134.5270666033, 1068910.5333714937, 1259675.0368480626, 1035975.4496694392, 1052378.8810677615]"
2025-09-29,affine_saa_mpc,affine_saa_mpc,45316.7850065696,"[1056370.1362128402, 1279920.30671228, 1065503.726072456, 1257819.5594814545, 1033233.6302483861, 1049406.9646857947]"
2025-09-30,affine_saa_mpc,affine_saa_mpc,47175.57474468811,"[1050902.344550875, 1281868.259953094, 1062960.005019018, 1259102.0873771512, 1028440.9225804962, 1045592.5330743404]"
2025-10-01,affine_saa_mpc,affine_saa_mpc,41657.78735573136,"[1052468.2142672061, 1285727.0659353733, 1065938.2444512136, 1263542.052394156, 1030608.6962280486, 1048647.6949026424]"
2025-10-02,affine_saa_mpc,affine_saa_mpc,44477.44820901264,"[1047312.8749115427, 1281477.5915965224, 1061316.4411004686, 1260398.2675163138, 1026159.5935316195, 1044225.5615827134]"
2025-10-03,affine_saa_mpc,affine_saa_mpc,17854.719755322818,"[1045558.0923491054, 1277620.0547348957, 1059936.1514933454, 1256126.8435424655, 1024593.6197437043, 1042833.1384774322]"
2025-10-04,affine_saa_mpc,affine_saa_mpc,19820.721322109268,"[1040503.5321629697, 1273168.0334357882, 1055161.3741398868, 1251105.844075594, 1019860.2183879935, 1038164.5313527364]"
2025-10-05,affine_saa_mpc,affine_saa_mpc,43801.93072244871,"[1036992.8562181116, 1271251.0434046134, 1051634.5588018089, 1250329.9983801066, 1016355.2526641234, 1034659.5656288663]"
2025-10-06,affine_saa_mpc,affine_saa_mpc,41490.02632517372,"[1036063.4170840796, 1270496.2077861074, 1051191.8137663605, 1249371.0307400578, 1016068.8822094613, 1034427.2345333621]"
2025-10-07,affine_saa_mpc,affine_saa_mpc,42916.774588461674,"[1035829.5918440843, 1262650.4217446998, 1049549.4668999133, 1242813.0538266376, 1015857.6255505373, 1034204.8791889417]"
2025-10-08,affine_saa_mpc,affine_saa_mpc,38568.47530294134,"[1040984.9253669239, 1262571.8671024637, 1052416.1544450438, 1245289.9524190133, 1020193.7191115399, 1037706.2929925901]"
2025-10-09,affine_saa_mpc,affine_saa_mpc,41787.53861481802,"[1036139.6703953439, 1257089.0635107842, 1048972.5341630674, 1238698.6257345763, 1015864.3347205436, 1033156.8211740544]"
2025-10-10,affine_saa_mpc,affine_saa_mpc,16948.84699342738,"[1036903.3783230938, 1256752.748699302, 1050070.48818101, 1237384.0312256478, 1016958.8454550061, 1035080.3036630889]"
2025-10-11,affine_saa_mpc,affine_saa_mpc,17081.041200577798,"[1035109.492754242, 1257361.3366206957, 1049052.1791516123, 1239219.8438657736, 1015292.4887347547, 1033314.9015150683]"
2025-10-12,affine_saa_mpc,affine_saa_mpc,40989.98424087267,"[1033788.0399618497, 1253093.9108401053, 1047271.9179730086, 1235228.7025743509, 1013973.137427412, 1032276.2796815699]"
2025-10-13,affine_saa_mpc,affine_saa_mpc,41071.87504397183,"[1031013.8148605381, 1247495.9168745878, 1043683.4288370641, 1229091.8677493746, 1010845.2715421641, 1028531.3001373342]"
2025-10-14,affine_saa_mpc,affine_saa_mpc,42948.81146166228,"[1032710.6897170162, 1247548.1219913035, 1044133.2191748868, 1229696.518350502, 1011212.1945111746, 1028305.4762112999]"
2025-10-15,affine_saa_mpc,affine_saa_mpc,44095.43636563633,"[1031154.096061209, 1245742.5665675895, 1043366.7997403455, 1226953.0045419105, 1010048.3204818901, 1027495.9432639263]"
2025-10-16,affine_saa_mpc,affine_saa_mpc,43913.77805252648,"[1032219.2649000948, 1243275.194320855, 1044080.2197548882, 1225134.4068902517, 1011308.0976746138, 1028427.1195226812]"
2025-10-17,affine_saa_mpc,affine_saa_mpc,17825.699817699817,"[1033158.4354948238, 1241000.5103420042, 1044972.7791621942, 1224817.873512601, 1013247.3973520251, 1029952.7368896744]"
2025-10-18,affine_saa_mpc,affine_saa_mpc,17802.29361036841,"[1031306.5409006414, 1237549.264185612, 1043823.7343387651, 1221531.6002468013, 1012125.393736333, 1029432.6641327357]"
2025-10-19,affine_saa_mpc,affine_saa_mpc,44704.98693200591,"[1030206.399018634, 1234677.6226943454, 1041980.2133087962, 1219303.0914757724, 1010958.4181458156, 1028319.275909624]"
2025-10-20,affine_saa_mpc,affine_saa_mpc,46844.76131762102,"[1031400.5125044073, 1235230.2859296175, 1043628.6027367208, 1218801.8370118253, 1012517.5815064153, 1029767.0393356669]"
2025-10-21,affine_saa_mpc,affine_saa_mpc,46543.576849383375,"[1033804.126486293, 1232835.2472334735, 1044088.0676685536, 1217281.036386533, 1014522.7283902706, 1030839.2401239944]"
2025-10-22,affine_saa_mpc,affine_saa_mpc,45255.742934683156,"[1035041.6779745345, 1233693.6958277053, 1045908.2676655469, 1218266.3459831146, 1016180.3800589204, 1032730.538426703]"
2025-10-23,affine_saa_mpc,affine_saa_mpc,48082.88952196587,"[1037551.8600249148, 1235298.960477138, 1047520.4444675749, 1220734.8855093513, 1018848.5511503787, 1034649.3383669212]"
2025-10-24,affine_saa_mpc,affine_saa_mpc,17783.958447754234,"[1041887.0560381326, 1236326.1356044973, 1051397.5041928736, 1224364.0086699915, 1022921.214160312, 1039005.6485814739]"
2025-10-25,affine_saa_mpc,affine_saa_mpc,17804.833885957836,"[1040154.9132951995, 1234837.3893804161, 1050195.5871302353, 1222220.576111555, 1021422.702799753, 1037640.773315579]"
2025-10-26,affine_saa_mpc,affine_saa_mpc,46206.05891099408,"[1038455.6772510037, 1233216.697629828, 1047656.1359850758, 1218320.753838843, 1019527.2409315119, 1035208.6981638866]"
2025-10-27,affine_saa_mpc,affine_saa_mpc,45633.921312658036,"[1039393.4504181709, 1229981.0019037463, 1048428.9436880535, 1216256.9554838499, 1020772.3575343858, 1036314.7003721469]"
2025-10-28,affine_saa_mpc,affine_saa_mpc,45505.48693198008,"[1039893.6548656918, 1228473.9987434489, 1046209.4199242286, 1216985.534687548, 1021089.4938404743, 1035725.4816723476]"
2025-10-29,affine_saa_mpc,affine_saa_mpc,48612.93549642975,"[1038329.3136969616, 1223981.454385188, 1044436.116118364, 1213621.696326428, 1019419.4060277662, 1033676.2807355648]"
2025-10-30,affine_saa_mpc,affine_saa_mpc,44611.29981052074,"[1044856.6175106602, 1232505.5360935405, 1051986.3209473346, 1221893.9937410287, 1026374.5541684646, 1040832.7067778384]"
2025-10-31,affine_saa_mpc,affine_saa_mpc,19365.647644057688,"[1044780.156396242, 1234400.1145690756, 1052614.700496469, 1224763.9397190255, 1026508.4057699727, 1041332.256860682]"
2025-11-01,affine_saa_mpc,affine_saa_mpc,18796.762577843943,"[1046098.2549125503, 1235817.1198951378, 1054025.8487507275, 1226445.4414635294, 1028019.3336587076, 1042794.3113926656]"
2025-11-02,affine_saa_mpc,affine_saa_mpc,48317.486818437246,"[1044571.1305709621, 1235923.0247552008, 1053273.141013793, 1226186.9627812824, 1026995.3749144422, 1041784.476012258]"
2025-11-03,affine_saa_mpc,affine_saa_mpc,49724.321877226816,"[1049730.5010302162, 1240872.3673298059, 1059340.526115848, 1231506.7850558145, 1031510.9310104307, 1047534.6684631085]"
2025-11-04,affine_saa_mpc,affine_saa_mpc,46927.85307974421,"[1057489.2371122648, 1248090.1681025336, 1067477.7912967366, 1239262.985058506, 1039745.2265624837, 1055798.653866768]"
2025-11-05,affine_saa_mpc,affine_saa_mpc,50523.21004286637,"[1060771.1226565943, 1252420.7047801525, 1072463.3627915508, 1243386.451288821, 1043756.3050537664, 1060392.328450727]"
2025-11-06,affine_saa_mpc,affine_saa_mpc,49580.70015003849,"[1072770.6818997585, 1261497.8877322292, 1083045.4411094042, 1253411.1991876487, 1055711.0397936914, 1071933.0578119198]"
2025-11-07,affine_saa_mpc,affine_saa_mpc,19073.88373329145,"[1080528.6900165658, 1268621.9035835182, 1090907.4355748794, 1261813.898100188, 1063504.201328912, 1079259.2066202767]"
2025-11-08,affine_saa_mpc,affine_saa_mpc,19315.254408158773,"[1082823.84047464, 1268108.323041243, 1092286.8857308442, 1260853.4540276, 1065629.238068776, 1081123.3661266048]"
2025-11-09,affine_saa_mpc,affine_saa_mpc,50143.98071511283,"[1085397.2986506722, 1269302.15648349, 1093769.6232034334, 1260584.6709002454, 1067863.4512763568, 1082761.8457238593]"
2025-11-10,affine_saa_mpc,affine_saa_mpc,52034.71170420004,"[1094286.0566108718, 1274028.9892179084, 1101715.772885776, 1266975.1581049536, 1077017.447750597, 1091124.4304942428]"
2025-11-11,affine_saa_mpc,affine_saa_mpc,51089.83156902215,"[1105233.7573375432, 1281364.770099224, 1111717.7667928229, 1274243.0637931325, 1087980.2844108252, 1101895.4931992777]"
2025-11-12,affine_saa_mpc,affine_saa_mpc,50649.9494445839,"[1113870.6153808404, 1285756.5016870315, 1118238.5441730388, 1278138.498006481, 1096121.3045181853, 1109164.5238398365]"
2025-11-13,affine_saa_mpc,affine_saa_mpc,50405.48228017328,"[1120306.9973510033, 1290025.85992211, 1124901.5393794577, 1281720.3867890823, 1102675.8175971326, 1115487.393594533]"
2025-11-14,affine_saa_mpc,affine_saa_mpc,19809.068595082794,"[1126641.5967550224, 1294595.4707383642, 1132608.8546354522, 1286091.4702880052, 1109167.5218247795, 1122315.7154537847]"
2025-11-15,affine_saa_mpc,affine_saa_mpc,20982.500031908145,"[1129402.669715388, 1298160.1339809713, 1134049.4500870474, 1288850.318258713, 1111150.8906021623, 1123473.5455796581]"
2025-11-16,affine_saa_mpc,affine_saa_mpc,51345.070591666605,"[1133061.6539921265, 1301014.4791182687, 1137014.9030210036, 1289716.1686812113, 1114331.097023702, 1126108.8076380554]"
2025-11-17,affine_saa_mpc,affine_saa_mpc,51697.466955470285,"[1140052.905991516, 1307810.2517611978, 1143581.2307533799, 1296955.8314646776, 1120971.1806833628, 1132466.0420245554]"
2025-11-18,affine_saa_mpc,affine_saa_mpc,51736.93609160315,"[1145525.0433022762, 1312820.5441719694, 1148495.9622875466, 1301447.4299050828, 1125823.8863212122, 1137394.294461515]"
