date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,planned_energy,adjusted_energy,spill_energy,projection_count,projection_total_kwh,projection_max_kwh
2025-07-27,67237.30538772022,0.0,0.0,2.8364954829385168e-11,67237.30538772025,6.128431095930864e-12,89078.24032052563,89078.24032052563,11610.535356969449,0,0.0,0.0
2025-07-28,67595.64848988998,0.0,0.0,7.334755798560355e-11,67595.64848989005,1.4139661663747916e-11,88869.97701536486,88869.97701536486,7395.262708302792,0,0.0,0.0
2025-07-29,68874.33695861168,0.0,0.0,6.71757844905585e-11,68874.33695861173,1.4268586312482512e-11,91583.46383169122,91583.46383169122,11752.992128258726,0,0.0,0.0
2025-07-30,69536.91902418269,0.0,0.0,3.803340931085586e-11,69536.91902418273,8.355982572538778e-12,91418.27895755779,91418.27895755779,14017.141177306075,0,0.0,0.0
2025-07-31,65545.97983828488,0.0,0.0,4.953388454964624e-11,65545.97983828493,1.0821565865626326e-11,87863.39550092653,87863.39550092653,9614.915859257451,0,0.0,0.0
2025-08-01,26178.969245407367,0.0,0.0,2.0666018230031115e-11,26178.969245407385,6.259881502046483e-12,45421.70839760962,45421.70839760962,21159.325330462896,0,0.0,0.0
2025-08-02,25335.507383004147,0.0,0.0,2.626413220241375e-11,25335.507383004173,7.73070496506989e-12,44928.89458621322,44928.89458621322,20574.953627580915,0,0.0,0.0
2025-08-03,58930.72762637254,0.0,0.0,301.24916060507013,59231.97678697761,79.54825117913936,81826.08133304607,81826.08133304607,15937.403623948012,0,0.0,0.0
2025-08-04,58477.28582655484,0.0,0.0,4.77067896298422e-11,58477.28582655489,1.1082690321018163e-11,79978.30307181319,79978.30307181319,11246.571032776683,0,0.0,0.0
2025-08-05,56923.19082410816,0.0,0.0,3.228414868772234e-11,56923.190824108184,8.327560863108374e-12,78431.4521621009,78431.4521621009,9481.606542599697,0,0.0,0.0
2025-08-06,56747.08495313988,0.0,0.0,75.99245333340315,56823.07740647328,26.213333333348338,76751.83273717859,76751.83273717859,5167.266408297995,0,0.0,0.0
2025-08-07,55241.45955074695,0.0,0.0,4.360596506103321e-11,55241.45955074699,1.0750511592050316e-11,75575.75326874972,75575.75326874972,8420.239245863422,0,0.0,0.0
2025-08-08,23370.32655430583,0.0,0.0,3.1461355298745275e-11,23370.32655430586,7.483791364393255e-12,41979.73192858115,41979.73192858115,22976.687309565074,0,0.0,0.0
