problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
4,140026,6,0,4,16,16,1,7308.368912,456.773057,30416.8445637,193,168,4,0,40,0.0153542,upper_bound_16
4,140027,6,0,4,14,14,1,10396.929167,742.637797643,41159.6458512,275,243,159,3,30,0.0116408,convex_mesh_per_channel
4,140028,6,0,4,13,13,1,10011.79391,770.137993077,38583.9694132,320,276,118,4,26,0.010338,convex_mesh_per_channel
4,140029,6,0,4,10,10,1,7552.319453,755.2319453,27881.5972623,324,291,5,1,28,0.0111589,convex_mesh_per_channel
4,140030,6,0,4,10,10,1,8228.211633,822.8211633,31381.0581298,297,264,51,2,24,0.0110689,convex_mesh_per_channel
4,140031,6,0,4,11,11,1,7733.411905,703.037445909,29967.0595297,283,258,4,0,30,0.0112024,convex_mesh_per_channel
4,140032,6,0,4,15,15,1,9742.628868,649.5085912,39578.144339,280,247,35,3,35,0.0129151,convex_mesh_per_channel
4,140033,6,0,4,10,10,1,8491.706888,849.1706888,33298.534449,301,265,4,1,24,0.0107577,convex_mesh_per_channel
4,140034,6,0,4,13,13,1,9124.960897,701.920069,35914.8044279,284,250,69,3,31,0.0129729,convex_mesh_per_channel
4,140035,6,0,4,16,16,1,7600.236029,475.014751812,31471.1801482,179,148,61,3,37,0.0202273,upper_bound_16
4,140036,6,0,4,14,14,1,7878.550357,562.753596929,30012.7518042,295,265,22,3,39,0.0109605,convex_mesh_per_channel
4,140037,6,0,4,10,10,1,8237.235941,823.7235941,30671.1797171,344,315,6,2,25,0.0094692,convex_mesh_per_channel
4,140038,6,0,4,10,10,1,7436.841338,743.6841338,27714.2066911,310,291,1,0,22,0.00922,convex_mesh_per_channel
4,140039,6,0,4,12,12,1,8002.040472,666.836706,31615.2023536,271,240,8,0,34,0.0122696,convex_mesh_per_channel
4,140040,6,0,4,13,13,1,7357.579324,565.967640308,28652.8966291,263,235,4,0,37,0.0126191,convex_mesh_per_channel
4,140041,6,0,4,15,15,1,8361.841774,557.456118267,33714.2088683,262,228,2,0,38,0.0112575,convex_mesh_per_channel
4,140042,6,0,4,10,10,1,7636.235972,763.6235972,28586.1798544,314,281,6,2,24,0.0089683,convex_mesh_per_channel
4,140043,6,0,4,13,13,1,9583.140556,737.164658154,37330.702773,311,275,74,4,25,0.0090867,convex_mesh_per_channel
4,140044,6,0,4,16,16,1,8058.282615,503.642663438,33781.4131244,193,164,31,1,42,0.0174032,upper_bound_16
4,140045,6,0,4,15,15,1,6957.928094,463.861872933,28554.6404701,198,176,2,0,34,0.0154192,convex_mesh_per_channel
4,140046,6,0,4,16,16,1,7294.373407,455.898337938,29546.8670048,212,185,20,1,37,0.0175384,upper_bound_16
4,140047,6,0,4,11,11,1,8161.374336,741.943121455,30711.8716773,285,254,95,2,25,0.0143977,convex_mesh_per_channel
4,140048,6,0,4,13,13,1,8031.282398,617.790953692,30946.4119607,266,240,69,2,33,0.0113943,convex_mesh_per_channel
4,140049,6,0,4,15,15,1,7157.748642,477.1832428,30163.743211,176,143,9,1,39,0.026046,convex_mesh_per_channel
4,140050,6,0,4,16,16,1,7830.341328,489.396333,31356.7065848,226,190,53,3,39,0.0119189,upper_bound_16
4,140051,6,0,4,13,13,1,7615.062729,585.774056077,29420.3136369,280,248,6,0,36,0.010824,convex_mesh_per_channel
4,140052,6,0,4,13,13,1,7700.7877,592.368284615,30673.9385038,249,223,11,1,32,0.0148762,convex_mesh_per_channel
4,140053,6,0,4,11,11,1,8993.022855,817.547532273,34430.1142882,329,296,37,2,27,0.0091993,convex_mesh_per_channel
4,140054,6,0,4,16,16,1,9208.78606,575.54912875,36303.9302772,266,232,102,2,36,0.0084385,upper_bound_16
4,140055,6,0,4,13,13,1,8025.826261,617.371250846,31504.1312996,276,244,12,1,30,0.0116004,convex_mesh_per_channel
4,140056,6,0,4,14,14,1,7459.108526,532.793466143,29140.5426366,262,236,5,1,39,0.0113966,convex_mesh_per_channel
4,140057,6,0,4,13,13,1,7772.69443,597.899571538,30158.4721602,280,246,10,2,35,0.0113598,convex_mesh_per_channel
4,140058,6,0,4,10,10,1,7921.468157,792.1468157,29577.3407853,328,298,6,1,25,0.0090938,convex_mesh_per_channel
