problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,110025,6,1,1,15,15,1,4840.017495,322.667833,20280.0874908,119,114,0,0,33,0.0005297,seven_point_per_channel
3,110026,6,1,1,15,15,1,4840.017495,322.667833,20280.0874908,119,114,0,0,33,0.0005135,seven_point_per_channel
3,110027,6,1,1,15,15,1,4839.017495,322.601166333,20280.0874908,119,113,0,0,33,0.0005082,seven_point_per_channel
3,110028,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003426,seven_point_per_channel
3,110029,6,1,1,11,11,1,4878.265176,443.478652364,20256.32589,130,122,0,0,22,0.0003377,seven_point_per_channel
3,110030,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004324,seven_point_per_channel
3,110031,6,1,1,10,10,1,4557.174405,455.7174405,18695.8720448,129,123,0,0,20,0.0002934,seven_point_per_channel
3,110032,6,1,1,13,13,1,4708.671867,362.205528231,19618.3593394,121,115,0,0,29,0.0004265,seven_point_per_channel
3,110033,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003285,seven_point_per_channel
3,110034,6,1,1,16,16,1,4990.713267,311.919579188,21048.5663428,117,113,1,0,33,0.0004905,upper_bound_16
3,110035,6,1,1,14,14,1,4766.470242,340.462160143,19932.3512173,119,115,0,0,30,0.0004556,seven_point_per_channel
3,110036,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003363,seven_point_per_channel
3,110037,6,1,1,11,11,1,4878.265176,443.478652364,20256.32589,130,122,0,0,22,0.0004872,seven_point_per_channel
3,110038,6,1,1,10,10,1,4557.174405,455.7174405,18695.8720448,129,123,0,0,20,0.0003055,seven_point_per_channel
3,110039,6,1,1,14,14,1,4766.470242,340.462160143,19932.3512173,119,115,0,0,30,0.000735,seven_point_per_channel
3,110040,6,1,1,13,13,1,4709.671867,362.282451308,19618.3593394,121,116,0,0,29,0.0004458,seven_point_per_channel
3,110041,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004237,seven_point_per_channel
3,110042,6,1,1,16,16,1,4991.713267,311.982079188,21048.5663428,117,114,1,0,33,0.0004915,upper_bound_16
3,110043,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.000333,seven_point_per_channel
3,110044,6,1,1,16,16,1,4991.713267,311.982079188,21048.5663428,117,114,1,0,33,0.0006251,upper_bound_16
3,110045,6,1,1,15,15,1,4840.017495,322.667833,20280.0874908,119,114,0,0,33,0.0007608,seven_point_per_channel
3,110046,6,1,1,16,16,1,4989.713267,311.857079188,21048.5663428,117,112,1,0,33,0.0006142,upper_bound_16
3,110047,6,1,1,10,10,1,4557.174405,455.7174405,18695.8720448,129,123,0,0,20,0.0005419,seven_point_per_channel
3,110048,6,1,1,16,16,1,4990.713267,311.919579188,21048.5663428,117,113,1,0,33,0.0004954,upper_bound_16
3,110049,6,1,1,11,11,1,4878.265176,443.478652364,20256.32589,130,122,0,0,22,0.0003336,seven_point_per_channel
3,110050,6,1,1,16,16,1,4990.713267,311.919579188,21048.5663428,117,113,1,0,33,0.0006101,upper_bound_16
3,110051,6,1,1,13,13,1,4709.671867,362.282451308,19618.3593394,121,116,0,0,29,0.0004638,seven_point_per_channel
3,110052,6,1,1,14,14,1,4764.470242,340.319303,19932.3512173,119,113,0,0,30,0.000482,seven_point_per_channel
3,110053,6,1,1,14,14,1,4765.470242,340.390731571,19932.3512173,119,114,0,0,30,0.0004684,seven_point_per_channel
3,110054,6,1,1,10,10,1,4557.174405,455.7174405,18695.8720448,129,123,0,0,20,0.0003058,seven_point_per_channel
3,110055,6,1,1,10,10,1,4557.174405,455.7174405,18695.8720448,129,123,0,0,20,0.0003024,seven_point_per_channel
3,110056,6,1,1,16,16,1,4991.713267,311.982079188,21048.5663428,117,114,1,0,33,0.0004973,upper_bound_16
3,110057,6,1,1,14,14,1,4766.470242,340.462160143,19932.3512173,119,115,0,0,30,0.0004508,seven_point_per_channel
3,110058,6,1,1,15,15,1,4839.017495,322.601166333,20280.0874908,119,113,0,0,33,0.0005243,seven_point_per_channel
3,110059,6,1,1,16,16,1,4991.713267,311.982079188,21048.5663428,117,114,1,0,33,0.0004966,upper_bound_16
3,110060,6,1,1,12,12,1,4737.197532,394.766461,19500.9876573,128,119,6,0,30,0.0004275,seven_point_per_channel
3,110061,6,1,1,15,15,1,4840.017495,322.667833,20280.0874908,119,114,0,0,33,0.000507,seven_point_per_channel
3,110062,6,1,1,16,16,1,4991.713267,311.982079188,21048.5663428,117,114,1,0,33,0.0004984,upper_bound_16
3,110063,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003491,seven_point_per_channel
3,110064,6,1,1,15,15,1,4840.017495,322.667833,20280.0874908,119,114,0,0,33,0.0005075,seven_point_per_channel
3,110065,6,1,1,11,11,1,4878.265176,443.478652364,20256.32589,130,122,0,0,22,0.0003347,seven_point_per_channel
