problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,120071,6,2,2,12,12,1,4902.021425,408.501785417,21060.1071283,103,91,8,0,32,0.00059,seven_point_per_channel
3,120072,6,2,2,10,10,1,4254.169036,425.4169036,17880.8451967,104,96,4,0,24,0.0004753,seven_point_per_channel
3,120073,6,2,2,10,10,1,4240.335559,424.0335559,17816.6778077,104,95,4,0,24,0.0004669,seven_point_per_channel
3,120074,6,2,2,14,14,1,4893.199961,349.514282929,21345.9997967,91,81,6,0,34,0.0008609,seven_point_per_channel
3,120075,6,2,2,12,12,1,5044.261123,420.355093583,21771.3056179,103,91,8,0,32,0.0005724,seven_point_per_channel
3,120076,6,2,2,11,11,1,4445.485817,404.135074273,18762.4291007,105,95,6,0,26,0.0004779,seven_point_per_channel
3,120077,6,2,2,14,14,1,4881.599661,348.685690071,21257.9983083,92,82,6,0,34,0.0007591,seven_point_per_channel
3,120078,6,2,2,15,15,1,5055.226215,337.015081,22371.1310765,84,74,4,0,33,0.0007912,seven_point_per_channel
3,120079,6,2,2,14,14,1,4906.173831,350.440987929,21410.8691506,91,81,6,0,34,0.0008405,seven_point_per_channel
3,120080,6,2,2,14,14,1,5016.421075,358.315791071,21962.1053768,91,81,6,0,34,0.0007842,seven_point_per_channel
3,120081,6,2,2,16,16,1,5487.450656,342.965666,24492.253281,82,69,10,0,42,0.0008098,upper_bound_16
3,120082,6,2,2,12,12,1,5048.716131,420.72634425,21833.5806641,102,91,7,0,31,0.0008048,seven_point_per_channel
3,120083,6,2,2,11,11,1,4439.124169,403.556742636,18730.6208593,105,95,6,0,26,0.0004525,seven_point_per_channel
3,120084,6,2,2,16,16,1,5483.35132,342.7094575,24471.7566061,82,69,10,0,42,0.0007592,upper_bound_16
3,120085,6,2,2,10,10,1,4249.218386,424.9218386,17856.0919371,104,96,4,0,24,0.000478,seven_point_per_channel
3,120086,6,2,2,14,14,1,5044.583244,360.327374571,22102.9162188,91,81,6,0,34,0.0008277,seven_point_per_channel
3,120087,6,2,2,13,13,1,4841.958962,372.458381692,20994.7948205,95,85,6,0,30,0.0005607,seven_point_per_channel
3,120088,6,2,2,14,14,1,5006.830643,357.630760214,21884.1532132,92,82,6,0,34,0.0007451,seven_point_per_channel
3,120089,6,2,2,12,12,1,4938.864681,411.57205675,21284.323417,102,91,7,0,31,0.0005616,seven_point_per_channel
3,120090,6,2,2,14,14,1,4997.95251,356.996607857,21839.7625547,92,82,6,0,34,0.0007296,seven_point_per_channel
3,120091,6,2,2,10,10,1,4291.679123,429.1679123,18068.395632,104,96,4,0,24,0.0004423,seven_point_per_channel
3,120092,6,2,2,14,14,1,5068.320818,362.022915571,22221.6040988,91,81,6,0,34,0.0007796,seven_point_per_channel
3,120093,6,2,2,13,13,1,4797.036808,369.002831385,20770.1840514,95,85,6,0,30,0.0005549,seven_point_per_channel
