date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,spill_energy,ending_inventory,projection_count,planned_energy,adjusted_energy
2025-11-14,19171.75340497605,308.87945120927327,-1.860001958934956,6.711027822348114e-11,19478.772854226456,1.6399326341343112e-11,5290.3966133415515,7574.187009341471,0,35406.56184088302,35884.50902708587
2025-11-15,22877.56776239587,6.619984560529702e-14,-996.5357349044899,6.209731395756534e-11,21881.03202749144,1.836042429204099e-11,6507.661422628049,8439.744714513781,0,42874.76598410391,39645.131170989014
2025-11-16,49903.99465618976,855.5291930450683,-18.26810504915493,7.353764930329021e-11,50741.25574418575,1.859046250274332e-11,1037.1753229140045,8273.000607249282,0,78987.35311472979,79678.20232157229
2025-11-17,49397.47806257267,1736.5798097171098,-84.12197722090968,7.050673289654697e-11,51049.93589506894,1.9682033780554775e-11,1855.6094369560667,8683.076835723476,0,77462.1073983575,79048.29664671198
2025-11-18,50491.83414800584,516.2038758195524,-161.2253626059573,7.818422886884945e-11,50846.812661219505,2.3302249019252486e-11,224.8381818514381,8850.706960438485,0,79859.05136302058,79822.22257737644
2025-11-19,50037.22183812673,3374.512708523442,-315.62540179531857,6.301057500085977,53102.410202354935,1.3850000000217007,1586.3205613480663,8487.106869713098,0,78796.7972874493,80787.07910097798
2025-11-20,49731.59177283784,1451.8357602596736,-145.9469810613176,6.190349921553207e-11,51037.48055203626,1.7756462966644904e-11,883.3424343028232,7887.571546077654,0,78570.90069908682,79316.7234534552
2025-11-21,19611.20029178114,1.5668319974793122e-13,-1.0348191851958615,5.668592883978363e-11,19610.165472596,1.6694201576683554e-11,3697.872732401331,8238.376331433252,0,36688.74269087671,36683.82891261058
2025-11-22,22536.67590076079,1.7481056602264288e-13,-937.341797424729,4.3043296038547396e-11,21599.334103336107,1.3433698597964394e-11,4832.4200431113295,8440.27375496399,0,42426.648467812556,39117.09162411251
2025-11-23,50583.16358872786,2165.920364325028,-485.44619035327054,6.193651791441823e-11,52263.63776269968,1.9897417047332056e-11,759.3646140618902,8373.956475676288,0,79465.56026601176,80291.56111855971
2025-11-24,49693.891420507185,1012.4261740191295,-283.47071004204406,59.11592898522823,50481.962813469494,12.62082173041447,671.5454541234647,8020.69658746612,0,78793.45025819042,78903.13323176428
2025-11-25,57970.25843332677,1.0744599876488792e-12,-2632.040432400918,8.409876528503446e-11,55338.21800092593,2.1756818568974268e-11,2469.574610429558,8019.84713558901,0,90483.46175272303,83157.51066536256
2025-11-26,55053.17949678197,199.18876709558634,-960.4182851132052,5.6939455854767385,54297.64392434983,1.2156160515570988,2130.334814763615,8708.589639396818,0,86489.3903451208,84081.70873617573
2025-11-27,52284.84574685478,102.18179838449618,-515.0513327872758,6.531355767336322e-11,51871.976212452064,1.9944046414366312e-11,923.7687688676396,8077.930370955966,0,81509.18185785862,80422.91564557812
2025-11-28,20822.94151464337,1.4958061456127325e-13,-391.0191892158093,5.93901381407136e-11,20431.922325427622,1.7054802015081805e-11,2726.5681011768042,8186.265375438557,0,38573.81002070061,37508.655582327316
2025-11-29,24898.838181520103,1.0344365364289843e-13,-1377.578510621625,5.0932242312562435e-11,23521.25967089853,1.4252821145532835e-11,2789.405840183382,8746.65518192352,0,47493.538267585995,41777.98150454368
2025-11-30,54593.78014408553,442.19365183237886,-240.26190685267233,8.17472196601443e-11,54795.71188906532,2.4241941787295218e-11,849.0041778722011,8320.880274668809,0,85682.3378064817,85174.04138703016
2025-12-01,58675.550425246875,913.14228855828,-392.9410424151431,10470.941409339011,69666.69308072902,2694.5758378477776,1160.860978848164,9223.521483328997,0,90782.82944505422,90256.44364747727
2025-12-02,59212.303792026374,2191.607125114853,-911.7509048576096,10284.315761753058,70776.47577403669,2632.679450051481,1046.586173540301,8232.586688097388,0,91683.4890274397,90570.33982549483
2025-12-03,52212.25210656254,11660.095112798641,-2.829771972301387e-14,1625.022792788781,65497.37001214996,588.7708464916534,960.6126513362841,8339.071434718984,0,81789.64515005375,92291.963787745
2025-12-04,58559.38684000551,3298.408364175285,-979.736502540203,8426.05458978328,69304.11329142387,2199.648204901961,969.4944492450726,8662.952663275628,0,90518.33983316922,90398.31505383758
2025-12-05,23896.87956999486,1418.8955734274582,-150.41851251518617,2903.80634234871,28069.16297325585,583.1539553712051,848.6974673307358,8642.950212180485,0,44685.79316021557,45368.39753507917
2025-12-06,23888.825928518574,3125.6066463802267,-1.2261650579288645,5.53772885325543e-11,27013.20640984093,1.573674524024682e-11,245.06768956230724,8526.890096028299,0,44660.902827677826,47671.03313630681
2025-12-07,59810.677871867345,1645.4234388665768,-664.7967270230482,6986.6129585387225,67777.91754224958,1854.8484349323114,916.7008157572359,8642.020896608088,0,92619.76161449534,91420.47694043355
2025-12-08,65942.1375074631,4.217724836053094e-13,-967.592967507424,5.2473410505626814e-11,64974.544539955736,1.3812950783176348e-11,6607.146515403366,8863.70692878462,0,102098.23828566918,99271.58814524971
2025-12-09,65521.57433565137,3.56322971128975e-13,-1465.1452384586523,5.850055728728875e-11,64056.42909719278,1.4644285784015665e-11,5033.88394395556,8546.569109684764,0,100731.47068471205,96668.57337543534
2025-12-10,59064.85367523426,1875.8213887291738,-120.06833828256865,6.334001056984562e-11,60820.60672568093,1.8744117369351443e-11,925.5425743654661,8216.701380697876,0,92109.10272150402,93779.43871851433
2025-12-11,63817.45177803963,1.097512480896512e-12,-1710.97727331594,7.975740601295911e-11,62106.47450472377,2.120259523508139e-11,3133.005568805231,8286.452014508755,0,98326.96435047225,93835.56378775436
2025-12-12,28500.023076853773,385.4134159292589,-465.4778381415256,4.702833544811824e-11,28419.95865464156,1.312105979422995e-11,4352.169984026358,8986.44031219741,0,53884.47324641848,52646.12317870739
2025-12-13,28434.47902843203,124.31157032528112,-824.2218343701567,4.149551546817065e-11,27734.568764387193,1.2926548720315623e-11,3665.927373493093,8434.940280652689,0,53150.71358305618,50570.71192381758
2025-12-14,61665.10577400712,1352.4447710309923,-56.638790858230934,4.569984923818993e-11,62960.91175417993,1.425348727934761e-11,3170.2146618585284,9046.944092924048,0,95937.63320205655,97318.89963444622
2025-12-15,59372.276319838165,2175.2255301095283,-45.80172789432282,8.864382294859752e-11,61501.70012205346,2.354738626308972e-11,650.334776957579,8265.774778162839,0,91960.60490133654,94001.71045923993
2025-12-16,65424.46049945129,5.125670554662065e-13,-1504.2043058681738,6.641420924324849e-11,63920.25619358318,1.91420213013771e-11,2935.858715239272,8126.162296573313,0,100595.7106284316,96844.69031655407
2025-12-17,65394.56678721424,9.761834007804283e-13,-1950.1082048947105,9.205031403780595e-11,63444.45858231961,2.2566837287740782e-11,2739.2429433374296,8702.036804445454,0,101696.11034508591,96130.08970173597
2025-12-18,62401.66957353719,14.76663230713119,-662.1822795046745,7.644685240393302e-11,61754.25392633972,2.0321522242738865e-11,2341.343229032984,8642.144876019649,0,95815.02146107811,94146.30548990806
2025-12-19,25746.028338001543,764.5361953456103,-705.5894601613961,6.410227015862802e-11,25804.975073185822,1.815436689867056e-11,474.67781008704503,8119.427173170881,0,47781.2443782128,46723.167776750706
2025-12-20,27811.55611879871,77.74367149295607,-1180.3568219564609,6.610522262917584e-11,26708.942968335272,1.963584850273037e-11,1112.4580661906903,8645.570951806962,0,51933.30018711944,48470.96030492868
2025-12-21,64223.69929504698,5.453728135762504e-13,-666.1332599048944,98.48580873006587,63656.05184387216,16.11087988386994,4328.288513894649,8075.953260265684,0,99301.0339725142,97424.90008732546
2025-12-22,61764.18930764464,158.0926907410616,-187.60122768570562,538.750677444475,62273.43144814449,114.73617734255937,1967.1834827635812,8132.938531780035,0,95649.35701061177,95487.46037825744
2025-12-23,63429.83454099521,221.92597659567673,-1417.7395709712237,9.998259997701097e-11,62234.020946619756,2.8322233447397593e-11,1755.5237750760662,8980.046481064574,0,98295.65917541683,94584.23552089873
2025-12-24,60445.25979513541,455.1324305512622,-401.4939074633621,395.44223934156804,60894.34055756488,59.90936143530641,1111.8732531087642,8133.847371513296,0,93133.21318001609,92721.99340539853
2025-12-25,60321.81783739812,191.24290476343086,-276.5969827515331,983.8179141638542,61220.28167357387,147.87725526397273,1239.4707325274144,8063.6673745616945,0,94007.79237497444,93568.65443921927
2025-12-26,27330.95387397232,297.71589020059145,-396.00846044036234,6.68254838132043e-11,27232.661303732617,1.77333703277327e-11,2483.567699532048,9260.075536746688,0,51571.28446842674,50602.461336602864
2025-12-27,27014.169733681694,326.1918040321871,-506.7691804594603,8.080043389924185e-11,26833.592357254503,2.1175061704070686e-11,2566.38221033045,9096.305023388906,0,50858.217269844936,49545.53829251668
2025-12-28,60480.17191627959,349.0774492574713,-765.7827086767974,8.415027252794971e-11,60063.46665686034,2.2097879082139116e-11,807.3535813839293,8896.141268597643,0,93620.24953909639,91996.95613485688
2025-12-29,61420.48336410806,218.05357498494408,-492.3461756339377,5.7287110166726055e-11,61146.19076345912,1.6427748050773516e-11,2604.709902070139,8254.994375319793,0,95075.97296975035,94012.45847947351
2025-12-30,62818.07606858024,62.305780292977644,-1429.1263219045325,21.10397602303386,61472.35950299172,3.6127665878737076,3110.6954755931292,8125.867880766745,0,97734.23296830762,93908.01185200857
2025-12-31,60670.56614670213,6.811063713030308e-13,-695.9630846822286,90.8867074296058,60065.489769449516,42.51015314760329,4082.553996314483,1200.0,0,91570.27911076532,89677.51405905609
