kind,date,emergency,kwh,cost_yuan
q3,2025-07-30,False,1.0305534203780553e-11,4.123756491836161e-11
q3,2025-07-31,False,1.3301360013429075e-11,5.900106003764449e-11
q3,2025-08-01,False,4.1873171596762404e-12,1.760838319597724e-11
q3,2025-08-02,False,7.275957614183426e-12,3.088752009716699e-11
q3,2025-08-03,True,42.93096149469306,289.53711684695645
q3,2025-08-04,False,1.7926993223227328e-11,6.149787523668237e-11
q3,2025-08-05,False,1.9046098032049485e-11,6.077398317927419e-11
q3,2025-08-06,False,1.56035184772918e-11,5.789389234678311e-11
q3,2025-08-07,False,1.4928502878319705e-11,4.8846807487734624e-11
q3,2025-08-08,False,6.480149750132114e-12,3.2116219017552795e-11
q3,2025-08-09,False,6.30961949354969e-12,2.3906579826871164e-11
q3,2025-08-10,False,1.7124079931818414e-11,5.6060358133436244e-11
q3,2025-08-11,True,163.69056009367904,1123.928299974308
q3,2025-08-12,True,165.34583846793603,1017.3605061876225
q3,2025-08-13,True,15.42443494038022,103.98382815049916
q3,2025-08-14,True,65.59998034583357,452.766542250088
q3,2025-08-15,True,82.9557537332008,156.36423522248185
q3,2025-08-16,True,108.01281608991734,742.8930929090792
q3,2025-08-17,True,102.73371119004182,696.6722378011183
q3,2025-08-18,True,18.96496705993148,129.1460841149788
q3,2025-08-19,True,28.39418111627289,191.84528471202862
q3,2025-08-20,True,53.03068197912879,357.5784667205775
q3,2025-08-21,False,2.042455093942408e-11,7.41270120840909e-11
q3,2025-08-22,True,31.663913562127107,197.63305272594408
q3,2025-08-23,False,8.734346579331032e-12,3.008216520328233e-11
q3,2025-08-24,False,1.724487219689763e-11,5.963291016541917e-11
q3,2025-08-25,True,86.83719907557746,585.545353111357
q3,2025-08-26,False,2.5053736862901133e-11,8.567526776914747e-11
q3,2025-08-27,False,1.8772539078781847e-11,7.01968119187768e-11
q3,2025-08-28,True,61.09898659753355,411.5174332628484
q3,2025-08-29,False,4.561684363579843e-12,1.577282660036872e-11
q3,2025-08-30,False,7.844391802791506e-12,3.126876890746644e-11
q3,2025-08-31,True,6.546438547002033,44.00843313214947
q3,2025-09-01,False,9.258371846954105e-12,3.9345934510492955e-11
q3,2025-09-02,False,8.942180329540861e-12,3.6646486734071e-11
q3,2025-09-03,False,1.0174971976084635e-11,4.16446539475146e-11
q3,2025-09-04,False,8.203215884350357e-12,3.3962912482365934e-11
q3,2025-09-05,False,1.4779288903810084e-12,7.1631518494541526e-12
q3,2025-09-06,False,3.865352482534945e-12,1.9616635427155414e-11
q3,2025-09-07,False,9.686473845249566e-12,3.303969897672232e-11
q3,2025-09-08,False,2.5194069053213752e-11,8.864151546106314e-11
q3,2025-09-09,False,2.2247093056648737e-11,7.629294174194001e-11
q3,2025-09-10,False,2.113509367518418e-11,7.598296747346467e-11
q3,2025-09-11,False,1.4352963262354024e-11,5.315814632922411e-11
q3,2025-09-12,True,113.42727462574015,411.93865966124685
q3,2025-09-13,False,1.1713296999005252e-11,4.8557678766769643e-11
q3,2025-09-14,False,2.142996891052462e-11,8.601857359735732e-11
q3,2025-09-15,False,1.5717205315013416e-11,4.720989466022729e-11
q3,2025-09-16,False,2.2815527245256817e-11,8.033858023281938e-11
q3,2025-09-17,False,2.3792523506926955e-11,9.077860241291091e-11
q3,2025-09-18,False,2.248887187583648e-11,8.001838355808921e-11
q3,2025-09-19,False,8.697043085703626e-12,3.2543425732001196e-11
q3,2025-09-20,False,1.1540990385583427e-11,4.1764876890226784e-11
q3,2025-09-21,False,1.9337420553711127e-11,5.841015848773168e-11
q3,2025-09-22,False,2.9597657658086973e-11,1.1127336563276912e-10
q3,2025-09-23,False,1.8263168755083825e-11,7.31436473611069e-11
q3,2025-09-24,False,2.5305091355676268e-11,9.5417410861387e-11
q3,2025-09-25,False,1.901057089526148e-11,6.282819953185026e-11
q3,2025-09-26,False,9.976020010071807e-12,3.802004755470989e-11
q3,2025-09-27,True,136.18404087793814,645.283761833366
q3,2025-09-28,False,2.4041990620560227e-11,8.20280598445855e-11
q3,2025-09-29,True,15.776535000018228,86.77920854006169
q3,2025-09-30,False,1.7189805134876224e-11,6.655109263675741e-11
q3,2025-10-01,False,1.0098144542780574e-11,3.3610257688110323e-11
q3,2025-10-02,False,1.3642420526593924e-11,4.607144887813774e-11
q3,2025-10-03,False,1.1340262062731199e-11,4.010325937997549e-11
q3,2025-10-04,False,8.854250665990548e-12,3.562483641417202e-11
q3,2025-10-05,False,1.3855583347321954e-11,4.7565357874646e-11
q3,2025-10-06,False,2.041744551206648e-11,7.247222555406551e-11
q3,2025-10-07,False,1.0526690630285884e-11,3.804762016557106e-11
q3,2025-10-08,True,136.05136279045183,694.1446011545031
q3,2025-10-09,True,224.67431047407436,1199.5638481039068
q3,2025-10-10,False,9.130474154517287e-12,3.0983354548652644e-11
q3,2025-10-11,False,7.901235221652314e-12,3.022745431735529e-11
q3,2025-10-12,True,242.0938636691369,1602.5420082342355
q3,2025-10-13,False,2.3916868485684972e-11,8.504009940679679e-11
q3,2025-10-14,False,1.4424017535930034e-11,5.170142003407818e-11
q3,2025-10-15,False,1.837369145718526e-11,6.795596479980402e-11
q3,2025-10-16,False,1.7990942069445737e-11,6.41962358827186e-11
q3,2025-10-17,False,9.549694368615746e-12,3.658772129710997e-11
q3,2025-10-18,False,1.2448708730516955e-11,4.57471287518274e-11
q3,2025-10-19,False,1.8690826664169435e-11,6.497305449215674e-11
q3,2025-10-20,False,1.8097523479809752e-11,5.961527094200391e-11
q3,2025-10-21,False,1.98641103565933e-11,6.96510094044811e-11
q3,2025-10-22,False,1.9834800468743197e-11,7.062239149036032e-11
q3,2025-10-23,False,1.7882362257637396e-11,6.249861506102406e-11
q3,2025-10-24,False,1.1602274696542736e-11,4.575805068185446e-11
q3,2025-10-25,True,120.08097152938873,638.9302060543954
q3,2025-10-26,False,1.865174681370263e-11,6.637529992303826e-11
q3,2025-10-27,False,2.5714541607158026e-11,8.60194830920591e-11
q3,2025-10-28,False,1.987815467785481e-11,7.729851528304188e-11
q3,2025-10-29,False,1.8172130467064562e-11,6.625895210277122e-11
q3,2025-10-30,False,1.871214294624224e-11,7.281810532333566e-11
q3,2025-10-31,False,6.920686246303376e-12,2.358872563945624e-11
q3,2025-11-01,False,6.480149750132114e-12,2.3211185862237473e-11
q3,2025-11-02,True,138.19584009289753,897.0711987837147
q3,2025-11-03,False,1.8989254613188677e-11,7.326638140625618e-11
q3,2025-11-04,True,18.314665000016813,85.78589086006023
q3,2025-11-05,True,37.6744625701531,184.71945379998485
q3,2025-11-06,False,1.9610979506978765e-11,6.840377864136825e-11
q3,2025-11-07,False,1.1311840353300795e-11,4.554564725367527e-11
q3,2025-11-08,False,1.0516032489249483e-11,3.34166259108315e-11
q3,2025-11-09,False,1.852207276442641e-11,6.971442712000453e-11
q3,2025-11-10,True,85.03033484520057,361.9547032321892
q3,2025-11-11,False,1.5209167258944944e-11,5.804437996914658e-11
q3,2025-11-12,False,1.7328138923744518e-11,6.056645596164146e-11
q3,2025-11-13,True,247.4104381991268,969.8432668187675
q3,2025-11-14,False,1.6399326341343112e-11,6.711027822348114e-11
q3,2025-11-15,False,1.836042429204099e-11,6.209731395756535e-11
q3,2025-11-16,False,1.859046250274332e-11,7.353764930329021e-11
q3,2025-11-17,False,1.9682033780554775e-11,7.050673289654697e-11
q3,2025-11-18,False,2.3302249019252486e-11,7.818422886884945e-11
q3,2025-11-19,True,1.3850000000217007,6.301057500085977
q3,2025-11-20,False,1.7756462966644904e-11,6.190349921553207e-11
q3,2025-11-21,False,1.6694201576683554e-11,5.668592883978363e-11
q3,2025-11-22,False,1.3433698597964394e-11,4.3043296038547396e-11
q3,2025-11-23,False,1.9897417047332056e-11,6.193651791441823e-11
q3,2025-11-24,True,12.62082173041447,59.11592898522822
q3,2025-11-25,False,2.1756818568974268e-11,8.409876528503446e-11
q3,2025-11-26,True,1.2156160515570988,5.6939455854767385
q3,2025-11-27,False,1.9944046414366312e-11,6.531355767336322e-11
q3,2025-11-28,False,1.7054802015081805e-11,5.93901381407136e-11
q3,2025-11-29,False,1.4252821145532835e-11,5.0932242312562435e-11
q3,2025-11-30,False,2.4241941787295218e-11,8.17472196601443e-11
q3,2025-12-01,True,2694.5758378477776,10470.941409339011
q3,2025-12-02,True,2632.679450051481,10284.315761753058
q3,2025-12-03,True,588.7708464916534,1625.022792788781
q3,2025-12-04,True,2199.648204901961,8426.054589783278
q3,2025-12-05,True,583.1539553712051,2903.80634234871
q3,2025-12-06,False,1.573674524024682e-11,5.53772885325543e-11
q3,2025-12-07,True,1854.8484349323114,6986.6129585387225
q3,2025-12-08,False,1.3812950783176348e-11,5.2473410505626814e-11
q3,2025-12-09,False,1.4644285784015665e-11,5.850055728728875e-11
q3,2025-12-10,False,1.8744117369351443e-11,6.334001056984562e-11
q3,2025-12-11,False,2.120259523508139e-11,7.975740601295911e-11
q3,2025-12-12,False,1.312105979422995e-11,4.702833544811824e-11
q3,2025-12-13,False,1.2926548720315623e-11,4.149551546817065e-11
q3,2025-12-14,False,1.425348727934761e-11,4.569984923818993e-11
q3,2025-12-15,False,2.354738626308972e-11,8.864382294859752e-11
q3,2025-12-16,False,1.91420213013771e-11,6.641420924324847e-11
q3,2025-12-17,False,2.2566837287740782e-11,9.205031403780595e-11
q3,2025-12-18,False,2.0321522242738865e-11,7.644685240393302e-11
q3,2025-12-19,False,1.815436689867056e-11,6.410227015862802e-11
q3,2025-12-20,False,1.963584850273037e-11,6.610522262917584e-11
q3,2025-12-21,True,16.11087988386994,98.48580873006587
q3,2025-12-22,True,114.73617734255937,538.7506774444748
q3,2025-12-23,False,2.8322233447397593e-11,9.998259997701099e-11
q3,2025-12-24,True,59.90936143530641,395.44223934156804
q3,2025-12-25,True,147.87725526397273,983.8179141638542
q3,2025-12-26,False,1.77333703277327e-11,6.68254838132043e-11
q3,2025-12-27,False,2.1175061704070686e-11,8.080043389924185e-11
q3,2025-12-28,False,2.2097879082139116e-11,8.415027252794971e-11
q3,2025-12-29,False,1.6427748050773516e-11,5.7287110166726055e-11
q3,2025-12-30,True,3.612766587874475,21.103976023035777
q3,2025-12-31,True,43.74833333334982,93.5339366667377
q4_2,2025-02-01,False,6.252776074688882e-12,2.4889658334359413e-11
q4_2,2025-02-02,False,1.043076736095827e-11,4.0281761926053153e-11
q4_2,2025-02-03,False,1.461586407458526e-11,6.024280807537253e-11
q4_2,2025-02-04,False,1.2292389328649733e-11,5.436231020894411e-11
q4_2,2025-02-05,False,1.2264633753034104e-11,5.4849561892389433e-11
q4_2,2025-02-06,True,10.33713715796074,74.78918733782079
q4_2,2025-02-07,False,5.215383680479135e-12,1.7924016049164494e-11
q4_2,2025-02-08,False,1.4864554032101296e-11,3.8718667383363934e-11
q4_2,2025-02-09,True,853.2281337022052,3429.568938810799
q4_2,2025-02-10,False,1.057287590811029e-11,3.5669472708832474e-11
q4_2,2025-02-11,True,57.55417684119918,269.6023467426228
q4_2,2025-02-12,False,1.2860823517257813e-11,5.6191858277543363e-11
q4_2,2025-02-13,False,1.361399881716352e-11,4.903606054540432e-11
q4_2,2025-02-14,False,1.949729266925715e-11,5.7722843394003576e-11
q4_2,2025-02-15,False,1.3415046851150692e-11,3.8785941569585705e-11
q4_2,2025-02-16,True,35.63052036644028,230.13569538996757
q4_2,2025-02-17,False,1.5660361896152608e-11,5.804569980227825e-11
q4_2,2025-02-18,False,1.6651569012537948e-11,6.363597648828544e-11
q4_2,2025-02-19,True,176.889655851079,886.8638549439625
q4_2,2025-02-20,True,16.556753789516264,92.89166713606107
q4_2,2025-02-21,False,1.1311840353300795e-11,3.0044361665204636e-11
q4_2,2025-02-22,False,1.1766587704187259e-11,3.743022602975543e-11
q4_2,2025-02-23,True,7.753445238120722,40.0853118810462
q4_2,2025-02-24,True,24.23309928291522,123.81902078603959
q4_2,2025-02-25,True,4.01891984323683,20.62509663548094
q4_2,2025-02-26,False,1.3589129821411916e-11,5.3622631668304166e-11
q4_2,2025-02-27,True,6.28828707067332,31.595498386579376
q4_2,2025-02-28,True,18.653383333344173,90.45958247503482
q4_2,2025-03-01,True,16.44333333334399,78.36070500002847
q4_2,2025-03-02,True,3662.4219519517524,18443.671038225497
q4_2,2025-03-03,True,2741.6787838904825,12061.937247194828
q4_2,2025-03-04,False,1.6433077121291717e-11,6.444814548700605e-11
q4_2,2025-03-05,False,1.2875034371973015e-11,5.4713567010367115e-11
q4_2,2025-03-06,False,1.4487966382148443e-11,6.176432165716506e-11
q4_2,2025-03-07,False,1.2612133559741778e-11,3.5702598211173605e-11
q4_2,2025-03-08,False,9.393374966748524e-12,3.170804774299541e-11
q4_2,2025-03-09,False,1.6541434888495132e-11,5.839143302210914e-11
q4_2,2025-03-10,True,255.15473545692714,784.3223846250754
q4_2,2025-03-11,True,43.48213940686018,272.8369192760406
q4_2,2025-03-12,False,1.6693757487473704e-11,5.824270421506128e-11
q4_2,2025-03-13,True,1865.2110071548973,6929.308035990159
q4_2,2025-03-14,False,8.043343768804334e-12,2.6077557890857862e-11
q4_2,2025-03-15,True,30.469557281520224,126.70933030614619
q4_2,2025-03-16,True,1.6400000000191515,8.081100000073741
q4_2,2025-03-17,False,1.362110424452112e-11,4.889770366389712e-11
q4_2,2025-03-18,True,286.9032972545025,1047.1796807992434
q4_2,2025-03-19,False,9.814173779210122e-12,4.023116157055029e-11
q4_2,2025-03-20,True,222.76905780407776,1003.9834275447525
q4_2,2025-03-21,True,79.1014282045759,218.12988955611902
q4_2,2025-03-22,False,5.6274984672199935e-12,1.608259481145069e-11
q4_2,2025-03-23,False,1.3670842236024328e-11,4.3394777549110585e-11
q4_2,2025-03-24,False,1.6221690657403087e-11,6.441704769599709e-11
q4_2,2025-03-25,True,146.85256063107187,343.8560991620796
q4_2,2025-03-26,False,1.531219595563016e-11,5.358127097565557e-11
q4_2,2025-03-27,False,1.6363799204555107e-11,6.740941671523614e-11
q4_2,2025-03-28,True,60.336883333341426,217.75581195001746
q4_2,2025-03-29,False,1.3656631381309126e-11,4.184443014310091e-11
q4_2,2025-03-30,False,1.7859491663330118e-11,6.089421766830582e-11
q4_2,2025-03-31,False,1.4573231510439655e-11,5.596407959274074e-11
q4_2,2025-04-01,True,932.9997916342006,3329.558657556913
q4_2,2025-04-02,True,2247.4689265341226,8730.34492136625
q4_2,2025-04-03,False,1.1005418798504252e-11,4.23734562993161e-11
q4_2,2025-04-04,True,28.20725000000573,31.958814250021835
q4_2,2025-04-05,False,9.78417347141658e-12,2.7631440246977943e-11
q4_2,2025-04-06,False,1.4917844737283303e-11,5.019412974149873e-11
q4_2,2025-04-07,False,1.6427748050773516e-11,5.5237364904314744e-11
q4_2,2025-04-08,True,10.555107447795057,47.793526523599866
q4_2,2025-04-09,True,379.0300884554989,1486.1587170747557
q4_2,2025-04-10,False,1.8687273950490635e-11,6.60193606449866e-11
q4_2,2025-04-11,False,4.263256414560601e-12,1.0720299314925797e-11
q4_2,2025-04-12,False,6.991740519879386e-12,1.9753088054130785e-11
q4_2,2025-04-13,False,1.4873435816298297e-11,5.7563735111898496e-11
q4_2,2025-04-14,True,23.50865823619916,142.38018860750256
q4_2,2025-04-15,False,1.2853718089900212e-11,5.493540911061245e-11
q4_2,2025-04-16,False,1.4757361999073737e-11,5.135904074249353e-11
q4_2,2025-04-17,False,1.5124901331375895e-11,5.6617144306159164e-11
q4_2,2025-04-18,False,8.924416761146858e-12,2.830381617968669e-11
q4_2,2025-04-19,False,8.668621376273222e-12,2.0488087670855748e-11
q4_2,2025-04-20,False,1.446887054612489e-11,4.550266408109849e-11
q4_2,2025-04-21,False,1.1510792319313623e-11,3.8866105001034155e-11
q4_2,2025-04-22,False,1.9097612380392093e-11,7.140430380303542e-11
q4_2,2025-04-23,False,1.851585551548851e-11,6.530832408202514e-11
q4_2,2025-04-24,False,1.1965539670200087e-11,4.8854275291887466e-11
q4_2,2025-04-25,False,5.7411853049416095e-12,2.145512212337053e-11
q4_2,2025-04-26,True,561.5457597199761,2696.454165025176
q4_2,2025-04-27,True,707.1713971687587,3707.2860817761393
q4_2,2025-04-28,True,5851.822517290168,17606.65189408144
q4_2,2025-04-29,True,90.20352364489462,581.7909356024544
q4_2,2025-04-30,False,1.127631321651279e-11,4.100442652088532e-11
q4_2,2025-05-01,True,2325.2712475945777,11337.47163920978
q4_2,2025-05-02,True,2589.731334759232,10282.043595700465
q4_2,2025-05-03,True,893.9873167642065,4218.342305185638
q4_2,2025-05-04,True,1085.9303717951123,6304.796777664822
q4_2,2025-05-05,True,1352.4607454578074,7674.653207236057
q4_2,2025-05-06,True,2165.886733989727,11968.092225316885
q4_2,2025-05-07,True,1891.9359672331889,11654.217838122027
q4_2,2025-05-08,False,1.4157564010019996e-11,4.4630828810454664e-11
q4_2,2025-05-09,False,4.320099833421409e-12,1.815521954995347e-11
q4_2,2025-05-10,True,10.631900000008494,32.6984084500245
q4_2,2025-05-11,True,41.180716666683225,272.2482771667212
q4_2,2025-05-12,False,1.56035184772918e-11,5.163430216725829e-11
q4_2,2025-05-13,False,6.764366844436154e-12,2.6556776333563904e-11
q4_2,2025-05-14,False,7.94386778579792e-12,2.5686880178454885e-11
q4_2,2025-05-15,False,1.5278445175681554e-11,5.639440914251282e-11
q4_2,2025-05-16,False,7.105427357601002e-12,2.619836436679179e-11
q4_2,2025-05-17,False,9.72022462519817e-12,2.956787170660391e-11
q4_2,2025-05-18,False,1.77227121866963e-11,5.954792481333015e-11
q4_2,2025-05-19,False,9.589662397502252e-12,3.7608272940303776e-11
q4_2,2025-05-20,True,660.9343727486026,2751.8417878869554
q4_2,2025-05-21,False,1.4068746168049984e-11,4.8786994000238335e-11
q4_2,2025-05-22,False,5.9969806898152456e-12,2.2995322979113553e-11
q4_2,2025-05-23,False,6.107114813858061e-12,2.3257708647861363e-11
q4_2,2025-05-24,False,5.8975047068088315e-12,2.219468342445907e-11
q4_2,2025-05-25,False,1.3983481039758772e-11,4.9988983619186915e-11
q4_2,2025-05-26,True,1478.2752361596329,3912.4399774682797
q4_2,2025-05-27,False,1.127631321651279e-11,4.180336432568766e-11
q4_2,2025-05-28,False,1.7390533457728452e-11,6.79837555139784e-11
q4_2,2025-05-29,True,252.588188207019,962.7520689141163
q4_2,2025-05-30,False,8.352429858859978e-12,2.834545931307275e-11
q4_2,2025-05-31,False,3.183231456205249e-12,8.490303571306867e-12
q4_2,2025-06-01,True,12198.322823574152,51236.28099441784
q4_2,2025-06-02,True,9070.400368563429,44009.44096932634
q4_2,2025-06-03,True,1974.899094301588,12046.810295138914
q4_2,2025-06-04,True,2125.9500805122443,12443.126629381606
q4_2,2025-06-05,True,3956.141092028418,19374.21661246626
q4_2,2025-06-06,True,5952.300637895463,22880.7842499349
q4_2,2025-06-07,True,3534.530639678363,15960.598729441466
q4_2,2025-06-08,False,8.15703060652595e-12,3.63595660246574e-11
q4_2,2025-06-09,False,1.0038192499450815e-11,4.6023876265621765e-11
q4_2,2025-06-10,False,9.748646334628575e-12,4.341812598340766e-11
q4_2,2025-06-11,True,562.2039065400237,2725.69860973367
q4_2,2025-06-12,False,1.0857093002414331e-11,4.9917101563323743e-11
q4_2,2025-06-13,False,4.82103246213228e-12,1.7558837051012687e-11
q4_2,2025-06-14,False,2.2453150450019166e-12,8.732840228731222e-12
q4_2,2025-06-15,False,1.1439738045737613e-11,4.659071350943122e-11
q4_2,2025-06-16,False,8.640199666842818e-12,3.9651510519433946e-11
q4_2,2025-06-17,False,4.206412995699793e-12,2.0322289628893484e-11
q4_2,2025-06-18,False,7.275957614183426e-12,3.434763584664324e-11
q4_2,2025-06-19,True,45.36154285715483,318.66483857147205
q4_2,2025-06-20,False,6.338041202980094e-12,2.280100375173788e-11
q4_2,2025-06-21,False,4.156675004196586e-12,1.984427200341088e-11
q4_2,2025-06-22,False,8.895995051716454e-12,3.699614126162487e-11
q4_2,2025-06-23,True,10.841977958161152,76.01852845360945
q4_2,2025-06-24,True,861.8081638355069,3095.9163666814657
q4_2,2025-06-25,False,1.467181931502637e-11,5.96179074996428e-11
q4_2,2025-06-26,False,8.01492205937393e-12,3.7409563446999527e-11
q4_2,2025-06-27,False,4.405364961712621e-12,1.6261381574622645e-11
q4_2,2025-06-28,True,22.908833333340866,65.15985294169707
q4_2,2025-06-29,False,1.2617462630259979e-11,5.1711756654526655e-11
q4_2,2025-06-30,False,6.939615548873235e-12,3.5703550255172796e-11
q4_2,2025-07-01,True,31.658995699820267,258.8551912881164
q4_2,2025-07-02,True,173.64452282502208,1200.9200287762942
q4_2,2025-07-03,True,3638.0039617208427,22825.33081133114
q4_2,2025-07-04,True,2800.0840973180757,11147.782878726832
q4_2,2025-07-05,True,2526.5759172751427,10848.427263035825
q4_2,2025-07-06,True,3254.3294106944873,23906.9462539826
q4_2,2025-07-07,True,5317.898580060144,28841.801526256277
q4_2,2025-07-08,False,1.06439301816863e-11,5.660696444920177e-11
q4_2,2025-07-09,False,8.000711204658728e-12,4.065528713681488e-11
q4_2,2025-07-10,False,8.313350008393172e-12,3.673874005016842e-11
q4_2,2025-07-11,True,29.435033333340282,92.74538535002667
q4_2,2025-07-12,True,32.66178333333754,95.43773090001926
q4_2,2025-07-13,False,6.551204023708124e-12,2.4846201540640322e-11
q4_2,2025-07-14,False,7.013056801952189e-12,4.093170247188027e-11
q4_2,2025-07-15,False,1.3802292642139946e-11,6.020989218313844e-11
q4_2,2025-07-16,False,6.650680006714538e-12,3.1667951816416465e-11
q4_2,2025-07-17,False,9.14823772291129e-12,4.806710585114615e-11
q4_2,2025-07-18,False,2.5011104298755527e-12,1.109202685256605e-11
q4_2,2025-07-19,False,4.547473508864641e-12,1.9537992557161488e-11
q4_2,2025-07-20,False,1.1977530078866039e-11,5.740355368821781e-11
q4_2,2025-07-21,False,1.333155807969888e-11,6.29201517554634e-11
q4_2,2025-07-22,False,9.652723065300961e-12,5.115425594226508e-11
q4_2,2025-07-23,True,40.74603735908984,349.41911236708097
q4_2,2025-07-24,False,1.5200285474747943e-11,7.233858134725323e-11
q4_2,2025-07-25,False,4.718003765447065e-12,1.6847423012222864e-11
q4_2,2025-07-26,False,3.126388037344441e-12,1.4493934941128825e-11
q4_2,2025-07-27,False,6.0467186813184526e-12,3.336858434010992e-11
q4_2,2025-07-28,True,335.24839413400605,1757.2920263343742
q4_2,2025-07-29,True,3.8228704319464777,32.79199371105065
q4_2,2025-07-30,False,1.1020517831639154e-11,5.2978979425688527e-11
q4_2,2025-07-31,False,1.013944483929663e-11,5.62457138642003e-11
q4_2,2025-08-01,False,3.865352482534945e-12,1.8591663319966758e-11
q4_2,2025-08-02,False,6.252776074688882e-12,2.5601309516787298e-11
q4_2,2025-08-03,True,88.71574851832514,736.9000444118419
q4_2,2025-08-04,False,7.190692485892214e-12,3.100299750258273e-11
q4_2,2025-08-05,False,9.137579581874888e-12,4.204612480407377e-11
q4_2,2025-08-06,True,178.38068656088592,1083.6872608250949
q4_2,2025-08-07,False,9.443112958251731e-12,4.076417781107012e-11
q4_2,2025-08-08,True,72.64581666667434,204.8568668917048
q4_2,2025-08-09,True,74.13036404788906,273.8078307776531
q4_2,2025-08-10,False,1.7109869077103212e-11,6.481876368980011e-11
q4_2,2025-08-11,True,12.94703555935395,107.81490796436914
q4_2,2025-08-12,True,422.7558578991185,3081.0150144248373
q4_2,2025-08-13,True,11.708333333345507,96.27177083338906
q4_2,2025-08-14,True,63.083469314276655,540.1583323468121
q4_2,2025-08-15,True,113.79105138192384,311.58175459235315
q4_2,2025-08-16,False,9.07718344933528e-12,3.209220800215462e-11
q4_2,2025-08-17,True,78.79098784890162,657.4052636475523
q4_2,2025-08-18,True,11.28332753930634,95.46616259045204
q4_2,2025-08-19,True,21.10973022527287,177.5011665991561
q4_2,2025-08-20,True,2984.101457884861,10396.550174416981
q4_2,2025-08-21,False,1.4559020655724453e-11,6.201294056040752e-11
q4_2,2025-08-22,True,396.48774760425664,2178.7997376966487
q4_2,2025-08-23,True,77.74178960005239,285.7554281671302
q4_2,2025-08-24,False,1.680788841440517e-11,7.399522239381894e-11
q4_2,2025-08-25,True,517.4605787116573,2629.103074019223
q4_2,2025-08-26,True,23.31033444679194,165.74813308389113
q4_2,2025-08-27,False,9.421796676178928e-12,4.404883569009144e-11
q4_2,2025-08-28,True,2136.133822037545,5883.5022007171665
q4_2,2025-08-29,True,236.97680000000463,719.6235544000195
q4_2,2025-08-30,True,50.922370386841195,106.32590936775622
q4_2,2025-08-31,False,1.1176837233506376e-11,3.7456487689269126e-11
q4_2,2025-09-01,False,2.0463630789890885e-12,8.03562727469398e-12
q4_2,2025-09-02,False,5.929479129918036e-12,2.659606046506724e-11
q4_2,2025-09-03,False,5.314859663485549e-12,2.299414347817219e-11
q4_2,2025-09-04,False,5.7553961596568115e-12,2.7327615725880605e-11
q4_2,2025-09-05,False,1.7621459846850485e-12,6.962125098652904e-12
q4_2,2025-09-06,True,36.0934333333364,101.97267780001134
q4_2,2025-09-07,False,2.5579538487363607e-12,9.637659559302848e-12
q4_2,2025-09-08,True,795.4564450009525,5117.968310041825
q4_2,2025-09-09,True,89.38872705554054,554.2755581533609
q4_2,2025-09-10,True,2440.41255825892,9598.788850933684
q4_2,2025-09-11,False,1.5234036254696548e-11,5.054793916769995e-11
q4_2,2025-09-12,True,111.22090000000773,321.21387831668835
q4_2,2025-09-13,False,1.0800249583553523e-11,3.3253627407248127e-11
q4_2,2025-09-14,False,2.119548980772379e-11,7.317051853306111e-11
q4_2,2025-09-15,True,1.171766666675353,7.876615533364554
q4_2,2025-09-16,False,2.255617914670438e-11,7.947844515854286e-11
q4_2,2025-09-17,False,1.3232082096692466e-11,4.828791944078148e-11
q4_2,2025-09-18,False,1.495278900698338e-11,5.492697657816236e-11
q4_2,2025-09-19,False,8.753886504564434e-12,2.681727551134827e-11
q4_2,2025-09-20,True,248.18629285504437,734.7286724933891
q4_2,2025-09-21,True,8.44500000001657,58.02559500004994
q4_2,2025-09-22,False,2.0509816067715292e-11,7.637187415809876e-11
q4_2,2025-09-23,False,1.190958442975898e-11,4.421254118369688e-11
q4_2,2025-09-24,True,159.42577638616442,791.9224882263214
q4_2,2025-09-25,False,1.482902689531329e-11,5.183018814136631e-11
q4_2,2025-09-26,False,9.094947017729282e-12,2.974570634250995e-11
q4_2,2025-09-27,True,1008.8361891314696,5163.017217401572
q4_2,2025-09-28,False,1.584232744988867e-11,5.716287310164603e-11
q4_2,2025-09-29,True,16.105114476909748,91.67569350764902
q4_2,2025-09-30,False,1.5662138252992008e-11,5.332122565704367e-11
q4_2,2025-10-01,False,1.539746108392137e-11,5.414895554167743e-11
q4_2,2025-10-02,False,9.634959496906959e-12,3.6257148394724935e-11
q4_2,2025-10-03,False,7.617018127348274e-12,2.5009512683027423e-11
q4_2,2025-10-04,False,6.245670647331281e-12,1.8066007356765112e-11
q4_2,2025-10-05,False,1.581668129801983e-11,6.115511297366538e-11
q4_2,2025-10-06,False,1.3955059330328368e-11,5.528004543009501e-11
q4_2,2025-10-07,False,9.162448577626492e-12,3.8859644391209264e-11
