endpoint,kind,date,original_bill,alternative_bill_same_trajectory,bill_increase,no_return_shadow_policy_bill
fixed6000,q4_2,2025-03-27,39601.65095004635,39601.65095004635,0.0,39601.65095004635
fixed6000,q4_2,2025-03-28,13310.139412517816,13310.139412517816,0.0,13310.139412517816
fixed6000,q4_2,2025-03-29,13277.04258013861,13277.04258013861,0.0,13277.04258013861
fixed6000,q4_2,2025-03-30,36196.22290591272,36196.22290591272,0.0,36196.22290591272
fixed6000,q4_2,2025-03-31,38737.19265623533,38737.19265623533,0.0,38737.19265623533
fixed6000,q4_2,2025-04-01,43143.12405537641,43143.12405537641,0.0,43143.12405537641
fixed6000,q4_2,2025-04-02,47946.01570833953,47946.01570833953,0.0,47946.01570833953
fixed6000,q4_2,2025-04-03,37568.46563555884,37568.46563555884,0.0,37568.46563555884
fixed6000,q4_2,2025-04-04,12262.413595549977,12262.413595549977,0.0,12262.413595549977
fixed6000,q4_2,2025-04-05,14075.718311165441,14075.718311165441,0.0,14075.718311165441
fixed6000,q4_2,2025-04-06,35993.48118437632,35993.48118437632,0.0,35993.48118437632
fixed6000,q4_2,2025-04-07,37610.344764952315,37610.344764952315,0.0,37610.344764952315
fixed6000,q4_2,2025-04-08,39565.77210396489,39565.77210396489,0.0,39565.77210396489
fixed6000,q4_2,2025-04-09,41049.56807555542,41049.56807555542,0.0,41049.56807555542
fixed6000,q4_2,2025-04-10,34090.22513815774,34090.22513815774,0.0,34090.22513815774
fixed6000,q4_2,2025-04-11,11889.205483446643,11889.205483446643,0.0,11889.205483446643
fixed6000,q4_2,2025-04-12,13276.510511771117,13276.510511771117,0.0,13276.510511771117
fixed6000,q4_2,2025-04-13,35378.98395782857,35378.98395782857,0.0,35378.98395782857
fixed6000,q4_2,2025-04-14,35177.7539410462,35177.7539410462,0.0,35177.7539410462
fixed6000,q4_2,2025-04-15,36600.24020968994,36600.24020968994,0.0,36600.24020968994
fixed6000,q4_2,2025-04-16,37146.23257692574,37146.23257692574,0.0,37146.23257692574
fixed6000,q4_2,2025-04-17,35208.01314943873,35208.01314943873,0.0,35208.01314943873
fixed6000,q4_2,2025-04-18,11464.194371765585,11464.194371765585,0.0,11464.194371765585
fixed6000,q4_2,2025-04-19,12896.303691037214,12896.303691037214,0.0,12896.303691037214
fixed6000,q4_2,2025-04-20,34269.8180020365,34269.8180020365,0.0,34269.8180020365
fixed6000,q4_2,2025-04-21,35276.97960960355,35276.97960960355,0.0,35276.97960960355
fixed6000,q4_2,2025-04-22,36531.720976219076,36531.720976219076,0.0,36531.720976219076
fixed6000,q4_2,2025-04-23,35203.34529611663,35203.34529611663,0.0,35203.34529611663
fixed6000,q4_2,2025-04-24,32340.886433455304,32340.886433455304,0.0,32340.886433455304
fixed6000,q4_2,2025-04-25,11816.421587098728,11816.421587098728,0.0,11816.421587098728
fixed6000,q4_2,2025-04-26,14010.76449579192,14010.76449579192,0.0,14010.76449579192
fixed6000,q4_2,2025-04-27,34628.806011644236,34628.806011644236,0.0,34628.806011644236
fixed6000,q4_2,2025-04-28,52131.794550153376,52131.794550153376,0.0,52131.794550153376
fixed6000,q4_2,2025-04-29,33225.33206182673,33225.33206182673,0.0,33225.33206182673
fixed6000,q4_2,2025-04-30,36287.81255690488,36287.81255690488,0.0,36287.81255690488
fixed6000,q4_2,2025-05-01,43944.43780679013,43944.43780679013,0.0,43944.43780679013
fixed6000,q4_2,2025-05-02,22006.6060335265,22006.6060335265,0.0,22006.6060335265
fixed6000,q4_2,2025-05-03,17552.53825130782,17552.53825130782,0.0,17552.53825130782
fixed6000,q4_2,2025-05-04,44143.37364652703,44143.37364652703,0.0,44143.37364652703
fixed6000,q4_2,2025-05-05,43348.215820559715,43348.215820559715,0.0,43348.215820559715
fixed6000,q4_2,2025-05-06,47723.77321970723,47723.77321970723,0.0,47723.77321970723
fixed6000,q4_2,2025-05-07,49089.1628750103,49089.1628750103,0.0,49089.1628750103
fixed6000,q4_2,2025-05-08,40083.62414657588,40083.62414657588,0.0,40083.62414657588
fixed6000,q4_2,2025-05-09,13648.363113923675,13648.363113923675,0.0,13648.363113923675
fixed6000,q4_2,2025-05-10,15518.297488654149,15518.297488654149,0.0,15518.297488654149
fixed6000,q4_2,2025-05-11,36141.27010704242,36141.27010704242,0.0,36141.27010704242
fixed6000,q4_2,2025-05-12,42453.19646821879,42453.19646821879,0.0,42453.19646821879
fixed6000,q4_2,2025-05-13,42511.64357030917,42511.64357030917,0.0,42511.64357030917
fixed6000,q4_2,2025-05-14,40945.34643641441,40945.34643641441,0.0,40945.34643641441
fixed6000,q4_2,2025-05-15,35964.99961870782,35964.99961870782,0.0,35964.99961870782
fixed6000,q4_2,2025-05-16,13817.659108422029,13817.659108422029,0.0,13817.659108422029
fixed6000,q4_2,2025-05-17,16001.927980136448,16001.927980136448,0.0,16001.927980136448
fixed6000,q4_2,2025-05-18,37569.8076642003,37569.8076642003,0.0,37569.8076642003
fixed6000,q4_2,2025-05-19,37218.72207292683,37218.72207292683,0.0,37218.72207292683
fixed6000,q4_2,2025-05-20,39518.09044547718,39518.09044547718,0.0,39518.09044547718
fixed6000,q4_2,2025-05-21,39142.459089397256,39142.459089397256,0.0,39142.459089397256
fixed6000,q4_2,2025-05-22,38572.92856349841,38572.92856349841,0.0,38572.92856349841
fixed6000,q4_2,2025-05-23,11418.758696232522,11418.758696232522,0.0,11418.758696232522
fixed6000,q4_2,2025-05-24,14995.385349102777,14995.385349102777,0.0,14995.385349102777
fixed6000,q4_2,2025-05-25,33825.63551056972,33825.63551056972,0.0,33825.63551056972
fixed6000,q4_2,2025-05-26,41928.89526827242,41928.89526827242,0.0,41928.89526827242
fixed6000,q4_2,2025-05-27,39603.59255758695,39603.59255758695,0.0,39603.59255758695
fixed6000,q4_2,2025-05-28,36932.67307101846,36932.67307101846,0.0,36932.67307101846
fixed6000,q4_2,2025-05-29,35807.84197320478,35807.84197320478,0.0,35807.84197320478
fixed6000,q4_2,2025-05-30,14117.086908688463,14117.086908688463,0.0,14117.086908688463
fixed6000,q4_2,2025-05-31,14948.676928556662,14948.676928556662,0.0,14948.676928556662
fixed6000,q4_2,2025-06-01,90644.75832345558,90644.75832345558,0.0,90644.75832345558
fixed6000,q4_2,2025-06-02,86436.32943350567,86436.32943350567,0.0,86436.32943350567
fixed6000,q4_2,2025-06-03,60788.096035844865,60788.096035844865,0.0,60788.096035844865
fixed6000,q4_2,2025-06-04,61044.125741944226,61044.125741944226,0.0,61044.125741944226
fixed6000,q4_2,2025-06-05,67121.25115579247,67121.25115579247,0.0,67121.25115579247
fixed6000,q4_2,2025-06-06,37669.90426998268,37669.90426998268,0.0,37669.90426998268
fixed6000,q4_2,2025-06-07,34496.16742961979,34496.16742961979,0.0,34496.16742961979
fixed6000,q4_2,2025-06-08,60878.42539905287,60878.42539905287,0.0,60878.42539905287
fixed6000,q4_2,2025-06-09,62535.71871901762,62535.71871901762,0.0,62535.71871901762
fixed6000,q4_2,2025-06-10,55184.434379830476,55184.434379830476,0.0,55184.434379830476
fixed6000,q4_2,2025-06-11,58207.70979300157,58207.70979300157,0.0,58207.70979300157
fixed6000,q4_2,2025-06-12,63408.53709674213,63408.53709674213,0.0,63408.53709674213
fixed6000,q4_2,2025-06-13,24332.142878720668,24332.142878720668,0.0,24332.142878720668
fixed6000,q4_2,2025-06-14,24976.395308311152,24976.395308311152,0.0,24976.395308311152
fixed6000,q4_2,2025-06-15,54486.96964570194,54486.96964570194,0.0,54486.96964570194
fixed6000,q4_2,2025-06-16,63470.640220890724,63470.640220890724,0.0,63470.640220890724
fixed6000,q4_2,2025-06-17,66047.53917532043,66047.53917532043,0.0,66047.53917532043
fixed6000,q4_2,2025-06-18,63970.3705745482,63970.3705745482,0.0,63970.3705745482
fixed6000,q4_2,2025-06-19,55384.84436983388,55384.84436983388,0.0,55384.84436983388
fixed6000,q4_2,2025-06-20,19297.48792219282,19297.48792219282,0.0,19297.48792219282
fixed6000,q4_2,2025-06-21,25513.513030171813,25513.513030171813,0.0,25513.513030171813
fixed6000,q4_2,2025-06-22,58961.50030599327,58961.50030599327,0.0,58961.50030599327
fixed6000,q4_2,2025-06-23,54145.00876944618,54145.00876944618,0.0,54145.00876944618
fixed6000,q4_2,2025-06-24,59450.983417729505,59450.983417729505,0.0,59450.983417729505
fixed6000,q4_2,2025-06-25,52686.67564844787,52686.67564844787,0.0,52686.67564844787
fixed6000,q4_2,2025-06-26,62088.98184916648,62088.98184916648,0.0,62088.98184916648
fixed6000,q4_2,2025-06-27,19934.239036650735,19934.239036650735,0.0,19934.239036650735
fixed6000,q4_2,2025-06-28,19631.137667982526,19631.137667982526,0.0,19631.137667982526
fixed6000,q4_2,2025-06-29,50741.75681787761,50741.75681787761,0.0,50741.75681787761
fixed6000,q4_2,2025-06-30,59147.26347548469,59147.26347548469,0.0,59147.26347548469
fixed6000,q4_2,2025-07-01,69905.48593182079,69905.48593182079,0.0,69905.48593182079
fixed6000,q4_2,2025-07-02,66742.34755231661,66742.34755231661,0.0,66742.34755231661
fixed6000,q4_2,2025-07-03,82863.10896780695,82863.10896780695,0.0,82863.10896780695
fixed6000,q4_2,2025-07-04,34422.089073313924,34422.089073313924,0.0,34422.089073313924
fixed6000,q4_2,2025-07-05,35875.4836225177,35875.4836225177,0.0,35875.4836225177
fixed6000,q4_2,2025-07-06,82643.4853146255,82643.4853146255,0.0,82643.4853146255
fixed6000,q4_2,2025-07-07,83782.64773901306,83782.64773901306,0.0,83782.64773901306
fixed6000,q4_2,2025-07-08,69319.65999714691,69319.65999714691,0.0,69319.65999714691
fixed6000,q4_2,2025-07-09,66264.91618027518,66264.91618027518,0.0,66264.91618027518
fixed6000,q4_2,2025-07-10,64802.56949980649,64802.56949980649,0.0,64802.56949980649
fixed6000,q4_2,2025-07-11,27828.451593375266,27828.451593375266,0.0,27828.451593375266
fixed6000,q4_2,2025-07-12,31914.857608480674,31914.857608480674,0.0,31914.857608480674
fixed6000,q4_2,2025-07-13,64246.28231755417,64246.28231755417,0.0,64246.28231755417
fixed6000,q4_2,2025-07-14,67554.882550112,67554.882550112,0.0,67554.882550112
fixed6000,q4_2,2025-07-15,60764.319379247776,60764.319379247776,0.0,60764.319379247776
fixed6000,q4_2,2025-07-16,66455.25834999028,66455.25834999028,0.0,66455.25834999028
fixed6000,q4_2,2025-07-17,64540.716658947356,64540.716658947356,0.0,64540.716658947356
fixed6000,q4_2,2025-07-18,28254.69046529318,28254.69046529318,0.0,28254.69046529318
fixed6000,q4_2,2025-07-19,26202.98671028274,26202.98671028274,0.0,26202.98671028274
fixed6000,q4_2,2025-07-20,59948.679545487124,59948.679545487124,0.0,59948.679545487124
fixed6000,q4_2,2025-07-21,66682.93050425813,66682.93050425813,0.0,66682.93050425813
fixed6000,q4_2,2025-07-22,65293.52930249311,65293.52930249311,0.0,65293.52930249311
fixed6000,q4_2,2025-07-23,61583.425538596595,61583.425538596595,0.0,61583.425538596595
fixed6000,q4_2,2025-07-24,61538.837784968346,61538.837784968346,0.0,61538.837784968346
fixed6000,q4_2,2025-07-25,24935.76374323436,24935.76374323436,0.0,24935.76374323436
fixed6000,q4_2,2025-07-26,31776.329833526535,31776.329833526535,0.0,31776.329833526535
fixed6000,q4_2,2025-07-27,61216.76852916366,61216.76852916366,0.0,61216.76852916366
fixed6000,q4_2,2025-07-28,61605.91427465137,61605.91427465137,0.0,61605.91427465137
fixed6000,q4_2,2025-07-29,62621.55683900288,62621.55683900288,0.0,62621.55683900288
fixed6000,q4_2,2025-07-30,69280.58261348725,69280.58261348725,0.0,69280.58261348725
fixed6000,q4_2,2025-07-31,66066.45736873543,66066.45736873543,0.0,66066.45736873543
fixed6000,q4_2,2025-08-01,27636.797870216156,27636.797870216156,0.0,27636.797870216156
fixed6000,q4_2,2025-08-02,26256.707723955195,26256.707723955195,0.0,26256.707723955195
fixed6000,q4_2,2025-08-03,56044.17654016907,56044.17654016907,0.0,56044.17654016907
fixed6000,q4_2,2025-08-04,59972.32980622325,59972.32980622325,0.0,59972.32980622325
fixed6000,q4_2,2025-08-05,57931.61662225037,57931.61662225037,0.0,57931.61662225037
fixed6000,q4_2,2025-08-06,55955.10416057891,55955.10416057891,0.0,55955.10416057891
fixed6000,q4_2,2025-08-07,54658.33508876754,54658.33508876754,0.0,54658.33508876754
fixed6000,q4_2,2025-08-08,23720.447612002536,23720.447612002536,0.0,23720.447612002536
fixed6000,q4_2,2025-08-09,24650.55558850777,24650.55558850777,0.0,24650.55558850777
fixed6000,q4_2,2025-08-10,51735.668764693866,51735.668764693866,0.0,51735.668764693866
fixed6000,q4_2,2025-08-11,52554.57844324636,52554.57844324636,0.0,52554.57844324636
fixed6000,q4_2,2025-08-12,56658.55086313948,56658.55086313948,0.0,56658.55086313948
fixed6000,q4_2,2025-08-13,54515.54599557331,54515.54599557331,0.0,54515.54599557331
fixed6000,q4_2,2025-08-14,52567.413745563754,52567.413745563754,0.0,52567.413745563754
fixed6000,q4_2,2025-08-15,22368.713873707537,22368.713873707537,0.0,22368.713873707537
fixed6000,q4_2,2025-08-16,24893.092896355287,24893.092896355287,0.0,24893.092896355287
fixed6000,q4_2,2025-08-17,51428.57552691443,51428.57552691443,0.0,51428.57552691443
fixed6000,q4_2,2025-08-18,53450.94733419399,53450.94733419399,0.0,53450.94733419399
fixed6000,q4_2,2025-08-19,53853.90649769014,53853.90649769014,0.0,53853.90649769014
fixed6000,q4_2,2025-08-20,63732.41703148786,63732.41703148786,0.0,63732.41703148786
fixed6000,q4_2,2025-08-21,53104.52780427602,53104.52780427602,0.0,53104.52780427602
fixed6000,q4_2,2025-08-22,25240.084640200104,25240.084640200104,0.0,25240.084640200104
